,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18

éDñy,,,,,,,,,,,,,,,,,,
RX01102401,43.4,53.4,52.9,44.5,52.9,56.9,45.9,48,53,52.8,46.9,47.4,52, , , , , 
RX01102402,51.5,49.9,50.3,55,43.7,44.9,47.6,58,47.8,51.3, , , , , , , , 
RX01102403,50.7,51.7,51.1,49.5,53.7,52.5,43.1,55.6,47.3,45,49.7, , , , , , , 
RX01102404,37.8,52,,46.3,57.7,51.3,48.1,43.2,50.2,43.3,57.9,49.2,51.3,60.2,54.6,50.4, , 
RX01102405,46.8,50.6,46.9,49.6,52.1,55.1,55.6,48.3,42.6,47.2,52.7,49.6,48.5,, , , , 
RX01102406,50,52.4,53.6,50,52.7,44.7,51.1,39.2,53.4,49.6,56.1,48.4,49.4,51.2,46.6,51.6, , 
RX01102407,51.8,47,55.3,46.6,45.5,58.1,55.6,47.7,53.8,42.3,48.7,48.7,48.8, , , , , 
RX01102409,50.7,44.2,54.4,51.4,50.5,56.1,44.9,50.3,50.6,50.6,53.1,41.9,51.3, , , , , 
RX01102410,51.2,52.4,45.3,48.4,54.1,50.8,52.9,51.9,45.2,48.8,48.9, , , , , , , 
RX01102411,52.9,49.6,45.9,51.5,54.7,49.6,52.2,54.4,52.5,47.4,45.6,45.8,47.9, , , , , 
ç„ê_,,,,,,,,,,,,,,,,,,
RX09104401,50.3,52.1,54,44.6,48.8,54.3,45.3,55.7,46.8,47.1,51, , , , , , , 
RX09104402,50.9,48.4,51.9,59.5,50.5,41.6,47.7,46.6,55.8,54.2,44.6,57.4,42.5,53,47.3,48, , 
RX09104403,47,56.8,46.6,46.8,50.9,53.8,50.9,54.2,43, , , , , , , , , 
RX09104404,48.1,48.4,58.4,50.7,51.6,48.5,47,44.3,53.5,57,46,46.5, , , , , , 
RX09104405,50.8,47,48.1,48.5,47.7,52.6,50.2,51,55.1,47.3,48.1,53.4, , , , , , 
RX09104406,45.7,50.6,52.5,53,46.2,53.6,52.1,46.3,46.8,53.2, , , , , , , , 
RX09104407,42.2,53.3,52.7,41.9,54.4,47.8,52.1,45.6,56.6,45.4,47.3,58.7,54.3,44.2,52.5,50.9, , 
RX09104409,45.6,55.6,54,53.8,49.2,54.3,42.4,54.8,46.3,44, , , , , , , , 
RX09104410,54.8,48.3,48.5,43.9,47.6,49.3,46.8,52,54.6,50,54.2, , , , , , , 
RX09104411,54.8,47.1,47.9,47.3,47.4,50.6,52,46.5,56.5, , , , , , , , , 
