RX06165201,46.4 ,62.4 ,50.4 ,47.7 ,44.7 ,47.8 ,43.6 ,59.3 ,46.8 ,47.2 ,59.5 ,51.7 ,50.3 ,48.0 ,39.2 ,55.0 ,,
RX06165202,55.2 ,48.8 ,43.3 ,51.2 ,51.4 ,52.9 ,47.5 ,47.4 ,41.5 ,53.9 ,44.8 ,50.5 ,53.4 ,48.0 ,55.5 ,54.6 ,,
RX06165203,49.7 ,52.8 ,43.5 ,55.9 ,52.9 ,50.3 ,49.3 ,52.0 ,57.0 ,51.2 ,51.5 ,52.9 ,45.4 ,42.0 ,45.0 ,48.5 ,,
RX06165204,53.6 ,54.1 ,58.0 ,51.6 ,45.7 ,54.4 ,48.2 ,45.1 ,50.5 ,52.8 ,41.5 ,47.8 ,50.4 ,52.8 ,43.5 ,,,
RX06165205,49.4 ,57.7 ,43.0 ,53.4 ,49.8 ,49.6 ,52.8 ,49.1 ,45.6 ,49.8 ,,,,,,,,
RX06165206,49.0 ,45.1 ,54.4 ,47.7 ,53.9 ,45.2 ,52.0 ,52.8 ,,,,,,,,,,
RX06165207,60.9 ,49.8 ,56.5 ,44.5 ,44.5 ,52.1 ,49.4 ,51.7 ,50.7 ,46.0 ,44.4 ,47.9 ,51.6 ,,,,,
RX06165208,50.0 ,51.2 ,46.0 ,46.9 ,50.1 ,51.1 ,42.9 ,63.6 ,47.9 ,46.5 ,55.1 ,51.8 ,54.3 ,48.2 ,42.8 ,51.5 ,,
RX06165209,55.5 ,51.0 ,54.7 ,48.7 ,51.3 ,53.6 ,49.9 ,50.1 ,53.2 ,49.0 ,50.4 ,49.6 ,50.1 ,50.7 ,48.7 ,33.7 ,,
RX06165210,48.5 ,50.3 ,49.7 ,49.7 ,55.7 ,46.8 ,49.1 ,51.7 ,48.5 ,,,,,,,,,
RX06165211,51.3 ,54.8 ,49.9 ,46.0 ,45.0 ,51.3 ,45.5 ,53.0 ,47.6 ,52.4 ,51.6 ,51.6 ,,,,,,
RX09165201,51.1 ,44.0 ,52.6 ,60.1 ,56.7 ,54.2 ,46.6 ,41.4 ,47.9 ,54.3 ,52.7 ,45.6 ,42.1 ,48.1 ,47.4 ,55.4 ,,
RX09165202,48.0 ,52.2 ,53.7 ,50.5 ,47.3 ,50.3 ,53.4 ,54.6 ,49.4 ,47.4 ,46.5 ,46.7 ,,,,,,
RX09165203,51.9 ,42.7 ,60.5 ,52.6 ,51.0 ,56.3 ,45.1 ,50.8 ,42.2 ,47.9 ,43.4 ,58.8 ,43.5 ,52.0 ,42.3 ,44.4 ,64.6 ,
RX09165205,56.5 ,45.3 ,48.5 ,47.6 ,45.1 ,56.7 ,54.4 ,52.9 ,49.4 ,53.7 ,46.2 ,44.0 ,49.7 ,,,,,
RX09165206,39.5 ,41.7 ,43.5 ,57.0 ,40.1 ,53.9 ,46.6 ,55.6 ,45.9 ,62.0 ,57.4 ,71.2 ,63.2 ,44.0 ,56.5 ,40.7 ,47.1 ,33.9 
RX09165207,46.4 ,56.7 ,47.0 ,50.7 ,53.6 ,54.9 ,38.0 ,55.3 ,53.6 ,47.1 ,54.4 ,48.1 ,46.9 ,47.3 ,,,,
RX09165208,47.9 ,47.6 ,44.2 ,52.8 ,51.9 ,59.0 ,47.7 ,53.1 ,47.5 ,46.5 ,48.4 ,57.0 ,37.5 ,54.2 ,51.8 ,53.0 ,,
RX09165209,51.1 ,45.0 ,47.5 ,53.6 ,59.1 ,53.5 ,45.0 ,47.5 ,47.8 ,,,,,,,,,
RX09165210,48.5 ,47.0 ,46.2 ,55.7 ,47.7 ,40.8 ,57.7 ,54.1 ,54.4 ,47.9 ,,,,,,,,
RX09165211,44.3 ,48.1 ,44.9 ,57.2 ,51.3 ,52.9 ,51.6 ,50.7 ,57.2 ,47.6 ,43.9 ,54.6 ,49.9 ,45.9 ,,,,
RX09165212,48.3 ,51.9 ,50.2 ,51.2 ,51.9 ,52.2 ,58.5 ,46.1 ,48.4 ,47.5 ,63.5 ,49.2 ,44.4 ,46.5 ,43.0 ,47.2 ,,
RX07164201,64.3 ,55.6 ,45.5 ,54.7 ,43.8 ,50.1 ,43.2 ,53.2 ,42.3 ,50.5 ,53.4 ,48.3 ,49.5 ,42.9 ,46.6 ,56.2 ,,
RX07164202,43.8 ,47.5 ,50.8 ,50.9 ,59.9 ,46.9 ,49.6 ,49.8 ,49.2 ,51.4 ,51.2 ,52.6 ,49.6 ,46.8 ,,,,
RX07164203,42.5 ,49.5 ,44.8 ,58.2 ,61.6 ,49.3 ,53.6 ,55.0 ,47.6 ,55.7 ,53.0 ,46.8 ,41.2 ,52.8 ,47.9 ,40.6 ,,
RX07164204,53.7 ,52.7 ,57.1 ,46.5 ,42.4 ,56.3 ,46.6 ,47.1 ,51.4 ,50.7 ,46.9 ,48.8 ,,,,,,
RX07164205,52.9 ,45.1 ,48.1 ,49.4 ,53.7 ,49.4 ,47.4 ,55.7 ,52.5 ,57.7 ,62.6 ,43.7 ,42.3 ,51.0 ,45.6 ,53.8 ,39.1 ,
RX07164206,57.7 ,43.7 ,49.7 ,52.1 ,37.6 ,52.4 ,46.8 ,45.0 ,57.8 ,62.6 ,59.2 ,47.4 ,35.0 ,30.8 ,39.4 ,65.0 ,59.1 ,58.8 
RX07164207,44.9 ,48.5 ,53.6 ,53.1 ,47.9 ,45.6 ,47.8 ,58.9 ,56.0 ,49.7 ,50.3 ,51.2 ,57.0 ,44.3 ,42.7 ,48.6 ,,
RX07164208,44.1 ,40.7 ,66.9 ,61.8 ,39.7 ,53.8 ,50.1 ,48.0 ,52.9 ,70.7 ,46.9 ,42.3 ,44.4 ,48.5 ,46.1 ,44.2 ,64.3 ,34.7 
RX07164209,53.7 ,55.7 ,54.8 ,44.8 ,34.1 ,69.2 ,45.6 ,57.0 ,40.2 ,63.8 ,33.9 ,51.5 ,51.9 ,57.2 ,39.6 ,60.4 ,41.6 ,45.0 
RX07164210,47.3 ,46.4 ,46.6 ,43.3 ,40.7 ,51.0 ,57.4 ,34.3 ,35.4 ,60.1 ,40.0 ,61.0 ,49.0 ,67.8 ,45.9 ,58.7 ,48.3 ,67.0 
RX07164211,43.3 ,54.2 ,43.0 ,55.7 ,48.1 ,57.1 ,51.9 ,46.8 ,49.8 ,48.9 ,50.9 ,48.8 ,46.4 ,52.0 ,53.2 ,,,
RX07164212,46.4 ,48.1 ,45.2 ,47.8 ,68.2 ,50.3 ,50.2 ,56.7 ,48.5 ,51.2 ,50.8 ,42.0 ,53.1 ,48.4 ,46.7 ,46.4 ,,
