,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
•Ÿ“‡,,,,,,,,,,,,,,,,,,
RX03131501,48.5,46.8,52.4,48.7,43.6,50.6,66.2,49.9,50.6,50.4,48.3,46.8,45.4,46.8,55, , , 
RX03131502,55.2,44.8,53.8,46.7,48,51.1,54.1,52.7,47.8,47.3,44.3,52.5,55.4,50.7,45.6, , , 
RX03131503,47.9,47.8,53.3,52.9,54,58.9,50.1,46.5,49.5,45.6,47.8,51.1,46.3,50.4,47.9, , , 
RX03131504,48.4,54.5,43.7,52.5,52.2,52,46.5,50.7,46.5,52.5,51.3,49.2,46.6,50.5,55.1,47.7, , 
RX03131505,51.3,45.1,54.1,54.6,43.1,47.5,52.7,51.5,42.7,52.5,47.8,57.2,52.8,52.2,47,48, , 
RX03131507,56.4,47.8,46.6,49.2,46.3,50.2,46.3,44.9,54.1,52.9,42.5,51.8,56.7,56.4,51.4,46.4, , 
RX03131508,57.3,51.2,61,40.3,44.8,48.1,56.3,44.8,56.4,46.1,51.6,46.1,50.5,51.4,49,44.9, , 
RX03131509,53.8,49.1,37.3,50.2,53.7,53.2,48.6,46.9,58.3,53.1,47.6,53.6,47.8,46.8, , , , 
RX03131510,50.8,55.6,50.1,48.9,58.1,48.1,45.3,45.6,46,43.5,50.9,49.6,59.5,57.6,47.4,43, , 
RX03131511,49.5,49.7,53,53.7,43.8,49,51.9,48.2,46.4,54,50.4,48.7,50.9,53.6,47.4, , , 
RX03131512,52,50.2,50.4,54.7,53.9,48.7,52.4,47.5,49,48.5,47.4,40.4,51.5,47.6,52.4,53.4, , 
“Œ‹ž, , , , , , , , , , , , , , , , , , 
RX05132101,46.9,57.6,43.5,54.3,53.8,54.1,52.4,49,45.4,53.3,44.5,49.9,54.7,49.5,45.5,45.6, , 
RX05132102,43.4,53.9,41.5,53.4,56.5,46.9,60.6,52.7,57,51.9,48.2,52,41.5,44.1,55,41.5, , 
RX05132103,52.6,54,48.3,53.5,49.3,49.5,50.7,58.8,50.6,49.2,47.2,52.1,45,50.3,42.3,46.7, , 
RX05132105,44.7,51.1,46.6,55.4,48.5,57.3,47.3,48.4,48.3,49.2,43.6,51.9,57.8, , , , , 
RX05132106,50,50.2,54.4,49.9,49.9,53,43.8,52.2,48.3,47.7,49.7,50.8,49.8,49.6,50.7, , , 
RX05132107,64.8,51.1,48.9,45.5,50.1,46.2,50.1,47.1,46.2, , , , , , , , , 
RX05132108,47.1,51.1,45.8,46.7,52,50.6,55.1,48.9,58.4,47.6,51.2,45.4, , , , , , 
RX05132110,46.2,52.2,44.7,44.6,50.8,49,58,47.7,45.7,57.1,50.4,47.5,46.2,51.6,60.2,47.9, , 
RX05132111,56.5,52.4,52.9,42.5,46,43.4,52.2,45.5,50.1,47.2,58,53.3, , , , , , 
RX05132112,46.4,46.3,46.9,59.6,61.3,47.1,46.5,48.2,48.7,59.4,45.7,53.5,50.1,45.5,44.9, , , 
‹ž“s,,,,,,,,,,,,,,,,,,
RX08133101,54.1,47.3,53.5,45.7,59.9,54.5,45,52.3,47.2,55.3,44.2,51.3,48.2,51.2,49,41.5, , 
RX08133102,43.1,46.6,47.1,46.6,51.6,49.4,49.9,52.1,49.7,50.8,39.9,53,48.5,55.4,53.4,62.8, , 
RX08133103,62.9,55.7,42.3,53.5,73.4,44.5,52.8,38.4,47.4,45.9,62.4,41,49.9,52.9,58.4,35.8,44.4,38.3
RX08133106,51.1,55.7,57.3,47.5,42.3,51,50.2,47.6,51.2,45.5,53.5,48.1,48.9,51.9,49.8,48.5, , 
RX08133107,53.4,56,50,53,47,50.5,50.5,46.4,56.3,47.1,40.2,49.5, , , , , , 
RX08133108,52,55,51.9,45.2,46,44.5,57,46.6,52.6,45.8,54.6,48.8, , , , , , 
RX08133109,46.3,53.8,50.4,56.7,46.4,53.4,55.5,43.6,45.9,50.4,45.1,52.5, , , , , , 
RX08133111,47.2,53.8,45,56.8,48.4,48.5,48.6,52.2,52.5,48.3,48.3,49.3,51.1, , , , , 
RX08133112,45.1,50.5,51.2,54.7,51.9,41.5,49.7,47.9,42.8,38.9,47.6,56.6,64.9,52.7,54.9,49, , 
