,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
éDñy,,,,,,,,,,,,,,,,,,
RX01122101,50.2,50.5,49.4,51.3,46.6,53.5,48,49.3,56,54.1,46.6,40.2,54.2, , , , , 
RX01122102,52.2,53.1,51.3,44.2,52.5,52.8,50.6,50.6,48,43.2,51.6, , , , , , , 
RX01122103,48.1,52.6,49.3,44,50.5,49.1,50.3,48.9,58.1,43.1,51.9,54.6,49.5, , , , , 
RX01122104,53.2,46.6,51.7,46.2,57.6,50.1,45.6,54.6,52.6,48.9,46.2,48.7,48, , , , , 
RX01122106,44.8,58.9,47.4,58.4,46.3,46.4,47.1,53.3,49,49.3,47.4,48.2,51.5,44,46.8,61.1, , 
RX01122107,49.2,48.7,49.7,50.3,46.1,46.7,46,50.8,52.5,46,55,59.6,49.6, , , , , 
RX01122108,47.1,51.3,45.9,52.6,45.9,47.7,55.7,49,53.1,53,51,47.7, , , , , , 
RX01122109,54.3,53.1,47.6,51.2,52,49.7,47,46.2,46.4,51.9,50.5,50.8,49.3, , , , , 
RX01122110,53.1,52.9,48.5,52.6,45.4,54.6,56.4,43.5,49.4,51.4,55.7,53.1,46.4,46.5,43.5,47, , 
RX01122111,56.3,50.8,54.7,41.2,50.9,50.5,49.4,49.5,49.2,55.4,50.3,49.5,42,45.6,52.8,51.9, , 
êVäÉ, , , , , , , , , , , , , , , , , , 
RX04123301,51.1,46.9,48.1,48,47,51.9,48.7,46.3,53.5,43.4,59.7,50.2,56.4,53.3,45.6, , , 
RX04123302,44.2,53,47.7,49.1,50.6,57,52.3,50.7,57.4,56.2,50.7,45.8,44.6,49.1,41.4, , , 
RX04123304,38.7,43.9,47,44.4,47.8,50.1,35,55,70,42.4,55.5,53.9,42.1,48.8,43.1,73.7,57.8,50.7
RX04123305,44.2,49.7,44.8,51.5,44.9,56.8,48.7,54.6,49.6,50.7,60.4,46.8,48.7,51.2,47.4, , , 
RX04123306,44.4,53.3,48.7,55.5,45.1,47.4,62.6,55.6,50.7,45,47.9,54.9,48.8,44.9,45.1, , , 
RX04123307,40.2,54.8,45.6,61.8,55.7,43,47.1,49.6,50.9,41.5,47.8,54.4,46.4,51.4,59.7, , , 
RX04123309,51.8,41.3,51.2,48.6,45.2,45,49,51.2,53.2,50.6,55.1,48.2,55.4,53.3,51.1, , , 
RX04123310,54.6,46.3,47,58.2,50.7,47.8,44.3,51.4,49.9,55.5,48.1,45.4,55.2,52.9,62.7,42.9,37.1, 
RX04123311,44.5,44.9,48.3,49.5,63.6,50.2,46,53, , , , , , , , , , 
RX04123312,54.2,48.8,47.5,52.1,43.4,39.1,62.8,59.7,34.9,47,48.5,56.8,49.2,45.6,51.2,50.3,59.1, 
è¨ëq,,,,,,,,,,,,,,,,,,
RX10122701,47.2,47.4,47,52.5,53.1,57.5,47.7,45.4,49.1,48.3,49.5,55.2, , , , , , 
RX10122702,53.5,55.7,43.5,52.9,48.8,52.9,54.8,45.6,49.1,45.7,43.5,51.3,52.7, , , , , 
RX10122703,57.8,52.3,50.1,47.5,53.5,49.3,50.1,54.2,49.5,42.1,45.1,51.5,41.7,55.2, , , , 
RX10122704,50.2,64.8,66.7,50.1,49,52.2,41.7,48,48.5,49,38.5,51,60.1,35.5,67.4,53.1,33.1,41.2
RX10122705,57.8,49.7,49.7,50.2,60.5,52.9,46.9,47.9,43.9,46.9,51.7,49,41.2,51.8, , , , 
RX10122706,50.4,45.3,48.6,49.4,49.8,50.7,44.9,49.6,55.1,50.8,42.3,49.4,55.3,50.8,51.6,55.8, , 
RX10122707,53.8,52,45.2,32.6,60.5,54.5,49.6,46.7,36.2,45,62.6,57.1,35.5,38.8,52.3,51.2,70.2,56.3
RX10122708,50.2,45.1,47.6,54.6,44,52.4,48,60.5,45.1,50.9,52.9,51.3,47,51.9,46.6,52, , 
RX10122709,52.8,45.8,48.2,53,50.6,57.5,46.2,46.4,46.8,55.7,43.9,52.3,50.8, , , , , 
RX10122710,47.1,51.2,44.7,49.4,58.4,46.2,43.6,47.6,52.9,39.1,54.3,52.2,68.5,46.2,53.5,39.7,55.4, 
RX10122711,45.2,49.3,59.5,44.6,49.8,51.5,50.8,54.3,44.9,46.8,46.2,47.8,55.7,53.2,52,48.2, , 
RX10122712,54.9,38.3,45.9,54.9,49.8,64.1,63.8,39.9,52.7,43.7,59.3,45.7,47.6,48.9,38.6,55.7,66.6,29.7
