,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18

Hakodate,,,,,,,,,,,,,,,,,,
RX02102101,49.8,45.7,47.8,57.1,67.9,45.3,36.4, , , , , , , , , , , 
RX02102102,42.2,30.1,55.3,62.5,44.2,57.7,42.3,52.3,58.9,39.9,54.3,60.3, , , , , , 
RX02102103,60.9,47.6,68.1,52.4,35.6,41,51.2,46.4,39.2,39,48.7,59.1,60.9, , , , , 
RX02102104,60.9,35.7,60.9,56.8,46.6,61.3,40.5,43.2,44.1, , , , , , , , , 
RX02102105,53.5,32.7,70.5,34.8,41.4,61.4,39.4,57.4,52.2,58.1,42.6,54.7,51.2,49.3,47.7,53.1, , 
RX02102107,48,58.9,58,60.8,60.3,52.7,31.2,46,43.7,52.4,54.8,33.2, , , , , , 
RX02102108,41.3,66,60.6,49.3,44.3,60.4,55.8,38.4,39.4,44.4, , , , , , , , 
RX02102109,34.2,52.1,59.4,59.6,40.6,55.9,40.7,57.5, , , , , , , , , , 
RX02102111,50,48.1,46.6,36.9,74.3,53.7,40.7,46.3,52.6,50.8, , , , , , , , 
RX02102112,42.4,56.1,44,39.6,39.3,53.8,37.4,49.5,67.2,62,58.2,59.3,41, , , , , 
Niigata, , , , , , , , , , , , , , , , , , 
RX04102101,43.6,65.5,40.8,60.1,46.4,57.4,41.1,44.6,62.8,65.5,42.9,36.6,39.7,44,58.3,61.5,47.8,41.4
RX04102102,32.4,46.6,46.5,50.8,55.9,62.4,37.5,70.7,43.5,53.9,49,46.5,62.3,39.2,58.9,58.3,40.9,44.8
RX04102103,46.6,48.4,42.6,46.2,42.9,43.2,46.7,50.3,69.5,49.1,58.6,,72.5,44, , , , 
RX04102105,43,34.6,67.3,65.2,,48.9,36.2,53.7,49.1,54.1,55.4,50.1,57.7,47.2,53.3, , , 
RX04102106,47.2,53.8,72.5,51.1,50.4,43.2,29.2,53.2,62.6,40.9,59.6,51.7,50.7,39.3,49.4,53.6,36.3,55.4
RX04102107,60,51.5,43.3,56.5,63.4,49.3,45.2,46,61.9,46.3,60.8,31.2,61.7,30.6,55.2,39.2,50.6,47.1
RX04102108,42.5,57.9,41.8,40.5,46.3,32.2,57.6,66.3,52.2,42.7,55.9,46,67.9,54.7,45.5, , , 
RX04102109,34.2,63.5,47.5,48,47.7,43.6,72.2,45.3,51,45.9,53.9,37.8,44.5,58.5,50.7,59.3,35.6,60.9
RX04102110,39,35.3,64.3,57.5,56.9,60.3,50.3,48.1,37.5,54.2,53.1,42.2,38.5,62.9, , , , 
RX04102111,40.2,71.5,53.9,46.2,34.1,40.8,43.2,55.7,49.9,43.1,45.4,55.6,48.1,65.8,56.3, , , 
RX04102112,31.2,60.4,41.9,53.1,47.8,47.5,48.7,54.3,52.6,32.8,43.7,67,41.7,65,48.4,60.5,58.3,45.1
Kokura,,,,,,,,,,,,,,,,,,
RX10101101,44.8,42.2,51.6,51.2,50.3,45.2,31.9,57.8,57.8,62,45.5,53.2,65.8,56.6,59.2,32.4,35.3,57.4
RX10101102,41.8,42,58.6,41.2,59.6,50.2,41.1,73,51.8,44.5,50.8,42.4,41,62, , , , 
RX10101104,33.8,43.9,58.3,56.7,46.1,45.9,42.5,41.4,64.3,47.7,56.1,54.2,45.2,43.4,49.4,40.5,54.5,76.1
RX10101105,46.2,42.7,45,77.5,42.8,40.4,48.4,50.2,52.4,60.1,54.3,46.7,38.2,55.1, , , , 
RX10101106,49.9,54.8,48.3,66.9,42.4,42.5,44.9,40.7,49.8,33,54.2,73.1,47.8,47.7,54.1, , , 
RX10101107,59.4,52.7,58.3,51.2,45.9,38,56.5,56,42.9,40.3,63.5,27.4,55.2,44.2,63.1,, , 
RX10101108,56.4,48.6,32.7,60.1,55.3,35.1,53.8,55.5,70.7,41.8,42.1,47.7,50.9,49.2, , , , 
RX10101110,61.7,48.8,47.3,42.1,53,33.3,47.1,67.3,49.4, , , , , , , , , 
RX10101111,38.7,52.5,38.7,58.1,57,47.7,46.6,45.2,76.8,52.5,43.7,42.7,44.1,55.8, , , , 
RX10101112,56,44.4,53.7,48.5,63.4,43.1,41.2,39.6,50.7,41,42.3,44.8,66.8,66.9,37.2,60.2, , 
