RX06171301,41.9 ,46.4 ,53.4 ,56.2 ,47.9 ,46.8 ,40.7 ,51.7 ,54.4 ,41.5 ,53.9 ,42.4 ,54.5 ,57.3 ,54.3 ,56.7 
RX06171302,50.9 ,50.2 ,51.7 ,43.8 ,51.2 ,48.5 ,47.4 ,45.6 ,61.8 ,52.9 ,41.5 ,51.2 ,47.4 ,51.0 ,48.3 ,56.6 
RX06171303,44.3 ,51.1 ,51.9 ,49.7 ,53.5 ,50.3 ,57.5 ,45.3 ,49.1 ,54.5 ,48.6 ,45.8 ,53.3 ,50.9 ,44.2 ,
RX06171304,49.6 ,54.5 ,44.7 ,42.5 ,54.0 ,56.4 ,53.8 ,48.9 ,46.8 ,47.6 ,43.8 ,54.4 ,51.3 ,51.7 ,,
RX06171306,47.7 ,45.2 ,44.8 ,50.0 ,52.2 ,46.9 ,48.8 ,56.5 ,51.1 ,48.1 ,49.3 ,59.3 ,46.3 ,58.7 ,45.0 ,
RX06171307,43.7 ,55.3 ,46.2 ,49.4 ,51.5 ,49.8 ,53.8 ,50.7 ,49.2 ,49.5 ,51.4 ,49.4 ,46.1 ,49.3 ,54.4 ,
RX06171308,55.1 ,48.4 ,45.7 ,51.7 ,43.8 ,48.8 ,45.5 ,54.2 ,52.8 ,52.0 ,47.4 ,51.2 ,49.8 ,45.7 ,56.7 ,51.0 
RX06171310,55.4 ,50.8 ,54.6 ,54.2 ,53.7 ,46.1 ,56.3 ,51.4 ,42.1 ,43.7 ,50.3 ,45.0 ,38.2 ,56.4 ,49.4 ,52.2 
RX06171311,48.4 ,46.0 ,50.3 ,54.2 ,56.2 ,51.1 ,53.4 ,47.2 ,48.9 ,41.0 ,53.2 ,51.1 ,51.3 ,37.9 ,46.3 ,63.5 
RX06171312,55.5 ,49.2 ,50.8 ,42.8 ,47.5 ,49.7 ,46.7 ,43.6 ,57.6 ,45.3 ,57.9 ,44.6 ,45.6 ,50.7 ,49.9 ,62.6 
RX08171301,50.7 ,49.0 ,46.2 ,58.0 ,48.8 ,49.7 ,46.4 ,46.5 ,43.7 ,54.3 ,49.0 ,50.0 ,49.1 ,65.5 ,44.6 ,48.6 
RX08171302,50.0 ,45.8 ,43.7 ,51.3 ,60.0 ,51.6 ,49.7 ,53.9 ,41.7 ,55.0 ,47.8 ,48.6 ,53.8 ,41.7 ,60.3 ,45.1 
RX08171303,59.2 ,50.7 ,45.3 ,54.1 ,39.5 ,52.5 ,49.1 ,54.9 ,58.6 ,56.1 ,51.2 ,47.4 ,48.9 ,45.1 ,42.5 ,44.7 
RX08171305,44.4 ,62.8 ,53.4 ,46.5 ,55.0 ,44.6 ,53.0 ,49.4 ,52.2 ,45.8 ,50.5 ,42.9 ,50.9 ,41.8 ,54.2 ,52.4 
RX08171306,49.1 ,53.3 ,47.0 ,46.7 ,50.5 ,51.7 ,45.6 ,48.5 ,44.8 ,52.9 ,56.8 ,49.3 ,62.7 ,45.4 ,50.3 ,45.6 
RX08171307,47.9 ,52.1 ,45.4 ,46.5 ,43.6 ,48.9 ,49.6 ,48.6 ,54.4 ,54.3 ,56.0 ,49.5 ,54.1 ,51.8 ,56.7 ,40.6 
RX08171308,52.5 ,42.7 ,52.5 ,56.2 ,43.2 ,55.1 ,49.6 ,51.5 ,57.4 ,44.5 ,42.0 ,55.9 ,44.6 ,52.2 ,44.3 ,55.8 
RX08171310,46.9 ,51.0 ,50.0 ,49.4 ,52.3 ,47.1 ,54.3 ,46.8 ,56.2 ,46.1 ,,,,,,
RX08171311,46.1 ,48.8 ,46.2 ,53.2 ,54.4 ,42.1 ,49.3 ,55.0 ,44.0 ,50.6 ,47.2 ,52.4 ,46.1 ,58.3 ,56.4 ,
