,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
êVäÉ,,,,,,,,,,,,,,,,,,
RX04151801,48.3,50.7,45.4,45.4,44.5,49.2,55.2,56.8,45,51.4,51,49.9,52,54.5,50.6, , , 
RX04151802,49.1,43.7,49.7,49,41.9,64.3,48.3,42.6,58.8,40.3,51.1,59.7,47,52.7,51.1,50.6, , 
RX04151803,50.9,50.1,50.2,48.4,53.8,49,53.8,44.6,52.7,42.9,51.8,52.1,44.8,55,49.8, , , 
, , , , , , , , , , , , , , , , , , 
RX04151805,52.2,50.7,57.6,54.7,48.3,48.3,46,45.9,50.4,55.6,48,42,58.8,43.4,42.9,55, , 
RX04151806,48.1,49.1,48.2,60.3,47.5,47.5,53.4,50.1,62.7,46.5,43.4,51.9,44.6,52.4,44.3, , , 
RX04151807,47.2,54.2,45.7,49.8,46.3,52.3,52.2,52.9,46.5,50.5,50.1,48.7,53.4,50.5,46.1,53.6, , 
RX04151808,56.1,49,47.6,46,45.4,46.4,48.3,52.7,47.2,53.9,43.2,54.1,54.5,56.2,57.3,42.2, , 
RX04151809,50.1,51.4,48.7,53.6,43.9,49,49.5,61.9,54.7,48.6,48.3,52.2,47.6,47.1,43.4,#VALUE!, , 
, , , , , , , , , , , , , , , , , , 
RX04151811,52.7,44.4,52,48.7,41.9,56.6,48.9,44,49.6,51.5,53.6,47.1,51.2,56.6,48.5,52.6, , 
RX04151812,49.6,47.7,47.8,51.9,46.4,47,57.9,48.6,60.5,48,52.1,41,49.5,53.1,48.8, , , 
ìåãû, , , , , , , , , , , , , , , , , , 
RX05152A01,56.3,49.7,56.9,53.8,51.1,43.1,48.7,45.9,51.1,51.1,46.7,52.4,49.6,53.2,45,45.3, , 
RX05152A02,57.6,51.6,54.9,48.7,52.6,55.5,47,45.5,51.1,53.2,41.8,56.5,47.8,43,50.7,42.4, , 
RX05152A03,54.5,47.7,46.8,47.9,53.6,54.7,53.2,59.4,49.1,46.8,46.8,40.3,46.4,48,51.4,53.5, , 
RX05152A04,43.5,43.6,57.3,59.2,44.3,53.8,53.6,61.4,55.6,46.9,46.3,43.6,50.8,41.5,49.7,48.7, , 
RX05152A05,51.6,51.2,48.6,44.6,52.8,51.4,47.3,51.6,49.2,51.6, , , , , , , , 
RX05152A06,49.9,52.3,44.7,51.3,45.2,51.6,50.6,50.1,49.7,52.3,52.4, , , , , , , 
RX05152A07,56.6,51.4,30,40.8,44.2,56.5,68.5,51.7,57.1,39.1,47.4,50.6,65.5,34.1,57.7,46.8,52.5,49.5
RX05152A08,52.2,49.4,52.2,49.7,52.6,56.5,48.7,48.4,52.9,53.7,45.2,47.4,35.9,51.2,49.1,54.9, , 
RX05152A09,45.5,52,49.9,46.8,44.6,51.6,51,54.1,49.5,56.5,48.5, , , , , , , 
RX05152A10,48.9,49.2,55.8,46.4,49.5,51.6,57.4,53.3,55.4,42.4,52.4,45.9,48,44, , , , 
RX05152A11,54.2,51.9,44.9,51.7,45.5,34,61.5,40.2,63.4,59,48.7,46.8,68.8,48.2,27.9,47.2,53.2,52.8
RX05152A12,57.2,42.1,53.6,56.2,52.3,47.1,50,52.3,48.9,40.1,51.7,47.2,61.7,42,48.8,48.7, , 
ãûìs,,,,,,,,,,,,,,,,,,
RX08153A01,49.9,52.2,55.5,50.6,41,50.8,53.9,50.9,50.6,58.7,47.7,42,44.2,50.7,59.7,41.6, , 
RX08153A02,40.2,48.4,58.7,46.7,52.9,50.7,45.1,52.4,47,55.3,49.6,57.5,42.4,48.5,51.1,53.5, , 
RX08153A03,50.3,50,47.6,49.1,54.9,51.7,47.4,47.6,48.1,44.4,57.5,51,52.5,49.6,44.5,53.7, , 
RX08153A04,33.3,60.2,65.7,55.2,65.3,49.3,49.8,51.3,43.1,42.2,51,46.2,33.5,62.3,34.8,50.1,55.1,51.7
RX08153A05,49.2,48.6,56.4,51.3,46.9,45.8,48.5,49.3,49.7,54.2,50.1, , , , , , , 
RX08153A06,51.2,54.9,48.5,48.6,47.9,49.5,47.3,48.9,46.2,48.4,56.2,48.1,51.6,52.7, , , , 
RX08153A07,56.1,49.9,57.8,44.7,42.4,49.3,49.8,37.4,56,47.6,53.3,58.9,51.4,45.1,53.5,46.7, , 
, , , , , , , , , , , , , , , , , , 
RX08153A09,56.1,47.2,44.3,47.4,50.4,47.9,47.8,54.2,54.7, , , , , , , , , 
RX08153A10,46.7,48.7,45.4,48.4,49.7,51.1,51.7,54,54.4,49.9, , , , , , , , 
, , , , , , , , , , , , , , , , , , 
RX08153A12,53.2,51.4,45.6,48.8,53.6,47,57.5,51.3,45.9,47.8,48,49.9, , , , , , 
