,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
’†ŽR,,,,,,,,,,,,,,,,,,
RX06131301,41.6,40.9,56.9,60.3,54.3,55.4,51.4,44.7,50.9,48.5,44.2,58.2,47.1,53.4,49.1,43.3, , 
RX06131302,47.9,52.1,47.7,50.5,65.2,48.9,48.4,49.3,49.4,52.8,50.1,48.6,42.7,45.1,56.6,44.6, , 
RX06131303,49.2,48.9,48.6,48,45.5,55,57.9,42.3,51.5,46.6,42.1,57.5,60.2,42.3,48.5,55.8, , 
RX06131304,53.5,47.9,48.2,56,51.6,51.4,55.2,57.6,47.5,52.1,43.3,38.4,53.5,43.6,47.8,52.3, , 
RX06131305,42.2,57.2,36.5,56.6,46.4,47.3,43.8,54.3,50.7,51.2,49.6,52.9,48,56.7,50.9,55.6, , 
RX06131307,51.6,46,53.2,47,48.9,47.8,42.9,49.6,44.9,56.3,65.8,51.4,51.4,47.3,44.8,51, , 
RX06131309,50,53.8,51.5,48.4,48.7,49.7,48.7,50.6,53.5,57.3,37.4,47.3,50.1,49.8,51.2,52.1, , 
RX06131311,47.3,48.1,52,54.5,47.8,46.1,55.6,49.1,46,44.9,47,49.4,54.1,59.4,47,51.7, , 
RX06131312,47.9,50.9,43.3,45.5,46.7,60.8,50,48.6,48.8,53.7,43.8,55.2,60.4,44.9,49.9,49.7, , 
‹ž“s, , , , , , , , , , , , , , , , , , 
RX08131301,44.7,42.4,44.2,52.4,50.8,60.6,59.1,44.5,55.7,44.5,44.1,48.4,44.5,54.5,53,56.7, , 
RX08131302,45.4,45.4,49.5,44.8,42.7,52.3,58.1,55.4,60.6,47.1,43.5,53,52.7,53.9,51.1,44.7, , 
RX08131303,49.8,54,48.8,52,47.5,51.4,47.6,43.4,52.9,47.1,50.2,51.4,48.8,48,59.4,47.7, , 
RX08131304,45.8,54.8,49.8,54.4,48.3,44.3,46.3,49,53.1,45.9,53,53.8,51.2,48.6,51.7, , , 
RX08131305,50.2,37.3,48.7,45.5,62.1,46.7,48.3,51.7,48.1,50,56.6,50,47.4,56.5,42.6,58.1, , 
RX08131306,46.4,41.5,56.9,44.8,46,42.1,41.9,52.6,56.4,52.6,57,48.8,49.2,53.5,57.2,53.2, , 
RX08131307,40.8,54.9,49,53.7,42.5,56.8,47.6,50.7,42.9,48.2,52.5,48.9,50.1,58.2,52.1,51.1, , 
RX08131308,51,51.9,48.8,52.2,56.1,47.5,51.5,53.1,44.2,46.6,49.6,49.3,60.5,48.8,44.1,44.9, , 
RX08131309,54.5,48.2,58.8,50.4,46.1,50.2,49.9,57.1,46.2,56.5,49.1,47.1,42.8,47.9,38,57.4, , 
RX08131310,45,49.5,50.2,49.1,56.8,43,54.6,45.2,42.7,55.9,44.5,52.4,46.6,54.2,47.9,62.6, , 
RX08131311,51.5,50.3,49.5,46.2,42.3,53.3,45.1,52.4,40.2,49.6,47,54.6,62.8,49.1,55.5,50.5, , 
RX08131312,48.1,52.4,45.7,49.2,47.7,55.4,62.8,49.9,48.2,44.8,50.6,45.8,51.3,48.5,51.3,48.2, , 
,,,,,,,,,,,,,,,,,,
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
