RX06162701,58.9 ,44.9 ,57.2 ,47.8 ,48.6 ,45.3 ,52.3 ,51.9 ,47.4 ,43.9 ,57.2 ,47.7 ,54.2 ,48.1 ,38.2 ,56.4 
RX06162702,53.6 ,49.4 ,52.8 ,48.2 ,46.7 ,39.5 ,44.2 ,44.5 ,52.7 ,49.0 ,58.5 ,54.6 ,53.0 ,51.3 ,56.2 ,45.8 
RX06162703,46.9 ,48.7 ,59.4 ,51.7 ,45.2 ,47.6 ,54.8 ,46.6 ,49.7 ,41.5 ,46.0 ,45.1 ,46.2 ,55.7 ,55.5 ,59.2 
RX06162704,42.7 ,47.7 ,57.1 ,43.5 ,48.6 ,50.7 ,47.8 ,57.8 ,49.2 ,52.7 ,48.2 ,49.6 ,47.5 ,50.0 ,55.1 ,51.8 
RX06162705,44.9 ,54.8 ,55.5 ,56.3 ,42.9 ,46.5 ,48.9 ,53.8 ,46.3 ,45.0 ,51.4 ,54.1 ,56.0 ,53.1 ,44.5 ,46.0 
RX06162706,52.2 ,43.5 ,49.5 ,49.3 ,48.6 ,53.9 ,51.8 ,49.5 ,55.6 ,41.0 ,54.5 ,50.0 ,52.3 ,49.3 ,49.0 ,
RX06162707,51.6 ,47.7 ,48.8 ,55.9 ,51.0 ,55.4 ,49.8 ,41.7 ,53.2 ,47.5 ,51.3 ,52.1 ,52.0 ,42.0 ,,
RX06162708,50.0 ,48.0 ,58.9 ,47.3 ,48.2 ,45.5 ,44.3 ,54.1 ,52.8 ,45.1 ,51.8 ,49.9 ,54.1 ,43.5 ,56.6 ,
RX06162709,57.3 ,42.4 ,51.0 ,50.4 ,52.6 ,43.9 ,57.6 ,51.5 ,54.0 ,43.7 ,48.2 ,56.4 ,42.5 ,46.7 ,55.9 ,45.9 
RX06162710,50.7 ,49.5 ,49.8 ,54.9 ,51.8 ,53.2 ,53.3 ,45.6 ,55.9 ,47.6 ,58.7 ,43.2 ,43.9 ,48.3 ,46.0 ,47.6 
RX06162711,50.7 ,49.4 ,49.0 ,47.2 ,48.6 ,50.3 ,56.2 ,49.2 ,48.4 ,48.6 ,52.4 ,,,,,
RX06162712,52.4 ,50.4 ,44.7 ,46.2 ,50.5 ,47.0 ,53.6 ,66.4 ,49.5 ,49.1 ,43.8 ,52.1 ,45.6 ,50.1 ,49.8 ,48.7 
RX09161801,48.6 ,54.8 ,53.6 ,46.2 ,49.1 ,45.4 ,49.0 ,51.8 ,55.5 ,51.8 ,49.6 ,52.9 ,53.9 ,39.1 ,52.1 ,46.6 
RX09161802,45.2 ,52.1 ,50.4 ,44.2 ,51.7 ,54.4 ,51.3 ,49.0 ,48.0 ,59.0 ,46.6 ,51.9 ,48.3 ,46.4 ,50.3 ,51.2 
RX09161803,58.8 ,57.9 ,40.9 ,49.7 ,48.5 ,56.6 ,51.5 ,53.0 ,51.6 ,44.9 ,46.6 ,49.8 ,45.3 ,47.6 ,49.4 ,47.7 
RX09161804,48.9 ,48.8 ,54.6 ,46.7 ,52.5 ,56.4 ,47.8 ,47.0 ,57.4 ,52.0 ,51.6 ,42.6 ,59.1 ,52.3 ,40.1 ,42.2 
RX09161805,47.2 ,48.0 ,45.7 ,53.0 ,47.3 ,46.5 ,55.6 ,54.3 ,40.0 ,52.9 ,42.4 ,50.6 ,47.5 ,53.2 ,55.2 ,60.5 
RX09161806,53.8 ,52.1 ,47.7 ,48.6 ,50.0 ,49.6 ,56.2 ,49.6 ,44.7 ,49.4 ,47.7 ,51.4 ,56.8 ,42.5 ,,
RX09161807,49.7 ,50.3 ,51.5 ,41.9 ,47.6 ,51.7 ,50.1 ,56.2 ,49.6 ,51.5 ,,,,,,
RX09161808,46.1 ,46.8 ,50.1 ,52.1 ,51.8 ,52.1 ,47.1 ,51.9 ,46.1 ,45.3 ,48.1 ,50.7 ,61.8 ,,,
RX09161809,48.8 ,47.6 ,42.8 ,51.8 ,44.6 ,56.0 ,45.0 ,57.8 ,54.1 ,51.2 ,45.4 ,54.7 ,55.9 ,45.8 ,51.7 ,46.8 
RX09161810,51.0 ,52.9 ,48.6 ,51.1 ,52.2 ,45.8 ,48.9 ,50.9 ,49.8 ,47.4 ,51.3 ,,,,,
RX09161812,50.6 ,50.3 ,46.3 ,49.8 ,47.5 ,52.6 ,51.6 ,46.0 ,50.4 ,52.8 ,48.5 ,51.6 ,52.0 ,52.0 ,47.9 ,
