RX05175701,67.2 ,49.6 ,44.6 ,48.9 ,44.2 ,51.0 ,56.8 ,49.1 ,50.3 ,50.3 ,41.0 ,46.4 ,43.1 ,51.0 ,55.1 ,51.2 ,,
RX05175702,41.1 ,63.9 ,48.4 ,42.2 ,41.9 ,42.4 ,43.0 ,57.6 ,64.2 ,59.9 ,59.7 ,31.8 ,53.0 ,50.3 ,52.9 ,53.3 ,33.7 ,60.7 
RX05175703,63.8 ,47.6 ,39.3 ,48.2 ,59.8 ,59.9 ,49.0 ,42.9 ,41.3 ,45.7 ,70.7 ,54.7 ,46.2 ,40.8 ,64.5 ,37.2 ,49.4 ,39.0 
RX05175705,62.3 ,50.0 ,46.8 ,49.5 ,53.5 ,44.1 ,51.9 ,50.7 ,49.4 ,46.6 ,43.8 ,63.8 ,42.0 ,45.5 ,,,,
RX05175706,47.6 ,50.1 ,46.8 ,51.2 ,53.0 ,53.4 ,49.9 ,50.1 ,50.2 ,53.8 ,51.7 ,46.2 ,50.5 ,52.8 ,49.8 ,43.0 ,,
RX05175707,53.1 ,52.4 ,47.8 ,54.8 ,46.7 ,47.7 ,58.1 ,44.0 ,52.3 ,53.5 ,45.8 ,41.3 ,45.6 ,48.3 ,58.6 ,,,
RX05175708,49.4 ,46.0 ,65.0 ,49.8 ,47.2 ,43.5 ,50.3 ,62.2 ,47.1 ,49.3 ,49.2 ,47.5 ,46.7 ,46.1 ,55.2 ,45.5 ,,
RX05175709,55.3 ,51.5 ,51.6 ,50.9 ,49.9 ,46.3 ,52.8 ,41.8 ,,,,,,,,,,
RX05175710,50.1 ,49.2 ,50.9 ,50.3 ,52.2 ,47.1 ,45.6 ,57.7 ,55.0 ,51.1 ,45.5 ,43.9 ,48.1 ,68.2 ,46.1 ,39.0 ,,
RX05175711,51.2 ,69.9 ,42.8 ,47.5 ,47.9 ,40.7 ,42.3 ,31.2 ,60.6 ,67.4 ,55.8 ,44.2 ,54.3 ,47.7 ,51.6 ,57.1 ,36.5 ,51.2 
RX05175712,45.3 ,48.5 ,50.8 ,44.5 ,45.7 ,57.0 ,42.9 ,53.7 ,43.3 ,50.4 ,50.3 ,49.3 ,58.8 ,56.0 ,53.5 ,,,
RX08175701,51.1 ,49.8 ,48.9 ,56.6 ,45.1 ,54.4 ,48.3 ,48.9 ,62.8 ,45.2 ,41.2 ,56.5 ,50.1 ,48.7 ,48.2 ,44.3 ,,
RX08175702,42.3 ,52.5 ,55.3 ,56.3 ,53.6 ,48.6 ,55.7 ,46.5 ,53.1 ,54.7 ,45.9 ,45.5 ,44.4 ,52.2 ,38.1 ,55.1 ,,
RX08175704,47.5 ,47.1 ,54.7 ,44.6 ,51.6 ,52.2 ,47.9 ,44.5 ,51.5 ,53.2 ,53.0 ,46.8 ,54.6 ,55.1 ,45.7 ,,,
RX08175705,45.2 ,62.1 ,57.1 ,47.7 ,45.2 ,45.1 ,53.6 ,38.2 ,67.2 ,55.4 ,40.9 ,41.2 ,47.9 ,37.1 ,73.8 ,43.1 ,48.2 ,51.3 
RX08175706,45.9 ,48.7 ,50.7 ,48.3 ,50.0 ,48.3 ,46.3 ,60.3 ,61.6 ,43.4 ,45.6 ,53.5 ,39.9 ,49.9 ,49.3 ,58.1 ,,
RX08175707,54.0 ,42.9 ,45.7 ,45.2 ,43.3 ,52.6 ,53.3 ,41.9 ,60.9 ,48.6 ,49.5 ,50.7 ,53.1 ,44.5 ,64.2 ,49.5 ,,
RX08175708,45.7 ,59.9 ,46.3 ,58.2 ,52.2 ,46.6 ,37.7 ,31.1 ,64.4 ,41.7 ,61.7 ,42.2 ,50.2 ,70.4 ,49.5 ,48.1 ,41.3 ,52.8 
RX08175711,51.0 ,54.1 ,54.4 ,45.7 ,51.1 ,50.2 ,52.2 ,46.4 ,44.8 ,,,,,,,,,
RX08175712,45.9 ,56.6 ,48.1 ,53.1 ,46.9 ,47.2 ,49.0 ,44.4 ,51.4 ,54.1 ,51.1 ,52.2 ,,,,,,
