,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
ïüìá,,,,,,,,,,,,,,,,,,
RX03151101,43.7,54.7,53.8,53.5,50.6,52.6,50.2,53.5,53.8,48.7,48.6,48.9,49.5,44.5,43.3, , , 
RX03151102,43.2,48.8,53.7,56.5,41.4,49.1,49.6,51.8,47.9,50.5,49.2,47.8,48.1,63,54.4,44.9, , 
RX03151103,48.9,50,52.2,44.9,46,54,49.6,52.3,49.6,47.5,51.5,48.7,56.3,46.9,51.6, , , 
, , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , 
RX03151106,53.4,49.6,48.3,53.1,43.9,43.2,51.5,45.7,53.5,58.8,52.4,48.4,49.1,42.9,56.2, , , 
RX03151107,59.9,38.9,47.5,49.6,46,54,51.3,50,41.6,48.6,46.5,55,55.3,43.8,51.4,60.7, , 
RX03151108,49.9,45.4,41.9,51.4,50.8,52.9,48.4,61,44.4,48.2,56.7,45,52.8,47.8,48.7,54.6, , 
RX03151109,52.1,39.9,58,44.3,53.6,43.4,49.7,42.5,46.5,56.7,53.5,53.2,58.1,46.9,54.9,46.6, , 
RX03151110,45.5,53,47.5,49.8,54.2,50.9,54.2,48.7,47.1,49.1, , , , , , , , 
RX03151111,46,48.5,48.4,42.8,48.4,48.3,42.1,48.8,46.3,52.3,57,50.6,64.3,56.4,55.1,44.6, , 
RX03151112,48.6,41.7,53.8,55.4,51.1,54.1,48.2,51.4,46.5,46.2,42.6,48.7,65.3,49.1,44.6,52.7, , 
íÜéR, , , , , , , , , , , , , , , , , , 
RX06153501,50.1,47,58.6,50,39.6,47.7,55.2,42.6,41.8,58.2,56.8,44.1,49.9,57.8,52.1,48.6, , 
RX06153502,48.4,43.4,51.2,49.2,54.2,48.1,47.4,49.1,49.9,54.5,50.4,53.9, , , , , , 
RX06153503,51.7,57.4,50.2,45.6,46.5,55,49,45.8,55.9,57.5,38.9,55.8,51.4,44.6,46.4,48.1, , 
RX06153504,44.1,52.8,51.6,62.5,41,52.1,49,50.4,46.9,50.3,47.3,53,39.8,47,51.7,60.7, , 
RX06153505,59.1,58,48.4,45.2,45.7,50.8,52.8,48.7,49.2,53.4,53.5,47.9,42.4,43.8,54.2,47.1, , 
RX06153506,48,51.5,49.4,58.4,46.2,50.6,51.7,47.2,52.8,47.6,46.2,50.2,48.1,52.1, , , , 
RX06153507,47.5,45.5,54.8,53.5,41.6,53.5,49.3,48.1,48.4,47.4,53.8,60.1,56.2,42.1,48.3, , , 
RX06153508,52.1,42.4,52.8,48.5,44.9,57.3,47.2,55.3,44.7,55.5,57.7,59.5,46.3,47.3,43.4,45.2, , 
RX06153509,48.7,50.6,46.9,53.7,42.8,56.7,45.6,45.8,46.8,60.1,47.4,52.8,47.5,55,49.8, , , 
, , , , , , , , , , , , , , , , , , 
RX06153511,57.2,44.1,45.5,49.9,53.3,52.1,49.5,47.8,52.6,51.8,47.1,49.1,53.1,44.1,52,50.5, , 
, , , , , , , , , , , , , , , , , , 
ç„ê_,,,,,,,,,,,,,,,,,,
RX09152501,49.5,50.2,43.2,59,49.4,54.2,45.8,43.6,58.1,44.8,44.3,55.3,54,44.2,54.5,49.9, , 
RX09152502,56,44.4,46.9,46.3,40.8,52.8,56,50.7,51.1,47.1,58.5,48.4,44.8,44.4,54.2,57.6, , 
RX09152503,48.1,52,62.8,48.3,44.2,50.9,50.8,41.6,57.4,48.9,53.2,44.5,51.1,47.3,52.5,46.4, , 
RX09152504,48.8,45.6,41.5,49.6,37.7,45.4,58.3,48.6,55.9,58.7,44.7,58.1,51.3,55.4,47.3,53, , 
RX09152505,51.3,48,50.9,55.4,51.5,46.3,51.6,56.8,47.7,50.6,40.3,56,49,46.6,48.5,49.4, , 
RX09152506,48.9,50.7,54.9,46.4,52.8,45.8,50.9,48.6,47.7,52.6,50.2,50.5, , , , , , 
, , , , , , , , , , , , , , , , , , 
RX09152508,54.2,41.7,47.5,45.7,53.6,57.2,49.7,62.3,48.8,48,47.1,51.3,56.2,48.5,40.6,47.6, , 
, , , , , , , , , , , , , , , , , , 
RX09152510,44.7,49.9,50.5,44.8,58.5,49.7,50.8,51.4,49.9,49.3,56.5,44.1, , , , , , 
RX09152511,45.9,47.7,56.8,46.9,51.2,49.9,40.7,53.9,41.4,44.3,53.6,55.3,55.7,57.4,43.5,51.1,54.6, 
RX09152512,56.2,44.5,49.4,48.5,40.2,47.8,41.8,60.8,47.1,53.4,45.4,49.5,60.8,59.4,49.5,45.9, , 
