RX06181301,56.3 ,55.4 ,46.7 ,47.1 ,55.3 ,41.2 ,41.6 ,47.8 ,51.8 ,51.3 ,44.0 ,46.5 ,52.1 ,56.6 ,49.5 ,56.8 
RX06181302,53.1 ,45.8 ,43.6 ,50.1 ,47.5 ,45.7 ,51.8 ,46.2 ,56.3 ,48.5 ,47.3 ,55.1 ,60.0 ,51.9 ,49.1 ,47.9 
RX06181303,58.7 ,43.9 ,43.4 ,51.6 ,46.1 ,46.3 ,54.0 ,54.0 ,56.5 ,46.7 ,52.7 ,42.6 ,45.5 ,54.1 ,52.2 ,51.7 
RX06181304,47.5 ,52.7 ,48.4 ,49.7 ,51.9 ,55.7 ,48.8 ,,45.4 ,49.8 ,,,,,,
RX06181305,55.0 ,48.8 ,49.8 ,47.2 ,44.2 ,58.6 ,51.4 ,50.3 ,43.0 ,46.7 ,51.4 ,53.5 ,,,,
RX06181306,41.5 ,49.3 ,49.7 ,46.9 ,49.6 ,49.0 ,54.0 ,47.6 ,52.3 ,50.6 ,51.3 ,51.0 ,55.3 ,45.1 ,53.0 ,53.9 
RX06181307,47.0 ,52.4 ,48.1 ,55.2 ,49.2 ,66.3 ,50.2 ,44.0 ,50.1 ,45.3 ,46.6 ,51.6 ,50.8 ,41.6 ,47.9 ,53.9 
RX06181311,51.9 ,49.7 ,43.1 ,50.8 ,53.4 ,55.7 ,48.0 ,48.9 ,48.5 ,,,,,,,
RX06181312,46.9 ,60.8 ,43.3 ,52.3 ,52.6 ,53.3 ,55.0 ,42.5 ,51.4 ,46.3 ,44.5 ,62.5 ,47.0 ,51.5 ,48.6 ,41.3 
RX08181301,46.6 ,52.6 ,50.0 ,52.4 ,48.8 ,65.9 ,50.7 ,51.3 ,41.2 ,49.8 ,43.8 ,47.2 ,57.4 ,50.5 ,45.1 ,46.6 
RX08181302,54.8 ,46.9 ,48.4 ,48.2 ,50.3 ,50.6 ,49.3 ,55.0 ,53.3 ,51.7 ,46.6 ,44.8 ,,,,
RX08181303,53.9 ,45.4 ,43.9 ,42.4 ,58.5 ,51.0 ,51.5 ,55.9 ,47.6 ,52.6 ,49.0 ,45.2 ,54.0 ,51.9 ,49.1 ,48.2 
RX08181304,48.9 ,45.4 ,45.6 ,52.8 ,53.3 ,56.6 ,55.1 ,54.5 ,42.9 ,54.0 ,44.6 ,48.8 ,51.6 ,47.7 ,48.0 ,50.2 
RX08181305,48.2 ,41.9 ,42.6 ,50.6 ,45.2 ,54.9 ,42.8 ,47.1 ,57.1 ,49.1 ,56.0 ,57.3 ,47.0 ,47.5 ,58.4 ,54.4 
RX08181306,39.1 ,47.6 ,40.7 ,46.9 ,43.2 ,55.2 ,54.4 ,54.0 ,47.7 ,59.3 ,56.0 ,52.0 ,45.0 ,57.0 ,56.9 ,45.0 
RX08181307,50.4 ,51.4 ,54.1 ,42.9 ,47.0 ,53.4 ,42.0 ,54.6 ,46.6 ,46.6 ,45.6 ,54.3 ,47.0 ,52.6 ,53.9 ,57.5 
RX08181308,52.7 ,51.5 ,49.0 ,53.8 ,53.9 ,57.7 ,52.0 ,55.4 ,45.7 ,42.1 ,42.0 ,52.3 ,51.2 ,35.9 ,52.0 ,52.9 
RX08181310,52.9 ,50.1 ,49.1 ,53.9 ,51.9 ,41.8 ,45.6 ,54.6 ,46.5 ,57.3 ,45.1 ,53.4 ,43.6 ,51.5 ,56.3 ,46.2 
RX08181311,54.3 ,51.6 ,54.7 ,46.0 ,47.0 ,52.0 ,43.9 ,55.4 ,49.0 ,45.5 ,50.5 ,,,,,
RX08181312,43.9 ,47.3 ,46.5 ,50.6 ,48.9 ,56.1 ,49.3 ,55.4 ,49.2 ,45.9 ,47.6 ,48.3 ,59.5 ,46.3 ,51.3 ,53.9 
