HR22017073120170729040201011313000000000000000000000000000000000000000000000000000000000000000000000001100000018001                          110000001100112000000270040100000068010                          7800000041002                          1112000001100003                                111200000048000301110000014100130112000003840037                                                                                                                1112000001450004                                                                                011112000007970025                                    1112010000214100065                                                                                               
HR22017073120170729040201021212000000000000000000000000000000000000000000000000000000000000000000000000900000020001                          090000001100102000000140021200000015003                          2700000051003                          0209000000590001                                020900000024000109120000002800020212000000410004                                                                                                                0902000000790001                                                                                020912000000980001                                    0902120000027500001                                                                                               
HR22017073120170729040201031515000000000000000000000000000000000000000000000000000000000000000000000000300000049003                          030000001900412000000180031100000034007                          2700000100006                          0312000001550006                                031200000062000603110000009300141112000001340019                                                                                                                0312000003290013                                                                                031112000005950024                                    0312110000266400104                                                                                               
HR22017073120170729040201041818000000000000000000000000000000000000000000000000000000000000000000000000200000071003                          020000002000315000000140011300000027005                          1700000025001                          0215000001020002                                021500000045000302130000014700161315000000710007                                                                                                                0215000002760006                                                                                021315000003700009                                    0215130000221600060                                                                                               
HR22017073120170729040201051414000000000000000000000000000000000000000000000000000000000000000000000000500000018001                          050000001100106000000150030200000013002                          4400000070003                          0506000000700002                                050600000026000202050000002000010206000000400005                                                                                                                0506000000840002                                                                                020506000000840001                                    0506020000028600002                                                                                               
HR22017073120170729040201061515000000000000000000000000000000000000000000000000000000000000000000000001000000022001                          100000001100112000000220060900000017003                          6700000086004                          1012000001000003                                101200000049000609100000002900020912000000790011                                                                                                                1012000001510005                                                                                091012000001470003                                    1012090000065000012                                                                                               
HR22017073120170729040201071818000000000000000000000000000000000000000000000000000000000000000000000001700000030001                          170000001300108000000200041800000016002                          4800000037001                          0817000001470005                                081700000051000517180000002500010818000000730008                                                                                                                1708000002140007                                                                                081718000001750003                                    1708180000096900022                                                                                               
HR22017073120170729040201081515000000000000000000000000000000000000000000000000000000000000000000000000300000029001                          030000001600214000000430080800000040007                          2800000162008                          0314000002240008                                031400000093001003080000009700120814000003470032                                                                                                                0314000003450014                                                                                030814000009610031                                    0314080000351000112                                                                                               
HR22017073120170729040201091818000000000000000000000000000000000000000000000000000000000000000000000000800000175006                          080000003100611000000110011600000028005                          4600000106004                          0811000001430006                                081100000061000608160000022300261116000000450004                                                                                                                0811000004900016                                                                                081116000004010012                                    0811160000343400107                                                                                               
HR22017073120170729040201101212000000000000000000000000000000000000000000000000000000000000000000000001100000044002                          110000001600112000000220030400000023005                          8800000212011                          1112000002050007                                111200000073000804110000008600100412000000880011                                                                                                                1112000003690011                                                                                041112000005700017                                    1112040000282800081                                                                                               
