HR22008081820080816100301011110000000000000000000000000000000000000000000000000000000000000000000000000300000048002                          030000001300210000000170040600000011001                          3800000150006                          0310000001450005                                031000000043000603060000001900010610000000260003                                                                                                                0310000002560010                                                                                030610000000730001                                    0310060000062600017                                                                                               
HR22008081820080816100301021414000000000000000000000000000000000000000000000000000000000000000000000001100000025001                          110000001100102000000150031000000015002                          2700000040001                          0211000000510001                                021100000023000210110000002100010210000000380004                                                                                                                1102000001020001                                                                                021011000000830001                                    1102100000036300002                                                                                               
HR22008081820080816100301031111000000000000000000000000000000000000000000000000000000000000000000000001000000016001                          100000001100111000000140030800000014002                          8800000039002                          1011000000390001                                101100000020000208100000001800010811000000320004                                                                                                                1011000000580002                                                                                081011000000510001                                    1011080000014200002                                                                                               
HR22008081820080816100301040909000000000000000000000000000000000000000000000000000000000000000000000000200000094004                          020000002700501000000140020700000041006                          1200000110004                          0102000001280004                                010200000049000402070000012900160107000000920011                                                                                                                0201000003610014                                                                                010207000004290014                                    0201070000327100096                                                                                               
HR22008081820080816100301051616000000000000000000000000000000000000000000000000000000000000000000000000300000028002                          030000001100111000000120020100000063009                          2600000031001                          0311000000300001                                031100000016000101030000011900140111000002120022                                                                                                                0311000000610002                                                                                010311000004650015                                    0311010000147900038                                                                                               
HR22008081820080816100301061818000000000000000000000000000000000000000000000000000000000000000000000001600000087002                          160000002100207000000280030100000014001                          4800000138006                          0716000004270013                                071600000118001201160000003700010107000000590003                                                                                                                1607000008850026                                                                                010716000002860002                                    1607010000261500040                                                                                               
HR22008081820080816100301071818000000000000000000000000000000000000000000000000000000000000000000000000500000047002                          050000002000204000000970121500000028004                          2300000692021                          0405000011080036                                040500000236002605150000007100040415000005420052                                                                                                                0504000016310052                                                                                040515000026260081                                    0504150001829400497                                                                                               
HR22008081820080816100301081414000000000000000000000000000000000000000000000000000000000000000000000001000000117004                          100000005300603000000810080900000051005                          3600000493014                          0310000018930045                                031000000487004609100000019600200309000004770044                                                                                                                1003000039160080                                                                                030910000065500148                                    1003090004243400812                                                                                               
HR22008081820080816100301091111000000000000000000000000000000000000000000000000000000000000000000000000700000042003                          070000001600308000000200050600000014001                          6700000065002                          0708000001340006                                070800000047000606070000003300020608000000450005                                                                                                                0708000002430009                                                                                060708000001270002                                    0708060000080900021                                                                                               
HR22008081820080816100301101010000000000000000000000000000000000000000000000000000000000000000000000000500000172006                          050000002700608000000150020400000011001                          5700000319010                          0508000002950011                                050800000075001004050000004000050408000000210001                                                                                                                0508000008180026                                                                                040508000001380005                                    0508040000146500051                                                                                               
HR22008081820080816100301111616000000000000000000000000000000000000000000000000000000000000000000000000800000118005                          080000003300311000000530060400000266015                          4600000137005                          0811000007510023                                081100000243002504080000088300730411000020480106                                                                                                                0811000014920045                                                                                040811000217820304                                    0811040009313601474                                                                                               
HR22008081820080816100301121313000000000000000000000000000000000000000000000000000000000000000000000000900000030001                          090000001400104000000190030200000030006                          4600000053002                          0409000000670002                                040900000031000302090000006700050204000000930011                                                                                                                0904000001210003                                                                                020409000002560007                                    0904020000087100016                                                                                               
HR22008081820080817100302011212000000000000000000000000000000000000000000000000000000000000000000000000500000016001                          050000001100107000000210040900000011002                          5600000078002                          0507000001000002                                050700000028000305090000001300010709000000370004                                                                                                                0507000001120003                                                                                050709000000540001                                    0507090000025600006                                                                                               
HR22008081820080817100302021212000000000000000000000000000000000000000000000000000000000000000000000000300000077004                          030000003900505000000650080700000019002                          3500000590017                          0305000008640027                                030500000231002503070000008900110507000001350015                                                                                                                0305000012640043                                                                                030507000015930048                                    0305070001152800286                                                                                               
HR22008081820080817100302031616000000000000000000000000000000000000000000000000000000000000000000000001400000019001                          140000001100110000000350070600000017002                          5700000141006                          1014000001810006                                101400000069000706140000002500010610000001110015                                                                                                                1410000002670010                                                                                061014000003070009                                    1410060000141800038                                                                                               
