UM42011070420061000081200809182009052120060128エリモフォーダイヤ　　　　　　　　　ｴﾘﾓﾌｫｰﾀﾞｲﾔ                          Erimo for Dia(JPN)                                          0                   00210311201164ブライアンズタイム　　　　　　　　　12241213エリモアメジスト　　　　　　　　　　11301372Roberto                             12406315Kelley's Day                        11400936Seattle Slew                        12233117ステラーオデッセイ　　　　　　　　　11300398Hail to Reason                      12403282Bramalea                            11301186Graustark                           12403379Golden Trail                        11400806Bold Reasoning                      12404485My Charmer                          11300102Northern Dancer                     12405041Queen Sucree                        200356坂口正則　　　　　　　　　　510000エクセルマネジメント　　　　　　　　　　　　　　　　　　　　　　　　　えりも町　　　　　　603003山本　慎一　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000001002001002005000000000000000005000000000000000000000000000000000003000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000002000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000001004011
UM92010082320061000091200805072010082120060209エリモキスミー　　　　　　　　　　　ｴﾘﾓｷｽﾐｰ                             Erimo Kiss Me(JPN)                                          0                   00210711201796フレンチデピュティ　　　　　　　　　12249331エリモアリュール　　　　　　　　　　11401570Deputy Minister                     12415529Mitterand                           11402924A.P. Indy                           12243902レディーシャノン　　　　　　　　　　11401115Vice Regent                         12406530Mint Copy                           11401574Hold Your Peace                     12415528Laredo Lass                         11400936Seattle Slew                        12410790Weekend Surprise                    11400948Mr. Prospector                      12414585Flowing                             201032大根田裕　　　　　　　　　　510000エクセルマネジメント　　　　　　　　　　　　　　　　　　　　　　　　　えりも町　　　　　　239006山本　敏晴　　　　　　　　　　　　　　　　　　　　　　　　　　　000032500000000000000000000000000000000000000000000000000002000001001009000001000001001009000000000000000000000000000001000003000001000000001001000000000000000000000000000000000001000000000000000001000000000000000003000001000001001004000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000000000002000000000000000000000000000000000001000000000000000000000000000000001000000001000001000004000000000000000000000000000000000001000000000000000001000000000000000000003003001004013
UM42010080220061000111200808142009092320060224エリモリーガル　　　　　　　　　　　ｴﾘﾓﾘｰｶﾞﾙ                            Erimo Legal(JPN)                                            0                   00210111201851ボストンハーバー　　　　　　　　　　12246607エリモサファイア　　　　　　　　　　11401587Capote                              12416398Harbor Springs                      11201261ジェイドロバリー　　　　　　　　　　12237274エリモシンフォニー　　　　　　　　　11400936Seattle Slew                        12405851Too Bald                            11401115Vice Regent                         12416397Tinnitus                            11400948Mr. Prospector                      12409046Number                              11301511Blushing Groom                      12409805Let It Fly                          200388山内研二　　　　　　　　　　510000エクセルマネジメント　　　　　　　　　　　　　　　　　　　　　　　　　えりも町　　　　　　603003山本　慎一　　　　　　　　　　　　　　　　　　　　　　　　　　　000013000000000000000000000000000000000000000000000000000001002001000006000000001000000005000000000000000000000000000000000001000000000000000000000000000000000000000000000000000003000000001000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000001000000003000000000000000001000000000000000000000001002003010
UM92009092420061000161200901222009092420060207エリモメトロポリス　　　　　　　　　ｴﾘﾓﾒﾄﾛﾎﾟﾘｽ                          Erimo Metropolis(JPN)                                       0                   00210311201614ダンスインザダーク　　　　　　　　　12245891エリモセントラル　　　　　　　　　　11201232サンデーサイレンス　　　　　　　　　12229400ダンシングキイ　　　　　　　　　　　11201401ドクターデヴィアス　　　　　　　　　12235643パッシングピース　　　　　　　　　　11301358Halo                                12407543Wishing Well                        11300096Nijinsky                            12408075Key Partner                         11401326Ahonoora                            12410025Rose of Jericho                     11200766アーテイアス　　　　　　　　　　　　12208872シインギング　　　　　　　　　　　　201039中竹和也　　　　　　　　　　510000エクセルマネジメント　　　　　　　　　　　　　　　　　　　　　　　　　えりも町　　　　　　239006山本　敏晴　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000005000000000000000005000000000000000000000000000000000002000000000000000000000000000000000000000000000000000002000000000000000001000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000003000000000000000000000000003002005
UM42011013120061000181200809112009091020060301エリモシャトレーゼ　　　　　　　　　ｴﾘﾓｼｬﾄﾚｰｾﾞ                          Erimo Chateraise(JPN)                                       0                   00210411201455コマンダーインチーフ　　　　　　　　12246609エリモチャンプ　　　　　　　　　　　11401909Dancing Brave                       12410222Slightly Dangerous                  11201465オペラハウス　　　　　　　　　　　　12238467エリモキュート　　　　　　　　　　　11301153Lyphard                             12404806Navajo Princess                     11301372Roberto                             12407601Where You Lead                      11401591Sadler's Wells                      12410838Colorspin                           11200881ニホンピロウイナー　　　　　　　　　12225333ロマンスフエロー　　　　　　　　　　200368鹿戸明　　　　　　　　　　　510000エクセルマネジメント　　　　　　　　　　　　　　　　　　　　　　　　　えりも町　　　　　　239006山本　敏晴　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000003002003000001013000000000000000007000000000000000000000000000000000004000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000002000000000000000002000000000000000000000000000000000000000000000000000002000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000001000000000000000000000000000000000001000000000000000002000000000000000000001000005001022
UM92009072720061000201200904302009072420060603エリモアディクト　　　　　　　　　　ｴﾘﾓｱﾃﾞｨｸﾄ                           Erimo Addict(JPN)                                           0                   00210311201916マンハッタンカフェ　　　　　　　　　12229359エリモファンタジー　　　　　　　　　11201232サンデーサイレンス　　　　　　　　　12239009サトルチェンジ　　　　　　　　　　　11400450Riverman                            12408207Share the Fantasy                   11301358Halo                                12407543Wishing Well                        11401193Law Society                         12405240Santa Luciana                       11300101Never Bend                          12402429River Lady                          11300353Exclusive Native                    12408206Misukaw                             200379加藤敬二　　　　　　　　　　510000エクセルマネジメント　　　　　　　　　　　　　　　　　　　　　　　　　えりも町　　　　　　603003山本　慎一　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42010061520061000221200806192010040820060430エリモプリンセス　　　　　　　　　　ｴﾘﾓﾌﾟﾘﾝｾｽ                           Erimo Princess(JPN)                                         0                   00210411202006キングカメハメハ　　　　　　　　　　12251389エリモルミナス　　　　　　　　　　　11403006Kingmambo                           12245300マンファス　　　　　　　　　　　　　11201700タイキシャトル　　　　　　　　　　　12241213エリモアメジスト　　　　　　　　　　11400948Mr. Prospector                      12411133Miesque                             11402544Last Tycoon                         12417901Pilot Bird                          11402172Devil's Bag                         12412519Welsh Muffin                        11400936Seattle Slew                        12233117ステラーオデッセイ　　　　　　　　　200429佐々木晶　　　　　　　　　　510000エクセルマネジメント　　　　　　　　　　　　　　　　　　　　　　　　　えりも町　　　　　　603003山本　慎一　　　　　　　　　　　　　　　　　　　　　　　　　　　000070000000000000000000000000000000000020000000000000001000000000000006001000000000000006000000000000000000001000000000000004000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000001000000000000002000000000000000001000000000000000001000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000004000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000001003003007
UM42011041820061000251200906042009093020060223エリモファイン　　　　　　　　　　　ｴﾘﾓﾌｧｲﾝ                             Erimo Fine(JPN)                                             0                   00210411201916マンハッタンカフェ　　　　　　　　　12251390スーパーファイン　　　　　　　　　　11201232サンデーサイレンス　　　　　　　　　12239009サトルチェンジ　　　　　　　　　　　11201164ブライアンズタイム　　　　　　　　　12243902レディーシャノン　　　　　　　　　　11301358Halo                                12407543Wishing Well                        11401193Law Society                         12405240Santa Luciana                       11301372Roberto                             12406315Kelley's Day                        11400948Mr. Prospector                      12414585Flowing                             200369清水出美　　　　　　　　　　510000エクセルマネジメント　　　　　　　　　　　　　　　　　　　　　　　　　えりも町　　　　　　603003山本　慎一　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000001004000000000000000002000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000001001005
UM42010061520061000261201003252010052720060218トウケイシャイン　　　　　　　　　　ﾄｳｹｲｼｬｲﾝ                            Tokei Shine(JPN)                                            0                   05210111201851ボストンハーバー　　　　　　　　　　12249334トウケイチェリー　　　　　　　　　　11401587Capote                              12416398Harbor Springs                      11201507アフリート　　　　　　　　　　　　　12242626シュバルヴォラント　　　　　　　　　11400936Seattle Slew                        12405851Too Bald                            11401115Vice Regent                         12416397Tinnitus                            11400948Mr. Prospector                      12409172Polite Lady                         11401199Kris S.                             12409632Flight                              200378沖芳夫　　　　　　　　　　　510000エクセルマネジメント　　　　　　　　　　　　　　　　　　　　　　　　　えりも町　　　　　　258006木村　信彦　　　　　　　　　　　　　　　　　　　　　　　　　　　000032500000000000000000000000000000000002000000000000002004003002001011000000001001001008000000000000000000000000000000000000000000000000000000000000000000000000000000000001001007000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001001005000000000000000000000000000000000002000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001003000000001000000005000000000000000000001003004003023
UM42010101820061000281200902192009082720060326アウト　　　　　　　　　　　　　　　ｱｳﾄ                                 Out(JPN)                                                    0                   00210311201507アフリート　　　　　　　　　　　　　12242175ヘクターチェリー　　　　　　　　　　11400948Mr. Prospector                      12409172Polite Lady                         11201343ヘクタープロテクター　　　　　　　　12211176サチノイマイ　　　　　　　　　　　　11300169Raise a Native                      12403815Gold Digger                         11402527Venetian Jester                     12409171Friendly Ways                       11402553Woodman                             12409334Korveya                             11100457チヤイナロツク　　　　　　　　　　　12104685ミチアサ　　　　　　　　　　　　　　200407高橋隆　　　　　　　　　　　510000エクセルマネジメント　　　　　　　　　　　　　　　　　　　　　　　　　えりも町　　　　　　783002辻　俊夫　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000002000000000006000000000000000006000000000000000000000000000000000002000000000000000000000000000000000000000000000000000003000000000000000001000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000002000000000000000002000000000000000000000000000006008
UM92012083020061000301200805072012083020060209エリモアクアポリス　　　　　　　　　ｴﾘﾓｱｸｱﾎﾟﾘｽ                          Erimo Aquapolis(JPN)                                        0                   00210311201614ダンスインザダーク　　　　　　　　　12245436レディーマーゴット　　　　　　　　　11201232サンデーサイレンス　　　　　　　　　12229400ダンシングキイ　　　　　　　　　　　11401591Sadler's Wells                      12408765Bold Lady                           11301358Halo                                12407543Wishing Well                        11300096Nijinsky                            12408075Key Partner                         11300102Northern Dancer                     12406600Fairy Bridge                        11400057Bold Lad (USA)                      12408764Tredam                              101063的場均　　　　　　　　　　　510000エクセルマネジメント　　　　　　　　　　　　　　　　　　　　　　　　　えりも町　　　　　　603003山本　慎一　　　　　　　　　　　　　　　　　　　　　　　　　　　000375500000000000000000000000000000000050000000000000002007003003000003002007003003000003000000000000000000002003001002000002000004002001000001000000000000000000000000000000000000000000000000000000000000000000000000002007003003000001000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002006003002000003000001000001000000000000000000000000000000000000000000000000000000000000000009005004018
