HR22002122120010811100301011212000000000000000000000000000000000000000000000000000000000000000000000001000000054002                          100000001600209000000230050700000020003                          7700000182008                          0910000001910008                                091000000073000807100000005600050709000000830010                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010811100301021414000000000000000000000000000000000000000000000000000000000000000000000000400000019001                          040000001300101000000180030200000047008                          1300000080003                          0104000000850002                                010400000038000202040000007800080102000001180015                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010811100301031818000000000000000000000000000000000000000000000000000000000000000000000000400000072003                          040000002800406000000730090200000031005                          2300000438013                          0406000006060021                                040600000189002302040000012300150206000001320016                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010811100301041010000000000000000000000000000000000000000000000000000000000000000000000000800000011001                          080000001000103000000160030400000019005                          3700000079004                          0308000000740004                                030800000033000404080000003000030304000000790011                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22004041220010811100301051212000000000000000000000000000000000000000000000000000000000000000000000000200000056003                          020000001800204000001260110800000014001                          2400001807027                          0204000025500046                                020400000497004802080000003100010408000003370040                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010811100301061515000000000000000000000000000000000000000000000000000000000000000000000000100000024001                          010000001500207000000290040900000032006                          1400000051001                          0107000001470003                                010700000061000301090000008700080709000001360017                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010811100301071313000000000000000000000000000000000000000000000000000000000000000000000000600000999011                          060000018101105000000130010300000138010                          4500000524017                          0506000011660030                                050600000316003303060000119500610305000001700018                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010811100301081414000000000000000000000000000000000000000000000000000000000000000000000000500000015001                          050000001100101000000380070400000016002                          1400000211009                          0105000001840007                                010500000071000704050000002300010104000001370016                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010811100301091212000000000000000000000000000000000000000000000000000000000000000000000000200000018001                          020000001200101000001010100800000069008                          1200000356011                          0102000003560013                                010200000138001402080000011800110108000007680050                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010811100301101111000000000000000000000000000000000000000000000000000000000000000000000000900000017001                          090000001100107000000170031100000019005                          6700000059003                          0709000000650003                                070900000032000309110000003600040711000000840011                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010811100301111515000000000000000000000000000000000000000000000000000000000000000000000000200000702012                          020000013301103000002180141200000154013                          2200010343035                          0203000121790095                                020300002232009602120000254901000312000027470101                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010811100301121616000000000000000000000000000000000000000000000000000000000000000000000000700000064004                          070000002900503000000320070100000016001                          2400000505024                          0307000005560024                                030700000142002001070000006900050103000001040014                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010812100302010909000000000000000000000000000000000000000000000000000000000000000000000000100000018001                          010000001000104000000110030200000010002                          1400000030002                          0104000000310002                                010400000014000201020000001200010204000000170003                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010812100302021313000000000000000000000000000000000000000000000000000000000000000000000000900000037001                          090000001500113000000270050700000082007                          6800000046001                          0913000001540008                                091300000068000907090000024700240713000002840029                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010812100302031414000000000000000000000000000000000000000000000000000000000000000000000001000000183006                          100000003800603000000200020500000028003                          3600000038001                          0310000002960010                                031000000105001105100000012900160305000000670006                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010812100302041818000000000000000000000000000000000000000000000000000000000000000000000001800001802015                          180000038901614000000560070800000040005                          7800000249011                          1418000100380093                                141800001712009208180000117800810814000001790020                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010812100302051212000000000000000000000000000000000000000000000000000000000000000000000001000000068003                          100000001500312000000100010500000012002                          7800000041002                          1012000000500002                                101200000022000205100000003700040512000000170001                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010812100302061515000000000000000000000000000000000000000000000000000000000000000000000001400000090004                          140000002300404000000580071100000012001                          3800000464017                          0414000010420029                                041400000244002511140000004400020411000001410016                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010812100302071414000000000000000000000000000000000000000000000000000000000000000000000001300000064003                          130000002200309000000150010200000041007                          6800000125005                          0913000001470004                                091300000056000202130000016700220209000001010012                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010812100302080909000000000000000000000000000000000000000000000000000000000000000000000000900000151005                          090000003100508000000400060700000020003                          8800000458015                          0809000004540017                                080900000103001507090000008000120708000000990014                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010812100302091313000000000000000000000000000000000000000000000000000000000000000000000000400000050002                          040000002200208000000470080300000040007                          4600000291011                          0408000005410019                                040800000165002103040000012200130308000002350029                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010812100302101110000000000000000000000000000000000000000000000000000000000000000000000000600000590009                          060000005900909000000540070500000011001                          6700000708014                          0609000049580040                                060900000519003805060000009100100509000000740008                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010812100302111313000000000000000000000000000000000000000000000000000000000000000000000001100000038002                          110000001400108000000210040900000022005                          6700000062001                          0811000001560007                                081100000063000609110000005400020809000000700008                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010812100302121515000000000000000000000000000000000000000000000000000000000000000000000001200000093005                          120000002900513000000690090400000024004                          7700001582029                          1213000017040038                                121300000412003904120000013600140413000003900038                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010818100303011212000000000000000000000000000000000000000000000000000000000000000000000001200000117005                          120000001600402000000140021000000010001                          2800000171006                          0212000001650007                                021200000049000810120000003100040210000000190001                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010818100303021414000000000000000000000000000000000000000000000000000000000000000000000001000000017001                          100000001100105000000150021100000018003                          4600000049001                          0510000000520001                                051000000024000110110000002800020511000000580008                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010818100303031515000000000000000000000000000000000000000000000000000000000000000000000000300000030001                          030000001400114000000220050500000018003                          2800000140005                          0314000001520005                                031400000068000603050000003200020514000000910011                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010818100303041818000000000000000000000000000000000000000000000000000000000000000000000000600000014001                          060000001100109000000280061400000026004                          3500000073004                          0609000001140005                                060900000053000406140000004000020914000001650017                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010818100303051616000000000000000000000000000000000000000000000000000000000000000000000000500000033001                          050000001300111000000390060200000017002                          3600000177006                          0511000002110006                                051100000089000802050000002900010211000001280015                                                                                                                0000                                                                                            000000                                                                                                                                                                  
