HR22002122120010929040301010909000000000000000000000000000000000000000000000000000000000000000000000000600000044003                          060000001600402000000120010400000017005                          2600000087006                          0206000000860005                                020600000037000504060000005700100204000000270004                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010929040301021414000000000000000000000000000000000000000000000000000000000000000000000000700000019001                          070000001100101000000460070300000065009                          1500000325011                          0107000002700010                                010700000108001103070000011600120103000004140034                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010929040301031414000000000000000000000000000000000000000000000000000000000000000000000000700000038002                          070000001300210000000120010300000034008                          5600000031001                          0710000000470001                                071000000021000103070000008000120310000000590007                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010929040301041818000000000000000000000000000000000000000000000000000000000000000000000001400000119005                          140000005200604000000210020800000201013                          2700000189008                          0414000003150010                                041400000103000808140000177100950408000003530033                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010929040301051414000000000000000000000000000000000000000000000000000000000000000000000000100000025001                          010000001200109000000160030400000015002                          1600000064002                          0109000000690002                                010900000028000101040000002800020409000000360003                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010929040301061818000000000000000000000000000000000000000000000000000000000000000000000001500000049002                          150000002000312000000140010800000037006                          6700000077003                          1215000001110002                                121500000045000208150000012900190812000001040012                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010929040301071414000000000000000000000000000000000000000000000000000000000000000000000000200000072003                          020000002200310000000320050400000021002                          2600000437019                          0210000004400021                                021000000167002502040000004700020410000001460020                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010929040301081818000000000000000000000000000000000000000000000000000000000000000000000000100000044002                          010000001800210000000400050600000029004                          1500000146005                          0110000003100009                                011000000131000901060000009800060610000002850033                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010929040301090707000000000000000000000000000000000000000000000000000000000000000000000000600000018001                          06000000110010500000024003                                       5600000043002                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122120010929040301101111000000000000000000000000000000000000000000000000000000000000000000000000500000019001                          050000001000101000000160020200000019004                          1500000058002                          0105000000610002                                010500000024000202050000004000040102000000760009                                                                                                                0000                                                                                            000000                                                                                                                                                                  
