HR22002122120010105080101011111000000000000000000000000000000000000000000000000000000000000000000000001000000075002                          100000001700203000000560071100000048006                          3800000347009                          0310000006310013                                031000000126001310110000009700100311000001830020                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010105080101021616000000000000000000000000000000000000000000000000000000000000000000000000800000014001                          080000001100102000000130021100000033006                          1400000042002                          0208000000420001                                020800000021000108110000006600070211000000990011                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010105080101031212000000000000000000000000000000000000000000000000000000000000000000000000300000243011                          030000007101104000000410060900000017003                          3400002580031                          0304000026780055                                030400000471005303090000021300300409000000990010                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010105080101041515000000000000000000000000000000000000000000000000000000000000000000000001300000273008                          130000005000710000000220031400000029004                          6700000069002                          1013000007090025                                101300000235003013140000021300261014000000970008                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010105080101051414000000000000000000000000000000000000000000000000000000000000000000000000500000019001                          050000001200109000000340050800000062009                          4600000062002                          0509000001430004                                050900000065000405080000015600190809000005950051                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010105080101061313000000000000000000000000000000000000000000000000000000000000000000000000200000120006                          020000004400706000000360051300000114011                          2500000579019                          0206000004460019                                020600000146001802130000032500410613000002740035                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010105080101071010000000000000000000000000000000000000000000000000000000000000000000000000200000236007                          020000004100801000000150021000000013001                          1200000506017                          0102000004860019                                010200000134002302100000010700140110000000350002                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010105080101081616000000000000000000000000000000000000000000000000000000000000000000000000300000049002                          030000001900402000000190030800000012001                          1200000199009                          0203000002190008                                020300000079000803080000004300030208000000400002                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010105080101091616000000000000000000000000000000000000000000000000000000000000000000000000800000054003                          080000002200315000000440070200000113011                          4800000277015                          0815000004230016                                081500000146001602080000042100460215000007130063                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010105080101101615000000000000000000000000000000000000000000000000000000000000000000000000600000172006                          060000005000615000000360041600000024003                          3800000245009                          0615000012650036                                061500000336003606160000016000211516000001310015                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010105080101111616000000000000000000000000000000000000000000000000000000000000000000000001500000021001                          150000001100104000000560080900000018003                          2800000098004                          0415000004420012                                041500000103001009150000002900020409000001650019                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010105080101121616000000000000000000000000000000000000000000000000000000000000000000000000400000070003                          040000002300315000000140011100000111011                          2800000048002                          0415000001010002                                041500000048000204110000081600591115000004400044                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010106080102011414000000000000000000000000000000000000000000000000000000000000000000000001000000168005                          100000002800511000000110011200000015003                          6700000107004                          1011000001330005                                101100000041000510120000011700121112000000230002                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010106080102021616000000000000000000000000000000000000000000000000000000000000000000000000400000023001                          040000001400112000000370061400000060009                          2600000089004                          0412000002130009                                041200000081000904140000011200141214000002960029                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010106080102031515000000000000000000000000000000000000000000000000000000000000000000000000100000133005                          010000002400412000000380070400000011001                          1700000387013                          0112000009060021                                011200000180002001040000003400030412000000670008                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010106080102041414000000000000000000000000000000000000000000000000000000000000000000000000600000050003                          060000002000408000000170031100000015002                          4500000117005                          0608000001340006                                060800000054000606110000004000030811000000450005                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010106080102051616000000000000000000000000000000000000000000000000000000000000000000000000700000020001                          070000001200101000000190020200000049007                          1400000045001                          0107000000650001                                010700000034000202070000008500100102000001620017                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010106080102061616000000000000000000000000000000000000000000000000000000000000000000000000200000037002                          020000001800205000000280060800000116011                          1300000059001                          0205000001660006                                020500000070000602080000032400350508000006910065                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010106080102071616000000000000000000000000000000000000000000000000000000000000000000000001600000025001                          160000001300210000000120011500000025004                          5800000036001                          1016000000470001                                101600000023000115160000006600051015000000600003                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010106080102081515000000000000000000000000000000000000000000000000000000000000000000000000900000076004                          090000002100303000001470101200000026004                          2500001343028                          0309000018150033                                030900000316002909120000007000060312000004980040                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010106080102091111000000000000000000000000000000000000000000000000000000000000000000000000200000037002                          020000001700308000000180041000000014002                          2700000047002                          0208000001630008                                020800000063000802100000004100050810000000400004                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010106080102101616000000000000000000000000000000000000000000000000000000000000000000000000200000091004                          020000002500411000000120010600000068009                          1600000055001                          0211000000960003                                021100000046000302060000031200340611000001270015                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010106080102111616000000000000000000000000000000000000000000000000000000000000000000000000400000027001                          040000001300108000000360060600000021003                          2400000133006                          0408000001970007                                040800000078000704060000004800030608000001470016                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010106080102121515000000000000000000000000000000000000000000000000000000000000000000000001400000022001                          140000001400110000000490080600000022003                          6800000217009                          1014000004540016                                101400000165001806140000003800020610000002820031                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122120010107080103011212000000000000000000000000000000000000000000000000000000000000000000000000400000030001                          040000001500205000000160030900000132010                          4500000063003                          0405000000730003                                040500000034000304090000039000320509000005080038                                                                                                                0000                                                                                            000000                                                                                                                                                                  
