,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
êVäÉ,,,,,,,,,,,,,,,,,,
RX04115501,60.6,46.4,49.4,43.2,41.7,56,45.6,52.5,52.8,50,52.4,46.9,58.8,47.6,46.1, , , 
RX04115503,48,54.9,51.6,50,45.4,46.5,50.8,54.1,47.7,50.9, , , , , , , , 
RX04115504,51.8,55.5,41.8,49,44.3,53.7,49.3,53.2,47.5,54, , , , , , , , 
RX04115505,57.2,55.1,49.5,44.9,45.1,41.7,41.9,48,49.9,50.2,62.9,45,64.7,49.4,44.5, , , 
RX04115506,49.5,52.6,52.2,46.5,55.8,49.5,52.4,45.5,50.3,47.1,50.2,48.3, , , , , , 
RX04115507,56.2,43.8,57.1,53.7,50.5,53.6,52.7,57.4,42.2,37,54.3,46.2,39.3,50.5,59.7,48.3,47.5, 
RX04115508,46,52.3,41.3,49.7,51.5,52.8,50.8,51.5,47.9,51.6,49.7,57.9,53,48,46, , , 
RX04115509,48,47.9,52.7,48.3,43.9,52.3,53.7,50.3,49.8,57.6,49.7,47.5,44.9,52.1,51.2, , , 
RX04115510,45,49,51.5,55.5,52.5,46.9,48.5,51.2,48.3,51.6, , , , , , , , 
RX04115511,40.8,46.3,54,54.2,56.4,48.5,61.8,47,48.6,49.8,53.2,47.2,48.5,50.1,43.4, , , 
RX04115512,54.9,53.1,63,35.6,38.7,52.5,46.5,29.9,41.5,56,52.6,46.4,40.4,50.9,53.7,60.4,54.1,69.6
ìåãû, , , , , , , , , , , , , , , , , , 
RX05114801,45.8,51.9,48.4,53.2,47.5,49.5,49,53.5,56.1,44.7,48.3,52, , , , , , 
RX05114802,44.8,50.9,53.1,51.7,45.3,51.4,57.7,50.7,44.4,50, , , , , , , , 
RX05114803,49.8,51.1,44.1,52,44.7,42.8,53.4,53.2,55,53.8, , , , , , , , 
RX05114805,44.5,51.9,56.4,51.8,45.1,65.4,38.5,53.8,35.6,41.6,38.7,41.2,54.1,66,71,48.2,49.9,46.3
RX05114806,43.3,50,48.7,47.6,51.6,59.4,53.2,45,48,59,55.7,46.8,44.8,47.7,49.6,49.6, , 
RX05114807,57.2,48,52.9,51.6,51.8,51.4,50.4,46.8,46.2,48.3,45.4, , , , , , , 
RX05114808,41.7,51.4,47.7,48.2,50.3,49.4,55.2,50.1,49.9,55.7,49.8,50.6, , , , , , 
RX05114809,55.4,54.4,47.5,52.7,46.9,35.8,57.2,48.6,47.8,47.6,53.7,47.3,51.2,57.5,44.7,51.5, , 
RX05114810,67.4,61.3,52.8,59.6,36.3,48.4,55.5,42.8,62.8,42.9,49.2,42.8,52.2,27.9,51,57.7,41.8,47.5
RX05114811,51.3,49.3,47,47.8,53.5,54.7,49.2,49.6,47.6, , , , , , , , , 
RX05114812,50.4,50.1,55.1,42.9,52,44.4,52.9,48,43.5,48.1,54.2,51.9,56.3,50.4, , , , 
ãûìs,,,,,,,,,,,,,,,,,,
RX08115701,48.2,53.9,47.6,58.7,57,48.6,53,42.6,45.5,48.6,41.7,56.7,48.2,49.5, , , , 
RX08115702,53.6,54.9,57.5,35.3,52.3,48.7,59.7,50.6,50,45.8,48.6,47.3,52.7,50.6,50,42.5, , 
RX08115703,43.3,59.5,48.6,47.9,51.6,,45.7,43,55.8,48.4,50.2,53.4, , , , , , 
RX08115705,53.4,51.7,53.7,52.7,47.9,53.1,50,50.3,47.3,41.5,48.3, , , , , , , 
RX08115706,47.5,52.5,51.5,43.8,47.6,44.1,56.9,56,47.9,50.9,38.1,53.4,52.1,61,52.5,44.2, , 
RX08115707,49,55.3,47.2,52.9,52.3,51.7,52.4,51.1,49.1,45.1,48.2,45.7, , , , , , 
RX08115708,45.4,55.9,43.9,44.6,55.1,56.1,46,54.3,51.9,51.1,59.1,45.9,48.2,51.6,44.6,46.3, , 
RX08115709,44.3,50.7,52.9,47.9,55.1,54.2,47.7,47.1, , , , , , , , , , 
RX08115710,50.4,46.6,49.6,50.4,44.8,56.2,51.6,52.5,49.7,43.4,53.6,51.2, , , , , , 
RX08115711,51.2,51.5,51.3,55.8,53.8,42.5,40.4,45.7,52.9,60.7,67.5,34.7,47.1,49.2,37.2,73.1,41.4,44
RX08115712,49.1,52.7,51,53.7,51.7,47.7,42,52.4,53.8,40.3,56.8,50.5,51.4,46.8, , , , 
