,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
“Œ‹ž, , , , , , , , , , , , , , , , , , 
RX05114301,45,51.1,60,50.3,55.9,44.9,46.9,50.1,47,47.4,53,55.6,41.8,44.4,50.7,56, , 
RX05114302,52.4,50.3,52.8,48.2,54.8,48.2,52.7,45.8,44.6,54.9,45.4, , , , , , , 
RX05114303,55.3,52.8,48.7,47.2,53.7,42,52.1,47.2,49.3,49.3,51.9,46.4,53.9, , , , , 
RX05114304,50.8,47,48.2,52.4,43.5,47.5,65.2,47.1,48.5,47.4,49.2,55.1,50.1,55.1,43.9,49.1, , 
RX05114305,54.6,52.6,38.3,49.6,51.3,53.6,47.9,51.8,50.3, , , , , , , , , 
RX05114306,64.3,45.4,56.6,55.8,67.9,50.5,55.6,59,52,37.1,60.3,54,43.6,45.4,42.7,39.8,33.4,36.8
RX05114307,42.4,47.9,51.8,49.4,59.7,49.6,57.8,44.3,53.6,51.7,46.3,47.2,42.4,55.7, , , , 
RX05114308,49.7,45.6,47.1,53.6,51.7,49.1,49.7,50.4,49.1,54.7,50,49.3, , , , , , 
RX05114309,46.7,54.9,51.3,48.7,53.1,46.5,51.5,47.5,50.4,47.4,55,47.3,44.6,46.4,45.7,63.1, , 
RX05114310,54.6,45.5,54.6,56,49.2,43.2,48.5,47.1,51.3, , , , , , , , , 
RX05114311,52.6,46.8,43.6,47.4,54.5,61.8,47.4,49.2,50.1,40.7,54.3,45.8,46.1,52.8,56.9, , , 
RX05114312,54,43.5,43.4,50.3,55,55.1,48.7, , , , , , , , , , , 
