,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
Niigata,,,,,,,,,,,,,,,,,,
RX04101101,58.3,33.5,53.6,42.1,67,54.8,40.9,46.9,47.9,43.5,61.5,,,,,,,
RX04101103,54.6,41.3,74.3,53,37.5,38.3,56.3,53.9,56.6,45.6,56.7,50,54.3,45,50.1,32.6,,
RX04101104,45.2,53.5,40.7,39.4,43.8,41.5,52.6,40.9,73,50.5,61.3,63.5,46.2,41.5,56.2,,,
RX04101105,59.4,46.3,36.5,51.5,50.3,54.8,59,43,60.5,64.5,38,36,,,,,,
RX04101106,35.6,69.5,43,39.6,53.5,52.8,51.4,64.4,53.8,51.6,63.3,50.9,49.2,37.3,37.5,46.5,,
RX04101107,45.3,76.8,49.7,53.9,42,43.9,39.7,48.5,54.8,47.4,48,,,,,,,
RX04101109,56.6,42.8,52,78.4,50.6,47.3,39.6,53.1,47.8,42.5,39.9,47.8,51.6,,,,,
RX04101111,55.8,58.9,48.7,65.8,48.7,38.9,64,43.7,42.3,35.6,47.6,,,,,,,
RX04101112,55.7,42.4,40,72.7,59.4,61.6,51.4,49.6,42.5,51,36.4,38,42.6,54.9,51.8,,,
Tokyo,,,,,,,,,,,,,,,,,,
RX05102301,72.6,44.5,54.2,39.2,39.9,40.3,52.2,51.8,47,48.4,43.3,50.9,41.6,55.1,69.2,,,
RX05102302,40.3,50.3,44.3,48.1,55,72.3,47.5,45.1,60.8,50.5,35.8,,,,,,,
RX05102303,48.8,38.6,48.4,39.9,46.2,33.8,61.4,66.4,65,49,41.8,57.6,60.3,45.2,47.5,,,
RX05102305,47.3,40.7,49.2,52.7,53.7,60.9,27,48.3,47.5,50.8,45.7,68.6,49.5,67.7,43.6,46.7,,
RX05102306,47.3,59.5,41.9,54.1,39.6,49.6,39.9,44.6,49.4,72.5,49.7,41.3,46,45.1,36.5,64.8,65.9,52.3
RX05102307,68.2,49.3,56.6,58.7,33.7,41.6,52.7,40.1,47.9,51.1,,,,,,,,
RX05102308,58.5,62.7,51.2,49.3,67,37,61.2,49.3,51.6,48.6,54.2,43.9,45,52.8,28.3,39.2,,
RX05102309,44.7,56.8,37.8,41.6,45.7,70.8,38.4,36.3,50.7,61.7,50.2,52.6,58.3,54.5,,,,
RX05102310,48.9,45.2,46.5,54.3,28.8,73,39,51.6,54.4,41,48,46.2,45.1,56.3,66.2,48.4,59.5,47.9
RX05102312,64.1,28.3,43.1,42.1,35.3,51.4,53.8,47.5,60.3,56.5,52.6,67.3,48.1,47,49.5,53.3,,
Kyoto,,,,,,,,,,,,,,,,,,
RX08103301,58,31.2,34.3,63.2,55.5,57.3,48.8,43.1,,51.1,53.4,,,,,,,
RX08103302,35.5,49.5,49.3,56.6,57.9,49.4,46.5,75.5,38,51.3,45.6,51.8,49.7,60,34.2,49.1,,
RX08103304,48,50.1,44.9,34.9,42.6,52.1,50.4,62.3,58,61.1,62.4,43.4,52.2,29.6,46.3,46.5,69.5,45.6
RX08103305,54.2,55.3,38.4,51.4,36,52.6,45.9,65.8,50.1,47.5,65,66.4,40.2,38.9,53.4,39.1,,
RX08103307,53.9,37.1,44.4,62.5,37.2,69.5,52.9,63.9,48.3,43.7,43.3,43,46.6,43.8,59.9,,,
RX08103308,44,40.3,51.6,58.6,42.7,70.4,51.5,,57.9,64.1,40.8,54.2,53.6,49.3,29.9,46.2,,
RX08103309,61.8,55.3,54.5,42.8,47.8,50,49.6,63.5,55.6,44.6,49.2,25.3,,,,,,
RX08103311,48,39,46,56.6,65.9,60.7,38.4,40.5,54.9,,,,,,,,,
RX08103312,41.5,43.6,55.7,53.4,70.8,44.5,57,32.9,48.6,66,45,44.2,51,45.6,,,,
