,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
“Œ‹ž, , , , , , , , , , , , , , , , , , 
RX05114201,45.5,48,49.9,61,51,50.3,58,49.1,50.6,46.5,42.6,57.2,57.6,44.5,41.8,46.5, , 
RX05114202,56.4,49.4,44.9,48.3,52.2,47.4,50.7,41.9,50.1,51.1,52.5,53.1,51.9, , , , , 
RX05114203,51.6,52.3,49.9,55.2,41.5,46.4,42.8,53.1,48,51.9,45.3,53.2,56.9,50.8,51, , , 
RX05114205,47.4,50.3,45.5,51.4,43.9,52,55.1,53.6,50.8, , , , , , , , , 
RX05114206,51.4,54.3,50.1,50,46,53.1,52.8,52.9,48.3,48.3,51.1,41.4,50.4, , , , , 
RX05114207,53.8,46.2,48.5,51.7,47.8,47.5,52.8,52.7,49.1, , , , , , , , , 
RX05114208,50,52,56.3,49.6,46.2,48.3,54.6,52.1,55.5,50.4,48.6,36.5, , , , , , 
RX05114209,50.1,48.4,54.2,46.5,53.4,50.1,48.8,49.4,49.1, , , , , , , , , 
RX05114210,41.8,52.9,55.5,50.2,37.1,53.2,50.5,54.9,44.6,52.2,52.2,49.5,48.8,53.8,52.8, , , 
RX05114211,51.2,51.2,46.1,56,48.3,50.5,49.4,49.7,53.2,48.5,45.8, , , , , , , 
RX05114212,49.3,45.7,47.3,49.3,50.3,52.2,53.9,48.6,54.7,46.6,48.6,53.4, , , , , , 
‹ž“s,,,,,,,,,,,,,,,,,,
RX08115201,31.9,55.6,55.7,34.3,53.1,52.4,55.2,45.6,45.9,42.5,42.3,71.3,56,42.5,45.8,66.8,54.5,48.7
RX08115202,49.2,54,57.1,60.9,54.1,52.3,51.7,44.2,52.5,44.1,52.8,37.2,41.3,50.9,45.2,52.6, , 
RX08115203,52.9,51.7,53.5,45.5,49.6,52.4,46.5,46.7,60.9,47.4,46.4,48.9,47.6, , , , , 
RX08115204,57,47,54,51,47.1,48.4,55,42.9,50,47.5, , , , , , , , 
RX08115205,55.7,45.2,65.4,40.4,67.1,49.9,48.8,49.6,46.4,45.3,50.7,52.6,55.2,47,42.4,44.2,44, 
RX08115206,46.1,44.1,63.8,45.4,49.5,50.6,43.8,47.9,48.7,59.2,43.5,48.8,57.2,54.6,46.8, , , 
RX08115207,51.3,54,52.9,47,49.3,49.5,47,44.7,47.8,56.5, , , , , , , , 
RX08115208,46.1,48.6,46.1,50,47.9,50.1,46.6,47.2,78.4,46,49.7,49.6,52.9,45,45.6, , , 
RX08115209,42.1,54.9,48.6,51.9,48.4,52,48.8,57.9,47.3,48, , , , , , , , 
RX08115210,54.9,51.5,53.9,45.3,56.5,49.8,43.5,47.2,50.6,49,49.3,46.8,46.4,55.4, , , , 
RX08115212,53,52.6,48,47.9,53,50.1,52,48.3,48,48.8,48.3, , , , , , , 
