,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
éDñy,,,,,,,,,,,,,,,,,,
RX01142501,50.3,55.5,47.1,46.7,50.8,51.2,44.5,46.4,55.1,47.7,57,47.5,50.2, , , , , 
RX01142502,49.3,49.7,60.3,44.8,52.3,48.7,44.8,46.5,61.3,49.5,45.7,49.5,45.5,52, , , , 
RX01142503,49.4,47.7,50.1,49.3,47.3,48.2,50.5,46.2,54.6,56.4,55.5,44.8, , , , , , 
RX01142504,49.5,52.7,49.1,54.8,54.8,50.9,51.3,49.2,49.1,51.8,49.3,37.1,50.5, , , , , 
, , , , , , , , , , , , , , , , , , 
RX01142506,43.8,44,47.9,55.2,54.2,50.1,44.9,50,48.3,54.8,44.9,56.6,54.4,42.6,54.1,54.1, , 
RX01142507,54.4,44.9,46.5,49.7,53.8,51.4,51.1,53.9,48,50.7,48.7,47.5,49.4, , , , , 
RX01142508,40.2,56.8,44.1,41.2,53.6,51.8,50.6,49.2,48.1,53.8,55.8,53.8,42.3,58.6,49.1,51, , 
RX01142509,52.4,50.7,49.9,51.5,52.8,46.5,47.7,47,49.1,52.5,49.9,44.7,55.5, , , , , 
RX01142510,54.9,50.8,52.7,46.7,50.3,45.1,40.2,43.3,43.7,50.3,50.8,53.8,55.3,51.8,56.2,54.2, , 
RX01142511,51.6,48.7,48.9,48.1,62.5,45.7,45.9,50.7,45.5,48.9,46.4,49.4,53.4,54.3, , , , 
RX01142512,54.6,53.7,51,48.2,53.5,46.1,52.9,52.4,44.3,45.5,44.3,53.3,50.8,57.1,48.7,43.7, , 
êVäÉ, , , , , , , , , , , , , , , , , , 
RX04142B01,31.4,45.8,64.2,53.2,36.1,46.6,60.4,40.9,61,40.7,47.7,54.5,52.9,59.3,68.3,43.2,45.5,48.3
RX04142B02,54.4,55.4,51,42.8,47.2,48.7,49.8,52,41,48,52.7,50.4,52.1,50,54.5, , , 
RX04142B03,46.2,43.8,49.7,52.9,43.1,49.1,47.3,53.3,50.2,61.6,51.9,54,48.3,47.4,51.3, , , 
, , , , , , , , , , , , , , , , , , 
RX04142B05,46.1,53.6,54.6,43.7,50.6,47.1,47.7,56.2,50.9,55.6,56.6,46.9,44.7,45.7, , , , 
RX04142B06,51.7,48,54.2,48.4,51.2,49.6,47.7,52.1,52.3,52.4,44.4,48.1,57.7,42.2, , , , 
RX04142B07,57.8,68.8,41.6,45.8,28.6,50.7,61.6,51.9,46.4,60.5,50.3,35.2,51.1,45.8,52.3,51.3,60.9,39.4
RX04142B08,55.1,46.5,48,47.5,52.3,52.4,47.6,56.6,51.7,51,48.6,48.3,41.3,51.3,51.9, , , 
, , , , , , , , , , , , , , , , , , 
RX04142B10,56.4,54.6,49.5,42.8,59.7,25.6,50.4,42.3,33.6,66.9,50.2,55.3,50.2,51,47.6,45.1,54.4,64.3
RX04142B11,55,50.9,51.5,45.5,48.7,54.1,56.3,51.2,50.6,58.1,46.5,52.2,45.9,34.4,50.8,52.4,45.8, 
, , , , , , , , , , , , , , , , , , 
è¨ëq,,,,,,,,,,,,,,,,,,
, , , , , , , , , , , , , , , , , , 
RX10142B02,48.7,48.8,52.5,47.8,53.6,52,41.9,53,53.7,48.1, , , , , , , , 
RX10142B03,53.6,49.8,53,49.6,55.8,48.9,42,54,51.1,48.9,51,47.8,43.3,51.1, , , , 
, , , , , , , , , , , , , , , , , , 
RX10142B05,52.5,40,59.5,61.9,49.9,58.4,54.1,36.2,46.1,50.8,57.9,64.6,40.3,30.7,40.2,42.6,51.4,63
RX10142B06,53.3,49.4,52.8,53.1,42.3,48.6,51.1,46.2,49.9,45.1,54.7,51.1,50.1,45.7,52.1,54.7, , 
RX10142B07,36.4,43.4,50,49.7,57.5,72.3,35.3,55.8,43.5,40,45.8,46.9,43.9,68.1,60.7,53.6,48.1,49
RX10142B08,47.2,50.6,52.2,49.7,48.7,59,44.9,52.8,44.6,48.1,46.1,55.7,45.1,55.5, , , , 
RX10142B09,36,43.4,36.4,71.4,43.6,45.8,35.9,41.5,57.3,60.1,58.7,62.3,58.9,49.9,47.6,50.2,47.1,54
RX10142B10,51.6,47.4,53.8,47.3,51,52.3,45.9,56.8,51.1,46.3,42.1,55.4,49, , , , , 
RX10142B11,49.4,45.1,52.4,41.6,46.7,50.6,49.8,55.3,46.9,56.2,45.3,44.1,59.3,53.8,53.7,49.7, , 
RX10142B12,46.7,46.7,43.3,41.6,51.4,43.9,47.1,56.1,53.2,55.1,62.8,55.9,48.7,49,42.4,56.1, , 
