,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
íÜéR,,,,,,,,,,,,,,,,,,
RX06133401,51.6,45.9,47.3,48.8,49.6,47.9,57.5,44.6,61.8,51.3,46.7,44.7,53.6,44.9,53.9, , , 
RX06133402,49,46.4,49,51.7,50.6,50.1,46.5,45.7,49,46.6,44.8,49.3,49.2,57.5,60,54.6, , 
RX06133403,46.8,49.9,50.8,61.1,50.4,45.4,46.9,46.5,48.4,48.2,49.9,51.4,54.3, , , , , 
RX06133404,50.3,41.8,51.2,52.3,51.2,55.5,58.5,52.5,38.6,47.5,55.5,49.4,44.5,52.8,53.9,44.5, , 
RX06133406,52.5,46,50.2,43.4,46.6,48.6,51.9,58.9,56.1,58.2,51,43.6,45.4,45.5,46.5,55.2, , 
RX06133407,51.9,65.8,46.6,44.9,41,47.7,52,54.2,47.8,47.2,51.2,47.4,51.8,50,49.7,50.9, , 
RX06133408,47.9,52.5,47.6,54.1,49.5,49.3,52.6,48,50.9,52.4,45.4,54.3,45.5, , , , , 
RX06133409,50.9,48.3,46.4,39.9,62.3,50.7,52.6,49,47.7,48.9,50.2,59.8,40.1,51.5,47,54.7, , 
RX06133410,50.3,55.4,52.8,53.2,49.4,47.6,43.3,47.4,48.9,51.1,53.3,49.6,47.9,46,53.7, , , 
RX06133411,47.4,51.8,65.8,44,57.4,46.3,51.4,47.2,53.9,48.7,47.9,47.8,48.5,45.3,49.7,46.8, , 
RX06133412,53,45.8,64.1,53.9,51.6,47.9,51,53.6,44.2,45.6,48.7,48.5,49.6,44.2,48.3, , , 
ç„ê_, , , , , , , , , , , , , , , , , , 
RX09132401,45.8,48.4,49.5,54.8,49.8,49.1,51.7,49.7,57.4,52.8,56.2,44,52.9,52.6,49.5,35.9, , 
RX09132402,51.3,51.6,49.6,45,58.1,47.2,40.2,53.8,54.2,39.6,48.7,51.7,47.7,42.6,62.5,56.2, , 
RX09132403,58.4,45.3,43.4,42.4,42.3,57.6,49.2,52.2,48.5,48.7,54.7,48.2,57.1,53.1,47.9,50.8, , 
RX09132405,60.3,51.3,47.9,43.6,52.5,49.6,53.7,43.3,51.4,48.2,48.1,56.1,48.1,50.4,47,48.5, , 
RX09132407,51.6,51.1,43.8,50.1,45.4,51.6,53.2,46.3,50,53,50.7,52,51.2, , , , , 
RX09132408,52.7,48.4,51,55.8,46.4,51.1,40.4,44.3,46.3,52.7,48.6,52.9,47.3,49.7,59.9,52.6, , 
RX09132409,47.5,58,49.5,53.5,50.8,42.4,51.8,44.2,56.3,44.3,46.5,57.9,47.3, , , , , 
RX09132410,46.3,47,43.5,53.9,45.9,48.2,47.6,47.6,58.3,62.6,51.9,56.4,52.2,44.7,41.9,51.8, , 
RX09132411,48.1,44.3,52.8,49.2,57.4,50.7,51.8,49.6,46.1,52.5,46,45.4,51.8,54.4, , , , 
RX09132412,39,45.3,66.8,52.7,48.9,47.6,49.1,50.4,55.5,52.8,50,59.3,43.9,47.1,41.6,49.7, , 
,,,,,,,,,,,,,,,,,,
,,, , , , , , , , , , , , , , , , 
,,, , , , , , , , , , , , , , , , 
,,, , , , , , , , , , , , , , , , 
,,, , , , , , , , , , , , , , , , 
,,, , , , , , , , , , , , , , , , 
,,, , , , , , , , , , , , , , , , 
,,, , , , , , , , , , , , , , , , 
,,, , , , , , , , , , , , , , , , 
,,, , , , , , , , , , , , , , , , 
,,, , , , , , , , , , , , , , , , 
,,, , , , , , , , , , , , , , , , 
,,, , , , , , , , , , , , , , , , 
