íÜéR,,,,,,,,,,,,,,,,,,
RX06122601,51.6,45.1,52.4,53.9,50.4,60.1,51.2,48.5,36.2,51.1,53.1,55.2,39.4,53.6,51.1,47, , 
RX06122602,45.7,49.5,53.6,60,54.2,46.3,47.3,42.7,55.9,55.4,51.9,53.1,43.5,46.9,50.6,43.4, , 
RX06122603,58.2,54.7,47.7,47.9,52.7,47.6,54,55.1,52.6,49.3,36.1,49.9,50.8,45.1,52,46.3, , 
RX06122605,53.9,60,48.4,45.2,43.5,39.9,61.7,47.5,44.6,44.8,57.4,48.2,50.6,52.6,46.8,55, , 
RX06122606,41.8,56.6,49.7,42.8,43.8,55.8,46.3,59.1,50.7,56,49.8,46.9,53.7,48.1,49.1, , , 
RX06122607,45.3,52.1,53,47.3,45.1,58.8,47.7,50.5,54.1,51.5,44.7, , , , , , , 
RX06122608,52.1,49.7,51.3,51.7,52.2,49,48.7,49.7,50.5,50.8,45.4,48.8, , , , , , 
RX06122609,48,52.7,49.8,50.3,42.9,47.1,52.7,56.9,52.6,47.1,58.2,41.4,49.8,50,45.7,54.8, , 
RX06122610,57.1,52.3,54.3,51.2,48.3,44.6,51.5,50.6,48.3,49.4,44,48.4, , , , , , 
RX06122611,47.9,46.6,46.5,52.8,54.5,50.1,48,46.5,46,48.6,52.7,59.1,52.6,55.8,51.2,40.9, , 
íÜãû, , , , , , , , , , , , , , , , , , 
RX07121401,49.6,42.3,52.7,48.4,44.9,49,55.5,59.6,44.9,45.3,61.3,55.2,53,40.8,41.5,55.8, , 
RX07121402,63.2,42.3,50.6,38.6,49,48.8,58.3,42.9,49.7,54.8,57.1,50.9,48.8,50.6,49.4,44.9, , 
RX07121403,49,69.7,48.8,41.1,51.7,39.3,47.7,46,53.8,47.2,56.6,44.9,53,52.5,43.8,54.7, , 
RX07121404,43.6,40.1,38.3,58.3,54.1,,62.7,39.2,44.4,49.7,68.6,61.9,54.1,53.7,48.4,44.7,62.8,34.7
RX07121405,72.4,44.4,47.2,37.6,45.3,51.9,59,32.5,48.4,41.6,55.9,49.8,61,39.3,51.6,61,58.3,42.8
RX07121406,61.5,51.8,46.9,54.4,56,55.1,48.2,49.1,44,41.6,45.8,50.6,53.5,41.5, , , , 
RX07121407,47.5,53.5,52.4,43.4,,47.2,48.2,41.7,42,55.3,54.1,51.7,47.3,46.8,69.2,50.7, , 
RX07121408,50.2,43,47.3,59.2,48.7,52.6,52.2,47.6,50.6,53.8,50.2,45.2,49.5, , , , , 
RX07121409,51.8,50.7,51.3,47.9,49.2,49.4,45.8,48.2,55.7,52,51.8,45.2,51, , , , , 
RX07121410,52.7,44.1,46.7,51.9,46.3,48.8,56.7,45.9,64.2,53.3,49.8,45.6,48.2,48.8,47.3,49.6, , 
RX07121411,44.9,23.1,54.8,48.9,63.3,61.1,42.1,48.7,49.4,44.1,39.3,60.2,58.1,50.8,47.3,60.5,43.9,59.5
RX07121412,43,49.8,49,48.4,53.2,50.4,45.4,58.8,56.4,55.8,40.7,45.7,48.3,50,54.8,50.2, , 
ç„ê_,,,,,,,,,,,,,,,,,,
RX09121601,46.4,50,59.1,54.4,44.1,,48.7,59.3,52.7,52.4,43.9,49.5,49.5,40.8,52,42.6, , 
RX09121602,53.4,56,49.3,50.3,48,49.5,49.6,45.4,46.3,54.8,49.1,52.9,45.1,49,55.5,45.7, , 
RX09121603,51.7,49.6,48.3,58.5,49.7,45,44.7,41.9,50.4,54.7,46.6,52.4,51.2,55.6,52,47.6, , 
RX09121605,49.5,47.4,47.9,58.8,43.8,52,50.5,50.9,52.8,57.5,54.1,45.3,47.1,41.8,51.5,49.1, , 
RX09121606,53,47.9,48.8,50.5,47.7,48.4,44.9,55.7,48.5,50.1,46.1,45.2,54.4,51.7,52.2,54.9, , 
RX09121607,42.8,52.2,44.5,49,48.6,54.6,51.4,56.9, , , , , , , , , , 
RX09121609,52.9,40.4,55.9,51.6,49.6,,50.8,53.1,47.4,43.9,56.8,51.6,49.8, , , , , 
RX09121610,59,49.5,40.9,51.8,48.3,43.5,56,51.5,49.8,48.9,44.8,54.7,47.7,49.6,50.9,53.2, , 
RX09121611,43.2,48.3,45.7,51.8,55.8,52.9,49.3,54.1,56.9,48.6,55.8,48,51.1,47.6,43.7,47.2, , 
RX09121612,61.3,49.3,49,49.1,42.3,44.8,49.5,51.5,51.2,51.8,52.8,53.2,52.5,46.2,48.3,47.3, , 
