Nakayama,,,,,,,,,,,,,,,,,,
RX06103301,58.5,39.3,35.9,59.7,63.6,32.4,44.1,57.6,43.7,44.4,54.4,59.7,57.1,49.7,,,,
RX06103302,51.9,41.6,38,42.4,45.2,65.1,56.1,65.2,42.1,48,65.1,45.4,42.7,65.3,44.4,41.6,,
RX06103303,48.1,36.7,69.1,49.7,39.4,51.4,59.3,46.5,35.1,52.6,60.4,51.7,,,,,,
RX06103305,42.3,66.9,47.2,65.2,61.4,33.4,47.4,49.1,54.5,43.8,56.2,52.6,33.6,51.3,44.8,,,
RX06103306,54.2,28.2,51.1,47.3,46.1,45.6,52.9,53.3,45.8,69.8,55.7,,,,,,,
RX06103308,42.6,48.1,45.8,57.2,53.7,39.2,35.2,48,50.6,49.6,38.9,76,54.9,60.9,43.3,56,,
RX06103311,38.3,78.6,48.8,46.2,46.5,50.5,48,52.2,39.9,51.9,48.2,50.1,46.1,66.1,49.8,38.7,,
RX06103312,41.1,58.8,48.9,45.8,35.1,51.3,52.7,41,59.4,38.6,72.3,55.7,45.8,63.7,43.6,46.3,,
Hanshin,,,,,,,,,,,,,,,,,,
RX09102301,49.6,45,67.4,47.4,43.1,44.6,48,45.1,54.1,68.5,37,38.2,58,55.2,61.5,37,,
RX09102302,48.1,56.8,57.1,44.9,39.1,56.7,51.7,49.8,47.1,75.1,40.9,45.5,37.2,,,,,
RX09102303,57.8,55.9,49.7,52.3,69.4,40.5,47.1,52.3,43,67.3,54.9,41.8,44.8,42.8,29.5,52.8,58.3,39.9
RX09102305,44.2,43.3,33.8,61.4,59.2,55.6,52.7,49.5,40.6,43.6,59.8,70,37.5,35.6,51.3,51.8,49.6,60.5
RX09102306,38.9,54.3,53.1,50.6,50.9,58.2,40.5,64.3,42.4,40.1,68.7,43.9,59.3,56.5,32.7,45.8,,
RX09102307,55.1,40.1,47.2,43.9,39.1,45.7,53.8,75.2,52.7,59.7,61.5,53.6,41.7,45.9,49.2,35.5,,
RX09102308,53.7,44.5,59,63.9,62.5,58.5,50,41.3,55.6,55.2,45.3,60.9,42.9,36.6,34.3,35.8,,
RX09102309,33.2,57,55.4,51.6,35.1,36.2,43.5,53.1,57.8,52.2,37.4,54.5,62,50.2,66.3,54.3,,
RX09102310,42.8,38.3,71.3,47,51.6,43.5,74,56,47,43.6,45.7,50,39.2,49.1,48.9,51.8,,
