,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18

Hakodate,,,,,,,,,,,,,,,,,,
RX02102301,58.7,34.8,51.9,37.1,44.9,66.1,55.8,50.9,49.7, , , , , , , , , 
RX02102302,52.3,54.8,38,37.2,66.5,43.7,59.4,50.7,39.8,61.8,45.8, , , , , , , 
RX02102303,58.6,43.6,45.4,49.6,54.2,40.8,49,51,56.1,53.7,34.5,62,29.8,60.1,67,44.6, , 
RX02102304,53.7,65.2,49.7,56.2,49.9,42.6,54.3,52.6,29,58.1,38.6, , , , , , , 
RX02102306,40.9,52.6,60.3,61.4,60.8,54.7,37.6,62.9,39.5,38.5,41.7,49.1, , , , , , 
RX02102307,62,50.4,56.3,58.8,44.8,63.9,58.5,33.3,44.5,47.4,53.9,34,42.3, , , , , 
RX02102308,45.6,62.7,51.4,63.3,39.7,46.8,50.6,31.1,58.3,50.5, , , , , , , , 
RX02102309,44.4,44.3,46.8,64.3,45.6,65.8,33.8,51.9,46,54.3,42,69.3,44.8,55.3,37.8,53.6, , 
RX02102310,39.2,45.1,50.2,63.4,50.5,61,47.3,47.5,36.8,58.2,61.9,56.6,32.2, , , , , 
Niigata, , , , , , , , , , , , , , , , , , 
RX04102301,52.6,70.4,51.2,50.8,49.2,45.9,53.4,44.1,40.9,49.2,33.7,35,55.3,47,51.4,72.9,42.7,54.4
RX04102302,53.8,58.5,26.2,34.3,44.8,49.6,63.8,53.5,47.9,53.8,54.3,56.5,43,48.3,61.8, , , 
RX04102303,64.8,53.5,51.7,44.6,52,72.4,48,32.8,44.5,38.3,40.5,51.2,45.7,56.2,53.9, , , 
RX04102304,66.7,37,51.4,37.9,44.3,41.2,38.8,56.9,61.2,45.4,54.8,65.7,47.4,51.2, , , , 
RX04102305,53.5,53.8,61,49.4,62.8,45.5,71.6,51.1,38.7,63.7,53.5,45.5,36.7,46.6,34.4,46.1,40.8,45.2
RX04102306,52.1,52.5,36.8,62.6,52.1,47.1,52.8,34.2,36.7,53.9,66.7,52.7,71.5,43.8,50.5,48.3,44.4,41.6
RX04102307,67.3,71.2,45.6,44.7,53.6,47,51.6,41.4,42,33.8,45.1,49.5,43.7,60.2,53.3, , , 
RX04102309,60.6,62.2,45.2,43.2,47.9,57.5,45.5,31.4,54.3,48.8,52.2,35,42.3,66.9,56.9, , , 
RX04102311,49.4,68.4,46.4,44,53,56.4,48.3,33.4,60,40.7, , , , , , , , 
RX04102312,69.6,33.2,58.7,41,47.5,40.6,67.5,50.9,63.1,52.4,40.3,45.9,41.1,46.3,54.9,42.6,51,53.6
Kokura,,,,,,,,,,,,,,,,,,
RX10101301,62.6,59.1,49.2,39.4,44.6,59.4,37.2,49.8,50.7,36.1,48,45.3,68.5, , , , , 
RX10101303,48.8,50.9,62.3,39.2,54.9,55,56.1,59.7,46.1,39.2,46.2,66.5,43.1,55.2,61.2,51,32.7,31.9
RX10101304,50.3,31.9,55.3,44.9,43,43.1,57.3,61.9,39.2,46.3,55.5,52.7,42.9,72.2,53.4, , , 
RX10101305,58.2,36.1,44,52.2,39.8,35.4,66.1,50.9,43.2,50.8,39.3,65.6,56.5,58.9,44.9,58.1, , 
RX10101306,62.7,57.5,44.4,40.4,61.9,45.8,46.8,43.6,47.5,57,63.9,52.1,46.6,40.1,61.3,28.6, , 
RX10101307,61.6,44.1,48.6,60.1,37.9,35.6,53.9,58.4,49.1,45.7,39.6,68.7,47, , , , , 
RX10101309,63.7,41.4,67.6,54.2,44.2,42.1,37,47.4,41.8,58.1,52.6, , , , , , , 
RX10101310,56.2,48.5,61.5,65,53.5,38.4,42.4,29.1,43.3,47.9,44.3,52,44.7,61.2,46.7,69.8,46.1,49.5
RX10101311,41.9,39.4,63.2,48.1,55.7,47.4,38.7,52,45.6,42.8,45.2,62.5,46.6,71.4,38.5,60.9, , 
RX10101312,49.9,39.6,54.9,35.8,43.4,42.2,65.7,49.1,72.1,44.9,39.4,51.4,63,40.6,52.3,54.4,51.2, 
