,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18

ŽD–y,,,,,,,,,,,,,,,,,,
RX01102301,52.8,54.2,51.9,48.9,57.7,46.9,44,51.7,51.6,45.7,46.7,51.6,47.3,49.1, , , , 
RX01102302,51.6,48.1,49.5,47.9,42.7,58.3,47.8,48.9,54,50.5,50.4,50.2, , , , , , 
RX01102303,55.2,55.9,49.1,40.8,48,46.3,49.4,49.3,50.3,50.6,47.5,55.2,52.4, , , , , 
RX01102304,49.1,55.1,44.8,53.6,49,55.1,47.2,46.6,46.8,52,50.9, , , , , , , 
RX01102305,47.6,45.7,46,50.5,47.8,53.2,57.1,48.4,51.6,56.9,49.3,49.9,46, , , , , 
RX01102306,53.8,46.5,49.1,48.5,53.2,52,47.8,48.9,50.7,45.7,48.3,50.7,55.1,49.8, , , , 
RX01102307,49.3,51.9,45.8,46,52.1,54.1,57.7,52.2,48.7,44.9,45.6,46.8,54.8, , , , , 
RX01102308,53.1,50.9,49.4,50.1,50.1,52.7,55.1,51.8,49.7,51.5,40.5,45.2, , , , , , 
RX01102309,49,57.1,50.9,59.2,52,49,48.2,46.1,46.1,58.5,53.8,45,43.8,45,48.4,47.6, , 
RX01102311,46.2,51.5,46.3,52,54.8,49.8,40.2,61.1,50,46.2,49.4,51.3,49.7,51.6, , , , 
RX01102312,48.4,49.5,49.8,49.1,50.6,48.7,55.6,51.4,49.4,50.9,47.9,48.7, , , , , , 
’†ŽR, , , , , , , , , , , , , , , , , , 
RX06104301,58.9,58.1,46.3,56.8,51.2,,45.4,54.7,44.9,42.5,51.5,49.2,49.6,52,49.4,40.4, , 
RX06104302,53.3,47.2,47.2,54,46.9,44.3,53.9,59.9,46.6,43.9,51.9,52.6,49.6,47.7,51, , , 
RX06104303,54.3,50.1,53.6,54.8,54.3,52.4,49,44.7,46,49.5,47.8,47.1,62,43.3,48,43.2, , 
RX06104305,51.9,40,39.1,48.3,51.5,49.8,52.5,48.9,59.4,45.3,51.9,63.1,43.8,48.5,55.9, , , 
RX06104306,48.3,60.5,45.9,57.1,55.3,51.8,31.1,42.4,39.4,46.4,53.2,59,60,56,65.6,54.6,44.1,29.4
RX06104307,58.5,52.5,51.7,46.4,52.5,47,43.6,52.6,46.6,52.4,46.2, , , , , , , 
RX06104309,54.4,52.9,47.2,52.7,51.7,48.5,48.7,49.5,46.7,50.1,47.6, , , , , , , 
RX06104310,49.8,53.9,49.9,49.3,52.3,48.2,48,48.5,50.2, , , , , , , , , 
RX06104311,54.9,51.2,44.3,48.5,59,50.9,50.3,47.8,49.4,51.7,44.1,48, , , , , , 
RX06104312,41.3,55.7,45,49,46.4,51.8,57.7,48.7,44.4,51.1,43.5,63,45.1,50.8,52.8,53.5, , 
