,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
êVäÉ,,,,,,,,,,,,,,,,,,
RX04131301,48.8,49.9,51.6,50.9,47.3,56,49.1,45.8,48.2,50.7,58.9,41.3,48.6,52.5,50.4, , , 
RX04131303,54,52,46.4,49.3,53.8,50.4,43.6,50.1,48.6,53,48.4,50.5, , , , , , 
RX04131304,61.6,50.6,50.5,47,52,58.2,51.3,43.8,50.1,48.6,42.9,46.3,42.1,54.7,51.4,49, , 
RX04131305,56.6,44.9,54,63.1,50,44,43.5,57.7,44.2,49.1,45.3,54.2,47.2,53.1,42.2,50.6, , 
RX04131306,55,45.2,45.4,49.2,46.4,46.3,43.5,56.1,60.8,53.8,48.8,52.7,50.1,43.5,53.2, , , 
RX04131308,47.4,46.5,49.9,47.4,64.3,43.8,52.2,53.3,49.7,57.4,50.1,47.9,41.6,51.4,47.2, , , 
RX04131309,47.4,53.9,55.4,47.4,47.3,51.8,54.3,58.3,43.7,47.2,52.9,42.1,48.5,50.4,52.4,47, , 
RX04131310,55.7,46.7,50.4,54.4,49.3,52.2,47.1,49.1,46.2,48.9, , , , , , , , 
RX04131311,44.3,53,50.7,48.2,52.6,47.8,51.8,54.8,56.4,52.9,44.7,50.3,51.2,46.7,44.5, , , 
ìåãû, , , , , , , , , , , , , , , , , , 
RX05132701,57.1,43.3,50.9,50.8,48.9,48.9,43.5,48,46.8,48.3,72.2,45.9,47.7,49,48,50.6, , 
RX05132702,50.7,46.3,57.6,50.1,44.6,43.8,45.9,57.6,50.8,59.1,47,44.1,40.6,52.9,45.9,62.8, , 
RX05132703,45,47.6,52.8,49,51.3,51.1,49.2,46.3,47.2,51.9,59.9,49.6,49.9,49.1, , , , 
RX05132705,67.4,47.9,54,46.9,55.3,29.6,34.7,56,56,51,41.6,63.8,50.1,45,54.6,62.8,43.6,39.7
RX05132706,47.5,58.3,47.3,55.8,46.9,50.6,53.1,55.1,53.5,50.1,48.7,46.6,45.3,47.8,50.4,43.1, , 
RX05132707,51.5,48,67.2,39.3,49.9,60,40.8,51.8,66.1,41.2,41.6,32.3,44.8,41.3,47.1,62.3,58.2,56.8
RX05132708,44.3,55.8,44.9,45.6,48.8,49.5,52,50.4,48.5,41.8,50.1,53.6,48.8,63.4,48,54.4, , 
RX05132709,48.4,47.4,50.6,51.3,49.9,49.7,52.7,52.1,49.5,49.6,48.8, , , , , , , 
RX05132710,50.1,55.1,49.4,49.7,47.1,46.8,49.7,49.3,47.9,54.3,50.7, , , , , , , 
RX05132711,47.6,49.1,50.2,46.1,56.2,36.9,44.6,43.8,43.8,50.9,46.6,52.4,71.1,44.7,55.9,37.5,75.9,46.9
RX05132712,46.5,46.4,56,56.7,46.4,40,55.2,43.9,51,49.7,50.3,56.4,52.8,54.9,44.7,49.3, , 
ãûìs,,,,,,,,,,,,,,,,,,
RX08133701,53.1,50.9,49.5,56.3,49,43,50.3,57.3,40.5,44.5,43.7,54.7,52.8,52,51.1,51.3, , 
RX08133702,45.4,49.4,51.3,59,49,51.7,53.3,48.5,49.4,40.9,55.7,40.7,59.9,48.9,43.9,53, , 
RX08133703,51.3,48.4,45.2,55.6,44.1,37.3,57.8,52.6,54.8,52.6,49.3,43.8,48.7,53.4,51.5,53.5, , 
RX08133704,36.7,66.9,59.6,56.6,53.6,52.7,49.7,60.7,37.5,61.1,44.8,52.1,42.8,39.5,63,46,42.6,34.1
RX08133705,38.5,62.9,53.3,57.2,33.3,41.1,41.7,48.7,71.6,43.3,54.8,60.6,52,57.6,44.2,37.8,48.1,53.6
RX08133706,55.2,44.1,56,45.7,57.1,45.1,51.2,48.1,42.4,48.5,48.8,53.5,51.6,45.4,52.7,54.7, , 
RX08133707,45.6,43.4,46,54.6,51.1,46.9,51.4,55,51.8,57.6,46.7,48.2,57.8,54.7,49.9,39.2, , 
RX08133709,56,50.8,41.1,52.4,48.7,53.7,45.8,50.7,50.8,50, , , , , , , , 
RX08133710,50.3,45.4,50.9,40.5,52.2,50.5,50,54.9,45.4,69.3,48.2,47.4,47,48.1,49.8, , , 
RX08133711,59.1,46.2,57.3,45.5,64.3,71.6,54.8,48.2,41.4,44.9,36.5,55.3,51.1,39.9,46.8,45,59.3,32.8
RX08133712,40.1,49.5,53.8,49.7,47.1,46.8,50.4,47.5,43.7,56.8,51.9,60.4,58.3,49.4,47.3,47.2, , 
