,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
éDñy,,,,,,,,,,,,,,,,,,
RX01122202,48.8,49.3,53,46,45.3,48.9,52.8,56.5,48.6,47.6,54,49.3, , , , , , 
RX01122203,49.4,50.5,49.9,51.4,50.2,46.7,51.5,50.9,55.8,45,47.4,50.2,51, , , , , 
RX01122205,46.8,53.5,50.2,63.1,46.9,45.7,48.7,47.1,48, , , , , , , , , 
RX01122206,50.7,54.5,49.9,52.1,48.7,47.4,49.9,47.5,49.4, , , , , , , , , 
RX01122207,51.5,46,49.7,58.3,49.8,46.9,56.9,54.1,50.1,50.1,47.7,44.8,44.2,49.9, , , , 
RX01122208,43.4,52.1,51.3,52,42.1,51.9,50.3,54.4,47,50.9,50.1,54.3, , , , , , 
RX01122209,57,48.4,48.7,50.2,49.8,48.6,52.2,47.2,42,53.7,54.6,52,37,55.8,57.1,45.8, , 
RX01122210,48.7,48.8,52.1,43.7,51.4,52.1,48.8,49.2,47.4,50,57.3,52.3,48.3, , , , , 
RX01122211,47.9,48.9,51.6,53.8,53,48.5,47.4,52.4,53.2,44.4,45.8,51.8,49.1,52.4, , , , 
êVäÉ, , , , , , , , , , , , , , , , , , 
RX04123401,38.3,59.3,50.5,54.1,54.1,44.9,29.2,41.5,68.7,46,59.9,54.7,33.6,49,49.2,50.6,60.9,55.7
RX04123403,47.5,48.2,48.6,45.4,56.3,52.9,52.3,50.1,45.5,47.3,55.6,47.8,51,48,53.6, , , 
RX04123405,52.3,48.4,48.2,51.8,46.4,48.5,48.6,56.6,52.7,47.8,51.4,47.3, , , , , , 
RX04123406,46.5,47.1,43.1,53.5,46.3,58.6,44.5,49.7,58.6,46.8,55.6,46.9,51.6,48.3,52.7, , , 
RX04123408,56.2,46.9,53.9,51.6,51.9,46.9,54.3,47.9,42.3,52,55.7,51.5,47.8,48.4,42.7, , , 
RX04123409,57.9,35.5,40.8,57,43,47.2,45.2,59.9,54,56.8,38.9,56.4,36.1,53.1,47.6,75.2,52.1,43.5
RX04123410,50.5,50.9,56.2,51,50.3,54.4,52.7,48.2,41.3,51.6,57.8,47.1,48,49.6,40.3, , , 
RX04123412,66.7,39.6,67.9,40.7,51,50.8,44.3,43.6,45.4,37.9,34.8,57.9,56.5,51.4,58.3,38.7,60.6,53.9
è¨ëq,,,,,,,,,,,,,,,,,,
RX10122801,49,47.7,51.8,55.9,53.6,49.8,50.8,49.4,52.8,43.8,50.7,44.8, , , , , , 
RX10122802,55.9,65.4,48.1,41.3,58.4,47.6,53.5,45.6,44.7,44.8,44.4,39.3,64.6,36,57.3,45.7,37.4,70
RX10122803,60.5,51.9,48.4,50.9,47.8,53.7,48.1,48.1,53.3,48.7,47.2,50.4,50.9,51.2,44.8,44, , 
RX10122805,43.6,48,47.5,47.6,53.9,53.1,46.7,49.9,50.7,48.8,50.3,58.6,52.4,48.8, , , , 
RX10122806,52.1,53.3,51.8,55.7,50.3,47.3,45,45.9,48.6, , , , , , , , , 
RX10122807,53,57,51,52.4,54.1,54,44.3,48,55.6,47.4,46.7,43,48,48.9,46.8, , , 
RX10122808,54.3,53.5,49.5,51,41.1,50.9,48.9,49,44.1,52.3,48.6,54.6,53.7,48.4, , , , 
RX10122809,54.1,46,48.4,55.5,46.1,49,50.5,50.5,51.1,48.7, , , , , , , , 
RX10122810,45.7,53.2,53.3,49.5,47,51,51.3,47.2,51.9, , , , , , , , , 
RX10122811,51.5,50.1,67,42.8,50.7,60.8,54.6,45.7,54.9,32,52.6,39.4,33.3,41.2,66.5,51.4,46.2,59.4
RX10122812,45.1,48.4,45.1,54.5,51.1,59.5,49.4,42,39.3,52,53.8,50.2,52.9,54.7,52.1, , , 
