,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
íÜéR,,,,,,,,,,,,,,,,,,
RX06125101,52.9,60.4,50.5,64.2,50.4,37.5,50.1,52.8,46.4,52.2,45.6,50.5,49.9,43,53.9,39.7, , 
RX06125102,51.7,49.4,50.2,53.3,52.6,52.8,45.1,47.9,57.3,43.5,46.1,47.3,47.7,55.3, , , , 
RX06125103,45.7,54.4,48.8,42.5,50,60.8,43.5,52.5,44.6,50,59.5,52.3,48.4,54.1,46.2,46.7, , 
RX06125104,57.1,51.5,48.8,51.6,45,46.5,47.1,55.9,54.7,45.3,39.6,44.4,60.2,46.6,47.6,58, , 
RX06125105,48.9,49.5,47,56.3,48.6,49.7,54.4,52,46.8,47.3,42.9,47.2,50.7,48.8,60, , , 
RX06125106,55.9,46.3,53.2,50.6,50.1,48.6,51.3,44.3,46.1,46.5,49.6,60.3,40.7,51.5,55.2,49.7, , 
RX06125107,45.1,52.5,50.5,50.9,55.1,50.6,59.8,40.4,44.9,50.9,55.8,42.9,49.3,53.7,48.6,49, , 
RX06125109,46.5,45.9,60.7,45.1,53,49.3,48.1,49.8,51.2,48.8,53.6,46.2,51.6, , , , , 
RX06125110,44.9,46,55.7,39.3,54,47.3,52.3,53.1,52.1,53.3,47.3,52,52.3,50.5,49.7, , , 
RX06125112,50.8,42.7,53.6,55.9,57,48.8,51.3,50.1,52.7,49,47.2,47.7,43.8,49.4, , , , 
íÜãû, , , , , , , , , , , , , , , , , , 
RX07123101,47.3,49.7,46.9,56.3,48.2,47.6,49.5,50.1,52.2,58,50,48.2,46, , , , , 
RX07123102,38.3,45.4,41.7,48.6,56.3,50.3,52.3,53,60.3,48,46.9,43.6,53.3,54.3,55.7,52.2, , 
RX07123103,45.2,47.5,48.8,53.6,43.9,49,51.7,54.3,53.4,47.4,47,52.4,50.6,48.9,48.8,57.8, , 
RX07123104,66.1,53,46.3,48.5,62.7,32.9,52.8,54.3,39.3,49.3,48.2,67.5,46.9,51.9,61.5,39.6,43.7,35.3
RX07123105,45.4,51.4,46,55,51.1,54.7,56.2,42.9,52.5,47.9,55.5,47.7,46.9,46.8, , , , 
RX07123106,46.8,46.9,38.8,57.3,45.5,55,51.7,49.3,60.9,53.4,50.5,44.7,54.9,50.4,49,45, , 
RX07123107,49.9,49.9,54.7,46.1,39.6,56.9,50.4,58.4,52.9,45.3,48.9,45.4,44,51.8,55,50.9, , 
RX07123109,37,68.7,44.2,55.2,42.7,59.2,50.4,48.6,40.8,41.1,51.7,48.7,62.8,60,34.9,40.1,48.9,65
RX07123110,46.3,46,54.3,49.6,52.9,44.3,55.4,54.1,57.3,49.9,45.4,49.6,49.5,50.8,51.6,43.1, , 
RX07123111,60.2,46.4,46.8,47.9,52.4,48.7,48.8,49.6,50.8,50.7,48.2,49.4, , , , , , 
RX07123112,49.1,44.7,51.7,44.7,62.7,39.7,48.6,50.9,59.2,47,50.9,55.3,45.9,56,50.9,42.5, , 
ç„ê_,,,,,,,,,,,,,,,,,,
RX09125101,58.6,45.8,43.4,49.3,47.3,55.1,59,53.7,43.5,46,50.7,52.4,52.3,46.8,46.2, , , 
RX09125102,51.3,49.4,52.9,48,52.6,51,53.9,43.4,46.7,50.8, , , , , , , , 
RX09125103,55.7,52,46.7,54.8,43.2,43.9,55,47.2,47.9,52.4,49.9,47.2,54.2, , , , , 
RX09125105,53.1,51.9,53.4,51.5,57.3,47.9,46.6,43.5,49.1,45.7, , , , , , , , 
RX09125106,46.2,46.2,58.1,51.1,47.1,47.8,47.4,48.1,54.7,46,47.5,53.9,58.6,47.2, , , , 
RX09125107,50.2,48.2,48.3,52.7,49.5,55.3,50.8,44.9, , , , , , , , , , 
RX09125108,41.2,43.4,51.3,46.9,51.9,59.4,54.3,48.2,53.6,47.6,56.2,44.1,55.6,41.9,54.2,50, , 
RX09125109,51,46.6,45.8,65.4,53.3,46.5,42.2,51.8,44.4,45.2,50.2,53.7,51.9,48.1,52.8,50.9, , 
RX09125110,55.3,50,49.9,46.4,51.5,50.5,54.5,48.1,50,48.9,51.8,43.1, , , , , , 
RX09125111,49.7,58.3,58.4,51.7,46.8,59.4,53,42.1,48.7,41.2,46.1,44.7,55.8,49.2,45.2,49.7, , 
RX09125112,41.8,47.6,51.3,50.5,49.7,63.2,44.8,57.2,49.1,48.8,49.5,48.5,45.9,55.4,46.8, , , 
