,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
íÜéR,,,,,,,,,,,,,,,,,,
RX06115601,42.9,54.8,60.3,49.2,47.1,47.9,52.7,44,45.3,50.3,55.8,54.9,42.6,46.8,51.3,54.1, , 
RX06115602,59,51.4,57,44.9,53.9,47.5,46.8,50.6,50.9,47.3,44.3,46.4,46.6,43.9,49.9,59.6, , 
RX06115603,50.3,48.5,59,54,37.8,33.5,40.6,59.7,55.2,38.2,39.4,69,43.7,61.3,45,49.4,62.5,52.9
RX06115604,52.9,43.5,46.4,56,43.2,52.2,50.8,53.6,55,50.1,49.7,53.6,49.9,49.9,47.5,45.8, , 
RX06115605,54.7,58.7,54.7,49.5,52.5,46.4,47.1,53.4,46.8,42.5,39.3,58.7,47.8,43.6,50.3,54, , 
RX06115606,46.5,49.8,49.9,51.6,44.2,43.4,52.9,52.8,51.6,58.2,40.3,51.9,50.2,58.8,47.7, , , 
RX06115608,46.1,50.6,50,56.5,51.7,49.2,46.3,53.4,49.3,54.8,48.8,41.7,55.4,46.6,47.1,52.2, , 
RX06115609,54.2,52.2,41.4,50.1,44.7,54.7,53.6,47.7,51.4, , , , , , , , , 
RX06115610,42.4,40.6,51.1,45.2,59.8,51.2,49.2,51.3,42.8,49.5,57.8,55.2,46.3,57,50.8,49.9, , 
RX06115611,40.3,49.8,56.6,49.2,51.1,51.3,49.4,50.1,53.4,49.7,47,50,43.4,60.7,45.4,52.6, , 
RX06115612,50.2,49.4,45.3,53.5,53,51,52.9,55.8,44.1,57.7,50.8,45.6,46.3,48.8,45.5, , , 
ç„ê_, , , , , , , , , , , , , , , , , , 
RX09116601,44.8,45.5,55.3,51.7,51.7,46.5,55.7,52.4,47.1,50.1,50.5,48.6, , , , , , 
RX09116602,47.9,,47.6,49.7,52.5,49.9,47.2,48.7,52.2,63.6,56.8,42.5,53.2,56.2,41.1,47.2, , 
RX09116603,46.6,43,49.6,45.5,54.8,55.1,50.8,51.2,53,56,40.2,43.8,45.4,47.6,55.4,61.8, , 
RX09116605,58.7,52.2,47.1,45.3,46.8,53.8,52.3,49.1,45.1,59.2,44,49.2,42.7,69.7,43,44.4,47.3, 
RX09116606,,52.1,48.3,48.6,51.8,51.8,50.5,50.8,40.9,46,58,51.6,50.7,51.7, , , , 
RX09116607,46.6,44.2,48.1,46.1,55.5,55.1,51.7,45.8,43.6,54.8,53.1,43.1,53.7,, , , , 
RX09116608,45.7,40.9,34.2,43.2,78,52,49.4,41.7,49.7,55.2,62,51.2,60.8,49.3,44.6,41.1,55.2,45.5
RX09116609,67.8,36.9,57.6,41.3,59.3,49.9,39.4,49.1,47.8,53.4,67.2,34.7,44.8,46,48.2,58,59.8,38.8
RX09116610,52.8,45.2,53.9,50.6,42,51,58.3,48.8,47.4, , , , , , , , , 
RX09116611,52.8,51.4,51.4,54.8,46.3,51.7,43.4,46.3,42,51.4,49.6,53.4,56.5,46,53, , , 
RX09116612,44.6,51.3,52.2,52.2,50.5,59.4,42.2,47.3,51,48.9,52.7,49.5,50,57.3,47.2,43.9, , 
è¨ëq,,,,,,,,,,,,,,,,,,
RX10115801,52.2,60.2,39.6,56.9,53.7,49.6,46.5,46.2,52.9,46.9,46.3,45.1,48.6,56.8,44.8,53.7, , 
RX10115802,42.9,51.6,48.5,44.8,52.6,52.1,49.1,48.1,52.6,56.3,50.7,49.7,41.1,59.9, , , , 
RX10115803,48.3,38,56.5,46,68.1,46,57.2,55.2,58,68,49.8,41.5,52.2,54.7,32.3,41.2,50.8,36.2
RX10115804,48.9,54.3,57.4,47.3,49.8,47.9,48.5,52.2,52.3,46.6,47.2,47.4,59.7,44.1,46.4,50, , 
RX10115805,57.2,46.5,55.7,49.3,46.2,55.7,43.4,54.7,42.6,47.4,49.7,48.5,47.8,50.4,54.3,50.6, , 
RX10115806,45.4,50.2,48.9,56.6,49.9,52.2,44.8,49.1,46.5,58.6,51.2,43.9,51.2,51.7, , , , 
RX10115807,46.7,54.9,46.5,50.6,44.4,47.5,61.8,51.6,48.3,46.8,42.6,45.4,51.3,49.1,60.9,51.4, , 
RX10115808,52.1,47.3,47.1,58.6,58.1,48.2,42.5,52.2,45.5,43.9,46.5,59,51.9,55.2,46.5,45.4, , 
RX10115809,52.6,52.3,42.2,43.4,45.6,49.4,51,43.8,57.5,48.2,53.6,52,49.6,55.5,47.8,55.5, , 
RX10115811,44.8,45.4,50.8,49.6,51.1,44.1,49.7,56.8,47.9,56.2,50.2,53.3,53.8,42.2,51.4,52.5, , 
RX10115812,39.2,69.9,39.5,43.7,49,49.2,60.4,51.7,40.9,50.7,36.5,40.6,41.2,62.4,59.2,54.9,64.8,46.2
