fukushima,,,,,,,,,,,,,,,,,,
RX03093901,53.8,45,51.1,57.4,48.1,52.3,52.7,53.8,68.2,27.3,39.8,58,47.5,44.7,50.1,,,
RX03093903,56.9,47.1,54.1,51.6,56.5,53.3,39.9,50.2,45,43.4,55.8,50.3,37.1,47.4,61.4,,,
RX03093904,51,55.5,48.6,41.6,52.2,53.1,61.2,47.9,42.8,54.6,54.4,43.1,58.7,57.9,28.9,48.5,,
RX03093905,45.1,65.4,50.1,46.1,54,46.7,48.1,54.2,61.1,65.7,35.1,55.8,43.9,42.5,45.8,40.5,,
RX03093906,59.9,53,50.8,55.1,45.1,47.3,44.3,49.5,49.4,48.6,47.7,47.3,43.4,67.8,43.6,47.2,,
RX03093908,47.7,62,54.2,56.4,34.9,54.9,56.4,44.2,43.5,41.5,47.5,42,59.3,55.5,,,,
RX03093909,54.4,45.8,38.4,47.9,49.5,54.4,39.8,58.3,41.7,58.8,46.5,55.8,70.2,45.4,43.1,,,
RX03093910,48.7,35.4,52.8,49.6,70.7,51.1,62.3,43,40.7,48.1,47.1,55.8,39.7,52.5,41.3,61.1,,
RX03093911,50.8,56.6,34.2,52.3,59.3,47.4,61.5,32.4,47.2,50.5,46.4,51.6,62.1,57,41.5,49.1,,
RX03093912,53.5,44.9,52.7,36.8,51.4,44.6,44.2,67.9,54.7,52,51.8,58.5,52.8,56.3,32.3,45.6,,
tokyo,,,,,,,,,,,,,,,,,,
RX05095501,52.6,48.4,46.7,45.7,47.3,56.4,46.9,45,62.3,50.8,43.5,36.4,48.6,49.1,49.7,70.7,,
RX05095502,45.6,43.1,39.2,37.7,65.5,44.5,46.9,57.1,55.1,48.6,46,54.4,55.2,42.8,52.9,47.6,57.6,60.2
RX05095503,50.3,52,51.2,42.8,59.9,55.5,50.1,49.1,47.9,53.3,50.2,47,66.6,38,51.3,55,30.1,49.5
RX05095504,55,56.2,43.1,53.1,43.1,61.6,45,61.3,42.1,50.6,56.3,57.9,53.9,26.6,46.1,48.2,,
RX05095505,56.1,53.5,52.3,66.5,40,42.1,64,56.8,52.1,50.6,36.7,53.7,40.3,41.6,44,,,
RX05095506,53.9,47.2,30.3,51.7,55.5,58.3,30.2,55.2,49.1,51.5,56.5,55,54.1,56.1,50.4,55.1,44,45.9
RX05095507,57.6,42.6,39.6,52,49.9,44,43.6,64.4,56.3,51.4,47.8,40,47.7,68.6,53.3,41.3,,
RX05095509,55.4,49.6,35.2,46.5,48.8,46.3,38.7,47.1,48.6,49.6,54.8,59.4,43.3,70.5,56.1,,,
RX05095510,50.8,42.1,55.4,54.6,44.4,50.6,36.4,45.8,63.8,50.8,38.2,70.3,52.5,43.8,49.5,51.1,,
RX05095511,49.5,50.3,49.4,48.9,53.4,43.5,66.4,55,51.6,29.9,47.2,33.7,47.3,55.1,56,61,51.8,
RX05095512,55,41.3,55.8,62.3,30.6,66.2,50.8,54.4,45.8,47.7,41.4,54.8,47.1,52.1,50.4,44.2,,
kyoto,,,,,,,,,,,,,,,,,,
RX08095501,55.6,59.5,55.1,63.9,49,67.1,52.1,47.8,44.8,45,45.9,46.5,38.8,38.6,42.3,48,,
RX08095503,57,40.3,66.6,48.6,31.4,45.5,42.6,56.6,45.8,51,57,52.9,50,57.6,45.8,52.9,48.4,
RX08095505,39.1,50.6,56.1,40.6,62.9,51,52.3,42.3,54.1,46,44,39,45.8,59.9,50.5,65.9,,
RX08095506,43.5,48.7,51.5,50.8,65.9,59.3,64.6,50.9,47.5,37.2,56.2,50.7,46,45.2,53.2,34.3,52.6,42
RX08095508,55.1,61.2,34.4,48.7,47.4,51.3,41.4,55,39,44.4,65.9,47.4,45.7,53.3,46.3,63.4,,
RX08095510,53.3,51.5,45.5,45.3,31.9,42.6,47.8,53.3,53.5,49.5,39.4,57.4,67.6,45.9,65.6,49.8,,
RX08095511,35.8,54.2,60.2,41.8,46.5,65.3,60.7,46.3,39,49,40.4,47.4,56.4,47.3,48.5,61.3,,
RX08095512,58.4,54,34.7,48,38.7,52.7,64.4,57.2,55.2,37.3,49.6,49.7,,,,,,
