,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
éDñy,,,,,,,,,,,,,,,,,,
RX01122501,50.8,57.9,47.7,50.3,44.7,49.3,50.6,49.8,53.6,52.8,46.1,44.7,50.8,50.8, , , , 
RX01122502,44.5,51.1,50,53.3,48.2,52.2,50.7,47.4,50.5,50.6,53.9,52.1,45.5, , , , , 
RX01122503,51.2,52.2,50.2,46.5,45.5,47.1,50.4,52,50.2,51.8,54.5,49.5,49, , , , , 
RX01122504,50.2,54.3,52.7,52.2,47,41.3,46.1,49,53.4,53.1,46,52.4,58.9,45.1,47,51.2, , 
RX01122506,45.9,47.8,46.2,51.9,47.4,51.8,57.9,48.5,50.6,51.9,51,52,47, , , , , 
RX01122507,51.6,48,49.4,49.7,56.4,49.5,47.7,46.6,47.7,51.9,53.4,47.9, , , , , , 
RX01122508,54.1,46.4,52.1,48.6,46.1,53.5,49.3,57.6,43.4,53.4,48.4,48.5,46.4,52.6,53.4,46.2, , 
RX01122509,47.4,55.6,53.4,46.9,51.2,48.2,47.3,48.5,47.9,53.6,52.4,49.1,48.5, , , , , 
RX01122511,51.1,42.4,56.4,50.8,52.3,50.3,50.4,43,55.9,47.6,58.8,52.1,46.2,42.6, , , , 
RX01122512,46.8,49.2,48.9,49.4,40.1,48.9,55.1,51.3,58.6,50.6,46.3,47.8,55.4,43.2,57.2,51.1, , 
êVäÉ, , , , , , , , , , , , , , , , , , 
RX04123701,41.6,44.1,44.1,46.3,38.2,52.7,38,57.6,35.9,47.1,68.2,57.9,65.5,54.2,45.5,41.9,64.4,56.8
RX04123702,51.5,59.7,40.6,44,36.5,35,55.6,60.4,37.3,49.6,36.9,59.6,48.8,62.5,58.3,57.4,43,63.3
RX04123703,41.7,55.2,44.8,57.8,46.7,44.5,54.1,47.6,52.1,53.5,48.2,41.5,48,56.3,58.1, , , 
RX04123705,73.9,44.4,48.8,44.7,40.5,43.1,40.5,43.1,62.4,47.2,46.7,67.1,39.7,53.9,45.1,45.7,50.4,62.8
RX04123706,53,55.6,49,42.6,50.4,41.7,48.3,56.7,57.1,47.6,47,42.4,46.9,57,54.8, , , 
RX04123708,50.5,57.9,52,45.7,47.5,48.2,50,44.2,50.2,59,43.4,51.4,44.1,59.1,46.7, , , 
RX04123710,47.4,56.8,52.6,52.4,50.5,50.6,48,46.7,45.4,50.4,49.2, , , , , , , 
RX04123711,51.7,47.4,51.6,50.6,50.3,43.8,47.9,59.5,50.4,50,52.2,44.6, , , , , , 
RX04123712,49.8,45.4,46.8,54.3,47.3,44.5,48.8,40.2,49.3,56.6,53.2,61.4,48.8,46.7,56.7, , , 
è¨ëq,,,,,,,,,,,,,,,,,,
RX10122B01,69.7,69.2,45.4,47,57.4,56.8,54.6,53.7,41.5,53.8,52.4,48.1,41.7,45,49.6,42.4,27.8,43.9
RX10122B02,57.8,49.1,50.2,50.4,39.8,41.7,54.9,59.8,43.7,48.2,46.3,52.9,52.7,53.9,52.3,46.3, , 
RX10122B03,45.7,50.8,54.5,49.5,49.2,50.7,56,53.6,50.1,45.9,54.1,45.8,49.1,45.2, , , , 
RX10122B05,67,77.8,52.9,56.5,43.1,39.5,38.7,47.7,53.6,42,45.2,56.7,44.1,44,52.9,49.8,42.9,45.5
RX10122B06,52.1,45,52.1,45,48.2,45.1,49,55.4,54.9,45.5,50.5,53.8,56.2,41.5,53.1,52.7, , 
RX10122B07,52.1,48.7,53,57.2,46.7,45,43.3,50.9,50.6,43,48.7,54.2,50.8,50.3,58.2,47.4, , 
RX10122B08,49.6,41.2,46.7,50.9,54.2,42.8,45.5,47.3,58.6,50.4,57.9,54.6,41.7,55.7,51.9,51, , 
RX10122B09,41.8,56.2,52,45.9,49.3,58.9,49.3,42.2,55,42.4,32.3,40.8,47.6,43.2,64.9,64.3,43.2,70.7
RX10122B10,44.4,56.4,51.3,52.6,47.8,46,50.8,41.7,52.6,48.5,55.1,48.4,54.9,49.5, , , , 
RX10122B11,48.5,48.1,57.9,44.5,47.8,49.1,52.3,49.2,50.3,52.5,45.1,50.4,51.8,50.6,46.2,55.6, , 
RX10122B12,51.9,47.3,58.3,52.2,46,56.6,46,50.8,47.1,51.1,52.9,39.3,47.5,54.4,49.3,49.5, , 
