Nakayama,,,,,,,,,,,,,,,,,,
RX06102401,44.2,56,65.6,40.1,37.9,45.7,48.5,63.8,67,41.7,42.2,55.3,41.7,46.3,61.8,42.1,,
RX06102402,44,54.4,53.6,54.3,27.9,49.9,43.5,43.5,37.5,61.5,57.9,66.4,38.8,56,54.3,56.6,,
RX06102403,47.1,38.7,44.5,51.1,57.5,45.5,37.7,61.8,37.9,68.2,64.2,39.8,48.1,48.6,62.8,46.4,,
RX06102406,37.1,50.5,68,46.9,62.4,42.1,41.8,58.1,32.3,55.3,49.4,44.3,66.3,48.1,47.1,50.2,,
RX06102407,57.3,57,36.7,57.5,37.8,47.2,49.4,51.7,33.7,62.2,59.5,,,,,,,
RX06102408,56.1,47.4,65.2,53.7,64.3,31.3,61.1,39.3,44.1,37.6,43.9,60.4,49,42.7,48.6,55.4,,
RX06102409,51.3,50.6,46.8,54,42.7,42.8,48.2,47.3,53.2,80.6,37.7,41.6,41.9,49,61,51.3,,
RX06102410,53.5,51.8,60.7,59.8,34.2,36.3,63.7,54.4,50.3,42.3,60.9,54.5,57.8,37.1,36.2,46.5,,
RX06102411,67,59.2,53.1,56.2,45,35.8,48.9,29.1,47.2,45,51.9,53.7,57.8,,,,,
RX06102412,65.4,39.5,44.3,51.6,48.7,46.4,54.7,47.9,45.9,73.3,50.3,38.3,46,63.9,46.6,37.3,,
Tyukyo,,,,,,,,,,,,,,,,,,
RX07102201,49.2,43.2,56.3,52.8,49.4,59.1,52.4,60,35.2,48.6,45.4,51.8,40.1,73.9,50.2,32.6,,
RX07102202,49.4,41.3,34.8,48.4,62.9,48.9,61.4,54,50,59,63.3,33.1,35.1,46.1,52.5,59.7,,
RX07102203,65.2,46,54.5,43,39.5,32.5,42.9,54.9,69.4,38.2,45.5,53.6,50.6,43.8,62.7,43.6,58.6,55.3
RX07102204,44.2,51.3,53.9,39.1,50.1,35.2,65.2,61.4,58.3,60.9,50.4,39.9,44.7,49.5,62,43,59.6,31.4
RX07102205,59.9,45.1,46.6,48.5,42.3,64.1,40,56.7,69.1,34.9,47.1,63.6,49.7,37.7,49.5,45.1,,
RX07102206,40.2,56.1,35.1,37.7,43.5,67.8,44,48.2,41.8,45.6,59.7,61.9,54.5,65.7,50.4,47.9,,
RX07102207,49.7,42.5,54.1,44.9,49.8,45.9,52.4,41,50.1,66.7,39.2,44.7,70.2,46,66.5,53.7,51.8,31
RX07102208,47.8,40.3,43.3,51.9,45.5,76.8,52.9,47.8,51.1,56.5,36.2,50.4,43.1,53.7,39.1,63.5,,
RX07102209,48.6,52.3,44.3,66.4,46.5,46.3,41.5,54.5,59.1,34.9,50.1,67.9,58.8,39.3,53.6,32.1,53.8,
RX07102210,53.5,34.7,46.7,55.4,55.3,36.5,42.2,66.1,59.7,36.2,44.8,54.2,68.6,46.9,60.8,42.3,50.5,45.6
RX07102211,60.1,45.7,47.3,32.3,48.9,53.2,39.7,57.9,57,61.1,44.5,40.1,61.8,38.6,66.8,44.9,,
RX07102212,56.1,52.4,31.5,45.1,51.5,55.7,32.1,46.1,54.8,60.3,38.8,45.9,55.7,69.8,54.7,49.8,,
Hanshin,,,,,,,,,,,,,,,,,,
RX09101401,49.9,53.3,46,38.8,52.7,53.8,30.9,33.5,54.7,64.4,60.7,51.6,61.7,48.1,,,,
RX09101402,38.9,40,50.8,47.3,61.7,35.3,55.3,49,58.2,70.2,47.2,45,65.1,39.3,44.3,52.2,,
RX09101403,39.3,44.2,41,59.8,36.1,50.7,52.7,64.7,58.2,63.5,51.3,39,51.8,60.1,53.9,33.7,,
RX09101404,44.1,50.9,50.4,40.5,41,51,43.4,43.2,37.8,60.4,43.5,72.3,54,57.3,67,43.2,,
RX09101406,57.8,52.8,55.2,46.5,37.7,60,32.3,57.1,54.4,62,48.8,35.5,,,,,,
RX09101407,63.8,66.9,49.3,36,48.9,48.9,60.3,44.1,46.9,50,33.7,49,67,46.8,39.6,48.7,,
RX09101408,37.7,51.2,42.9,51.6,47,37.7,56.1,52.9,49.2,36.2,46.6,64.7,54.9,71.1,,,,
RX09101409,50.2,45.2,59,52.3,39.6,49.7,56.4,48.2,28.2,47.2,43.2,49.1,63.1,68.4,,
RX09101410,43.5,53.2,65.3,57.3,46.6,41.8,66.7,49.2,50.1,54.6,33,60.9,35.2,49.8,42.7,
RX09101411,33.8,53.7,63.4,40.9,41.1,59.6,50.7,63.5,46.6,60.3,43.1,43.3,,,,
RX09101412,63.4,48.8,45.1,38.4,46.7,70.9,44.1,49.5,48.7,57.6,36.3,37.9,45.3,58.1,63.3,45.8
