,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
íÜéR,,,,,,,,,,,,,,,,,,
RX06115101,51.9,54.5,50.7,49.5,48.5,57,59.6,45.5,46.7,56.2,50.4,38,53,47.5,44.2,47, , 
RX06115102,42.4,48,44.1,53.3,53.7,49.6,54.9,43.3,48.5,60.3,53.4,54.7,47.6,49,50.4,47, , 
RX06115103,46,51.2,49.5,46.8,52.2,51.2,49.9,47.9,48.1,58.4,47,44.4,50.8,47,47.8,61.8, , 
RX06115104,45.5,44.7,41.2,56.7,53.2,51.6,51.7,53.5,51.4,48.1,53.7,52.1,44.3,46.9,49.9,55.4, , 
RX06115105,45.7,42.4,56.5,48.1,56.7,53.3,45.2,49,50.5,50.5,52.1, , , , , , , 
RX06115106,54.3,47.7,49.6,50.5,50.7,54.8,49.5,49.1,50.4,46.1,45.2,48.9,46.8,56.3, , , , 
RX06115107,39.1,49.7,49.5,50,48.7,52.5,49.6,48.6,50.4,48.2,50.8,52.4,49.8,60.7, , , , 
RX06115109,52.6,52.1,56.9,51.1,49,47.3,48.5,55.9,48.4,56.3,41.3,45.6,48.4,46.7, , , , 
RX06115110,52.2,53,50.3,46.9,45,50.9,51.8,50.5,46.3,57,51.8,43.3,45.6,46.6,61.8,47.1, , 
RX06115112,55.4,54.4,52.8,52.4,51.5,50.5,39.9,48.2,51.8,45.8,46.5,49.2,50.5,51, , , , 
ç„ê_, , , , , , , , , , , , , , , , , , 
RX09116101,44,41.2,48.6,47.1,51.1,54.2,58.6,50.3,50.8,47.6,41.4,57.1,45.8,49,63.1,50, , 
RX09116102,45,50.2,61.2,55.5,42.2,50.3,46.3,48.2,52.3,48.4,49.3,50.1,49.9,51.1, , , , 
RX09116103,48.5,47,54.8,52.2,57.8,49,42,46,52.4,48.6,50.2,52.5,49.8,50.5,48.5, , , 
RX09116105,49.6,51,44.4,52.3,51,50.5,50.3,46.2,54.3,48.4,51.9, , , , , , , 
RX09116106,51.3,48.2,50.3,53.1,57.5,49,52,45.9,42.6,50.3, , , , , , , , 
RX09116109,50.4,43.9,52.6,51.8,54.4,47.4,44.1,51.4,45.3,51.1,55.6,53.2,51.8,54.6,44.3,48.3, , 
RX09116110,50.3,50.2,45.1,49.5,50.9,46.5,42,51.7,49,47.9,54,55.2,49.1,53.5,55.1, , , 
RX09116111,49.1,53.7,41.5,51.4,50.7,46.6,51.7,48.8,48.2,53.7,51.5,50.5,52.5, , , , , 
RX09116112,50.7,53.9,51.9,52,51.9,45.9,45.6,56,49.8,43.9,50.3,44.1,57.6,48.6,47.9, , , 
è¨ëq,,,,,,,,,,,,,,,,,,
RX10115301,53.5,53.3,54.8,49.7,51.8,48.3,50.6,45.9,51.8,48,40.3,50.3,52.4,49.4, , , , 
RX10115302,47.9,48.8,43.9,52.1,56.2,53,46.6,41,43.4,60.2,52,43.4,56,47.1,55.8,52.7, , 
RX10115303,47.3,54,52.6,42.1,48.2,41.8,41.9,47.1,64.7,42.4,33.9,48.2,76.6,53.8,45.1,59,43.6,57.8
RX10115304,50.3,53.8,46.9,44.5,55.6,55.5,47.2,51.7,47.4,47, , , , , , , , 
RX10115305,46.8,44.5,46.3,53.3,53.4,53,56.1,44.9,51.2,46.9,53.4,50.2, , , , , , 
RX10115307,52.4,50.7,50.8,52.8,40.5,55.1,52.2,51.9,44.9,48.7, , , , , , , , 
RX10115308,49.6,50.5,46.6,51.5,54.1,48.9,51,51.8,47.2,48.9,44.1,55.8, , , , , , 
RX10115310,47,49.2,47.4,47.5,53.8,47.3,51.8,51,47.9,46.2,45.8,55.1,56.8,53.2, , , , 
RX10115311,58.2,48.4,49.3,55.1,47.6,52.6,49.1,43,53.6,52.7,47,45.5,52.4,45.3,51.3,48.7, , 
RX10115312,48.6,51,46.7,48.7,58.7,53.1,48.7,49.4,50,49.6,45.5, , , , , , , 
