Nakayama,,,,,,,,,,,,,,,,,,
RX06095701,44.9,50.3,52.7,47.3,40,66.2,47.3,41.7,62.8,57.6,60.1,37.6,47.1,48,56.7,39.8,,
RX06095702,53,47.2,51.4,35.5,54.2,64,36.8,54.3,38.9,54.1,48.4,44.9,40.7,60.1,66.5,,,
RX06095703,44.2,48.3,57.3,45.2,45.2,34.1,39.2,49.1,49.7,64.2,53.5,65.1,42.6,55,55.8,51.4,,
RX06095704,46.8,54.6,47.1,41.3,41.5,47.1,52.3,53.6,64.6,56.4,60.2,59.5,44.5,37.1,44.4,48.9,,
RX06095705,42.3,50.7,47.1,48.6,48.4,42.6,50,69.9,61.9,52.3,59,59.1,42.4,39.7,55.1,39.5,55.3,36
RX06095706,39.8,47.1,53.2,54.1,58.8,74.6,52.2,57.6,36.5,53,40.8,51.3,47.4,45.4,45.6,42.4,,
RX06095707,51.3,56.5,34.1,44.5,40.2,54.3,59.2,47.7,53.6,49.8,53.4,56.2,53,59.8,35,51.3,,
RX06095708,51.5,44.7,54.7,44,50.4,50.9,63.7,50.2,62.7,46.7,28.6,40.1,,50.1,49.8,64.9,,
RX06095709,66.2,48.1,48.6,43,35.4,46.4,45.9,56.7,46.9,62.1,46.2,55.7,,41.5,61.2,,,
RX06095711,40.7,66.8,49.3,52.5,63.9,49.7,42.6,37.9,54.1,51.4,41.5,50.1,40.7,46,54,58.6,,
Tyukyo,,,,,,,,,,,,,,,,,,
RX07094501,33.3,46.9,38.7,47.5,42.8,57.3,64.9,52.4,53.7,53.7,50.9,61.8,49.7,48.9,37.6,60,,
RX07094502,45.9,58.6,47.7,55.6,47.3,47.4,39.6,59.6,38.9,38.2,44.5,65.8,66.5,50.7,53,40.7,,
RX07094503,40.2,59.4,53.5,35.5,50,47,54.7,61.4,47.1,56.2,61.3,46,38.9,35.8,57.8,55.2,,
RX07094504,61.6,51.2,48.9,44.4,40.1,46.1,53.7,46.5,45.7,63.3,64.3,32.7,39.1,57.3,52.6,56.3,42.8,53.5
RX07094505,48.6,56.4,51.1,64.1,49.8,69.8,47.6,40.9,45.4,41.9,49.5,52.6,46,52.4,50.2,45.3,43.1,45.3
RX07094506,38.9,45.2,40.3,53.8,46.9,47,36.2,52.9,62.3,48.4,58.5,67.6,63.8,48.8,41.5,47.9,,
RX07094507,43.3,55.6,39.2,50.1,53.8,47.6,52.7,51.9,44.9,63.9,52.3,31.8,49.2,51.2,51.6,48.9,59.9,52.2
RX07094508,35.4,54.7,40,43.9,55.6,61.2,52.6,60.3,49.2,68.4,47.7,48.8,38.7,51.7,44.7,47.2,,
RX07094509,49.3,48.1,54.5,52.6,58.9,46.1,63,56.6,46.2,36.7,45.1,27,52.2,54.4,48.8,60.4,,
RX07094510,47.4,53.2,47,37.7,35.9,49.9,49.7,63,51.6,51.5,35.7,42.9,50.8,55.5,61.9,66.3,,
RX07094511,56,56.5,46.1,50.7,45.1,60.6,50.6,49.7,45.8,47.3,50.4,66,64,47,45.2,37.6,35.9,45.5
Hanshin,,,,,,,,,,,,,,,,,,
RX09095701,44.5,54,62.7,49.8,35.5,38.3,44.8,45,57.1,58,51.1,48.7,41,48.6,64.4,56.4,,
RX09095702,61.1,69.3,55,,49.1,42.2,39.4,38.5,42.3,43.2,51.9,43.5,52.3,45.3,53.5,56.4,,
RX09095703,38.4,51.4,63.5,38.5,47.7,46.6,50.6,48.8,56.8,38.4,47.8,62,60.1,51.2,55.6,44.1,51.3,47.1
RX09095705,57,41.9,45.3,49.1,52.8,61.4,50.2,45,59.9,60.2,42.5,50.5,25.9,51,46.3,45,57.5,58.6
RX09095706,67.6,47.7,51.5,61,52.5,52.5,41,,45.3,52.7,43.4,42.4,50.1,,,,,
RX09095707,37.5,48.1,59.7,55.4,35.3,51.8,51.5,50.2,49.9,40.7,56.4,48.9,64.4,,,,,
RX09095708,39.5,43,49.6,50.9,57.5,50.2,45.4,43.3,49.9,62.9,60.2,42.7,61.9,64.5,33.8,44.9,,
RX09095709,50.4,62,49.3,47,49.7,48.7,48.3,47.6,53.1,37.9,56.4,54,64.2,41.2,53.6,40,59.4,37.3
RX09095712,51.8,43.1,47.9,61,52.4,41.4,51.7,48.6,44.8,57.2,50.1,49.5,40.4,36.7,71.2,52.1
