Fukushima,,,,,,,,,,,,,,,,
RX03101102,39.2,45.3,58.1,59.9,40.9,45.5,43,68.2,61.3,57.2,48.4,34.6,37.5,58.8,45.6,56.5
RX03101103,45,45.5,62,48.1,37.8,57.5,54.6,41.2,66,41.6,66,58.9,55.4,42.2,36.7,41.4
RX03101104,51.7,57,58.2,51.1,59.8,38.1,43.5,32.7,43.8,69.9,58.8,37.8,48.5,54,45.1,
RX03101105,55.5,36.1,47.1,38.2,43.5,45.5,55.7,71.9,48.3,38.3,40.8,66,50.3,51.3,54.1,57.4
RX03101106,63.8,49.2,52.8,43.7,37,40.1,65.2,48,37.7,48.3,57.6,66,36.9,50.4,44.2,59.3
RX03101107,45.7,47.8,56.9,69.9,32.3,36.2,57.4,63.3,,51.5,59,44.4,43.2,46.9,50.6,
RX03101109,53.6,46.6,53.6,59.5,58.9,42,72.8,48.8,48.8,47.7,55.4,26.9,42.4,41.7,48.2,52.9
RX03101110,55.7,57.3,61.4,33.4,58,56.8,51.6,37.9,55.3,64.8,41.1,43,37.6,46,,
RX03101111,53.5,51.5,53.7,37.7,58.7,51.1,68.7,37.8,41.8,71.3,45,42.5,54.2,47.5,44,41
RX03101112,43,53,35,40.2,63.8,45.1,65.5,52.5,68.7,44.2,52.6,56.1,43.5,44.5,42.3,
Nakayama,,,,,,,,,,,,,,,,
RX06103501,45.5,48.5,52.9,53.6,47.6,43.1,37.4,55.8,47.6,57,48,36.9,76.1,,,
RX06103502,33.5,72.1,38.2,49.6,45.8,56.9,63.2,48.6,51.5,42.7,56.2,44.7,49.3,59.6,50,38
RX06103503,51.5,65.2,36.6,42,48.3,43.1,45.4,53.2,48.4,56.1,51.4,43.5,35.1,71.4,58.8,
RX06103505,57,72.2,54.1,60,39.9,32,50.5,52.8,42.6,48.9,51.5,47.9,36.6,58.7,41.5,53.8
RX06103506,50.9,43.5,45,50.4,50.3,70.1,40,56.7,58.1,57.7,32.8,35.4,48.6,52.9,69.5,43.7,48.9,45.7
RX06103507,63.2,39.5,51.8,54.2,48.2,37,69.3,38.3,57.9,46.2,52.4,36.3,56.5,49.3,,,,
RX06103508,38.6,50.5,58.2,71.9,47.1,50.2,39.1,50.4,53.9,64.6,32.1,51,46.9,51.4,44.2,,,
RX06103509,42.2,66.2,41.8,45.4,57.9,55.3,66.3,48.9,45.8,68.6,39.4,41,39.9,47.1,51.9,42.4,,
RX06103511,42,48.9,71.7,47.2,40.3,60,35.5,54.2,49.7,52.4,36.9,65.1,49,39.9,54.5,52.7,,
RX06103512,41.8,46.5,53,44.3,71.8,53.7,46.8,53.6,50.1,26.4,54.3,42.2,44.5,55.1,62.7,53.4,,
Hanshin,,,,,,,,,,,,,,,,,,
RX09102501,38.7,41.5,62,66.5,47.2,36.5,48.5,48.7,64.6,42.3,62.4,43.4,57.6,42.5,47.4,,,
RX09102502,49.4,55,46.9,38.3,40.2,49.4,67.5,61.9,37.1,46.6,36.8,54.2,67.6,57,42.4,49.8,,
RX09102504,40.7,51.1,43.7,61.6,47.7,60.2,49.3,33.4,64.8,41.7,37.2,63.7,52.3,52.6,,,,
RX09102506,40.3,56.1,45.8,36.2,49.8,64.3,45,66.7,52.6,43.2,,,,,,,,
RX09102507,59.8,45.8,55.5,48.3,72.2,44.3,35.4,55.6,38.8,64.8,48.6,44.1,49,37.1,46.3,54.6,,
RX09102508,49.8,53,59.4,43.9,56.8,58.3,66.4,45.1,46.7,64.7,43.9,46.1,39.2,33,41.7,36.6,65,50.5
RX09102510,36.9,55,47.1,49,53.5,31.1,44.8,50.7,36.4,51.5,59,55.1,43,57.5,54.9,51,75.8,47.8
RX09102511,55.9,36.7,52.5,63.9,49.7,36.2,52.2,32.4,42.3,51.2,55,65.6,40.6,62.4,49.9,53.6,,
RX09102512,47.7,48.8,52,45.4,76.2,57.5,46.2,54.1,49.5,39,56.4,34.5,36.5,60.1,49.6,46.5,,
