,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
íÜéR,,,,,,,,,,,,,,,,,,
RX06134101,50.8,53,51.2,43.2,46,50.9,51.4,48.5,51.2,48.9,45.8,54.9,58,51.5,44.8, , , 
RX06134102,50.2,50.7,43.6,56.8,45.9,45.5,52.9,56.7,51.6,52.5,50.4,46.5,46.6, , , , , 
RX06134103,57.3,50,49,42.8,55.2,43.6,45.7,43.5,50,50.2,53.5,56.6,43.4,49.6,61.1,48.4, , 
RX06134105,44.2,55.9,45,51,49.9,49.2,45.2,59.8,52,46.5,56.9,45.7,50.7,48.1, , , , 
RX06134106,47.5,49,50.1,47.4,54.3,46.4,52.2,50.9,50,52.2, , , , , , , , 
RX06134107,46.1,34.8,43.2,67.4,45.3,46.7,61.5,56.9,56.1,58.3,37.5,45.3,41,49.4,62.4,61.4,34.6,52.2
RX06134108,51.4,42,52.7,46.6,53.2,58.7,47.8,48.2,54.8,53.4,47,47.1,47.2, , , , , 
RX06134109,48.1,49,49.5,44.1,53.3,51.2,53.8,51.1, , , , , , , , , , 
RX06134110,45,51.4,50.5,55.3,51.8,46.8,49.6,48.5,49.2,51.9, , , , , , , , 
RX06134111,41.6,59,42.8,46.9,52.6,49.9,57.2,47.4,49.6,53.3,51.4,48.6,51.2,47.5,51.1, , , 
RX06134112,50.6,51.7,40,55.4,50.1,50.4,47.9,43.6,45.9,48.8,53.8,41,54.3,56.3,56.8,53.4, , 
ç„ê_, , , , , , , , , , , , , , , , , , 
RX09134101,44.9,55.9,53,46.6,53.4,49.5,50.5,45.3,53.1,51.9,51.9,44.4,44.8,48.4,56.4, , , 
RX09134102,52.2,52.9,52.6,60.5,43,53.5,43.4,52.4,44.2,48.6,51.4,45.6,49.7, , , , , 
RX09134103,47.5,44.2,63.1,44.5,53.7,44.1,50.3,49,57.8,57.1,42.6,48.9,47.3,50.1,49.4,50.6, , 
RX09134104,45.3,62.4,43.1,57,49.8,51.8,46.6,48.3,50.8,48.8,45.9,48.3,51.9, , , , , 
RX09134105,54.9,43.8,43.4,55.9,50.1,48.5,49.6,43.4,55.4,45.1,47.4,60.7,51.8, , , , , 
RX09134106,46.2,52,50.7,44.5,50.3,43.7,58.3,48.3,42.5,49.4,44.5,56.7,53,61.1,52.3,46.5, , 
RX09134107,43.4,51.9,51.8,54.2,51.4,57.4,49,52.3,50.3,44.4,53.3,51.9,46,42.7, , , , 
RX09134108,49.1,50.8,44.9,50.3,48,56.3,56.5,46.9,50.1,48.1,49.2, , , , , , , 
RX09134109,52.3,61.5,48.5,55.5,67.1,44.8,42.1,56.2,46.9,59.1,36.9,39.1,57.3,42.1,40.4,37.6,44.4,68.4
RX09134111,46.2,49.4,56.7,57.1,48.1,50.6,53,52,43.6,43.2, , , , , , , , 
RX09134112,53.8,49.3,62,51.5,54.6,46.1,49.7,44.7,55.4,49.7,43.3,43.8,43.1,49.6,53.8,49.7, , 
,,,,,,,,,,,,,,,,,,
,, , , , , , , , , , , , , , , , , 
,, , , , , , , , , , , , , , , , , 
,, , , , , , , , , , , , , , , , , 
,, , , , , , , , , , , , , , , , , 
,, , , , , , , , , , , , , , , , , 
,, , , , , , , , , , , , , , , , , 
,, , , , , , , , , , , , , , , , , 
,, , , , , , , , , , , , , , , , , 
,, , , , , , , , , , , , , , , , , 
,, , , , , , , , , , , , , , , , , 
,, , , , , , , , , , , , , , , , , 
,, , , , , , , , , , , , , , , , , 
