,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
íÜéR,,,,,,,,,,,,,,,,,,
RX06115801,49.2,50.1,47.6,46.2,45.7,48.3,53.5,57.8,42,52.7,45.2,46.3,45.5,59.7,46,64, , 
RX06115802,47.8,51.1,,49.9,55,57.9,51.3,49.6,52,51.2,51.7,40,40.9,54.3,56.7,45.3, , 
RX06115803,38.5,42.4,51.6,51.1,48.5,50,48.3,42.3,49.3,50.1,52.5,52.8,53.4,59,56.3,53.9, , 
RX06115804,47.7,52.1,52.6,58.1,41.7,49,45.9,53.8,55.1,43.1,52.2,51.6,46.1,43.2,61.2,46.8, , 
RX06115805,48.5,48.2,58.8,47.1,47.9,50.9,59,45.8,52.9,47.2,51.1,44.2,57.8,46,44.7,49.8, , 
RX06115806,56.3,45.9,50.3,47.7,49.8,40.5,40.6,49,52.3,56.3,54.4,49.8,58.8,48.7,51.5,48.2, , 
RX06115807,55,51.6,46.5,49.1,53.2,50.1,46.2,50,53.6,50.8,58.2,50.8,43.7,46.7,49.2,45.3, , 
RX06115809,49,53.8,44.7,59.7,50.5,53.2,46.8,44.6,49.8,48.6,53.1,58.6,55,44.3,45.7,42.6, , 
RX06115811,52.2,53.9,54.5,56.3,49.8,42.1,48.2,48.9,46.6,52.8,51.5,51.1,55.5,43.8,49.3,43.7, , 
ç„ê_, , , , , , , , , , , , , , , , , , 
RX09116801,49.1,53.1,38.4,50.6,52.1,60.1,50.7,50.4,56.1,48.7,46.4,51.5,47,49,51.4,45.6, , 
RX09116802,55.4,52.5,50.4,45.6,51.4,48.3,50.7,51.5,49.8,52.1,51,43.7,57,42.8,45.7,52, , 
RX09116803,53.6,54,49.2,51.3,48.9,54.1,46.9,47.4,52.1,52.3,53.3,41.3,50.7,41.9,47.6,55.4, , 
RX09116805,49.3,49.4,52.2,52.2,48.4,49.6,48.7,53.1,55.1,48,45.5,48.5, , , , , , 
RX09116806,42.1,48.4,55.6,51,43.7,52.5,54.1,47.7,50.3,47.8,56.3,52.5,51.4,46.7, , , , 
RX09116807,49.1,45.3,50.4,54.8,47,52,47.1,53.2,47,43.4,52.1,49.3,59.3, , , , , 
RX09116808,41.2,53.5,47.6,49.3,49.6,58.5,46.5,61,47.1,46.7,52.3,50.2,48.4,53.5,47.8,46.8, , 
RX09116810,49.6,47.5,57.3,45.1,47.2,56.7,49.9,49.5,58.3,49,46.4,49.7,50.8,47.6,41,54.3, , 
RX09116811,50.7,50.4,50.5,45.2,52.9,51.5,53.7,46,59.5,45.1,49.8,47.3,47.3,46.6,51.6,51.9, , 
RX09116812,54.5,54.9,57.4,62,60.3,26.3,53.9,60.7,43.8,39.2,50,56.7,59.3,37.7,38.4,45.6,55.3,44
è¨ëq,,,,,,,,,,,,,,,,,,
RX10115A01,47.1,47.6,43.8,58.2,43.7,56.6,40.1,46.1,57.7,53.7,47.4,48.3,45,57.2,49.8,58, , 
RX10115A02,58.5,49.4,46.6,48.4,52.1,48.8,46.6,54.1,46.4,43.6,50.3,53.1,51.5,50.6, , , , 
RX10115A03,49.6,49.9,46.2,64.9,58.3,51.9,40.6,47.8,51.9,45.6,43.5,48.7,38.8,42.8,75.3,51.4,60.1,32.5
RX10115A04,49.2,48.6,53,64.9,43.7,51,50.2,50,47.3,46.9,48.9,55,48.2,51,46.4,45.7, , 
RX10115A05,69.1,44.5,40.3,44.9,56.6,39.1,54.2,52.8,44.4,39,40.2,45.5,56,63.8,47.2,66.9,37.9,57.7
RX10115A06,47.7,51.1,46.5,44.1,50.6,49.5,52.3,55.2,48,45.2,53.4,53.8,49.1,53.5, , , , 
RX10115A07,38.4,48.9,43.5,60.4,41.2,55.7,63.9,62,45.3,47.3,36,46.5,61.6,63.5,35.5,57.6,54,38.7
RX10115A08,49.1,46.9,60.7,41.5,54.1,53.7,49.1,51.6,52.7,46.4,49.9,41.2,50.3,47,54.6,51.1, , 
RX10115A10,51.5,53.7,46.1,50.2,46.2,42.7,48.8,52.7,45.7,50.1,46.4,48.3,58.9,48.7,52.9,57.1, , 
RX10115A11,50.9,52.4,43.9,45.3,47.8,44.1,62.4,51.5,56.7,50.3,52.9,44.2,49.1,48.6, , , , 
RX10115A12,47.2,53.1,53.7,49.9,49.6,48,46.5,48.3,45,50.5,51.9,53.4,56,46.9, , , , 
