,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
íÜéR,,,,,,,,,,,,,,,,,,
RX06115301,49.3,47.6,55.4,56.4,53.6,55.9,45.6,42.9,47.4,50.4,44.4,45.5,57.5,53.6,49.2,45.3, , 
RX06115302,54.3,52.9,55.8,45.3,50.4,55.5,41.1,47.2,53.8,56.5,48.1,46.6,48,47.5,43.4,53.7, , 
RX06115303,38.5,63.7,50.1,66.7,51.7,41.7,54.5,46.5,39.9,37.8,50.7,69.4,47.3,58.4,57.6,37.8,42.3,45.5
RX06115304,45,53.9,43.4,59.5,49.1,45.2,51,51.7,47.8,55.5,57.8,47.2,44.1,52.4,48,48.4, , 
RX06115305,56.3,51.1,45.3,52.3,46.5,51.3,47.6,53.7,43.6,55.2,45.1,49.7,49.3,50,52.8, , , 
RX06115306,63.8,46.6,58.3,45.5,49.9,47.1,49,42.9,52.7,51.6,46.8,49.6,46.4,51.5,55.6,42.7, , 
RX06115307,56,48.6,51,51.9,48.5,47.3,49.1,53.6,40.5,46.5,46.8,51.5,48,61.8,46.2,52.7, , 
RX06115309,51.5,51.9,48.7,55.6,51.2,49.6,59,47.5,53.4,47.2,39.4,52.9,47.8,45.3,49.3,49.6, , 
RX06115310,53.3,56.8,43.2,55.3,49.1,50.5,57.8,45.6,50.4,44.5,55.3,41.7,52.1,44.3,56.5,43.7, , 
RX06115311,53.3,58.4,47.5,53,52.5,51,47.3,50.3,46.7,51.4,46.1,47.1,44,51.4, , , , 
RX06115312,53.9,47.3,54.6,49,51,51.6,49,53.4,49,45.7,51.6,46.8,47.1, , , , , 
ç„ê_, , , , , , , , , , , , , , , , , , 
RX09116301,51.2,46.6,49.7,45.1,52.5,52.1,57.1,47,46.9,55.5,47.6,48.6, , , , , , 
RX09116302,60.4,51.6,55.8,54.1,52.8,53.6,50.9,42.4,48.7,51.5,45.7,50.4,44,46,42.5,49.4, , 
RX09116303,54.9,31.9,49.2,34.6,59.5,52.5,51.9,50.8,53.4,35.5,59.1,40.7,54.7,45.1,49.1,71,60.7,45.6
RX09116304,45.1,52.7,50.5,52,53.5,46.2,42.7,58.6,56,49.7,50.3,48.1,46.3,53.4,44.8, , , 
RX09116305,45.7,48.8,55.2,51.8,53.6,50.1,47.3,45.4,46.2,52.4,47.3,50.3,55.9, , , , , 
RX09116306,47.7,49.9,51.3,47.8,49.4,52.3,50.7,54.1,46.6,50.1,51.6,48.6,51.7,48.3, , , , 
RX09116307,54.3,58.9,55,61.5,51.4,45.4,49.2,44.8,48,49.7,53.9,40.4,42.5,51.3,45.6,, , 
RX09116310,52.5,45.5,49.9,50.2,57.4,53.4,53.6,45.2,50.3,46.8,52.2,43, , , , , , 
RX09116312,45.3,51.6,49.6,55.8,38.9,47.2,51.6,48.2,48.6,43,57.5,47.9,55.8,54.8,51,53.1, , 
è¨ëq,,,,,,,,,,,,,,,,,,
RX10115501,55.6,52.6,49.9,49.5,52.8,48,50.6,51.7,45,50.5,47.4,51.6,42.8,51.9, , , , 
RX10115502,53.2,54,58.2,50.2,49.7,51.1,49.5,52.1,46.4,44.8,45.7,49.6,44.5,49.4,51,50.6, , 
RX10115503,52,55.7,45,45.3,47.3,51.7,50.1,52.6,51.5,42.8,54,48.6,46,50.6,51.5,55.3, , 
RX10115504,46.5,49.7,45.9,51.9,49.7,53.1,50.7,50.9,49.7,49.2,53,49.3,46.6,53.8, , , , 
RX10115505,55.6,49.8,50.1,51.4,47.7,49.4,49,51.1,48.7,52.9,52,46.7,50.4,45.1, , , , 
RX10115506,52.8,48.8,51,46.6,48.4,56.9,56.1,47.5,49.2,47.9,48.1,50.5,45.5,50.8, , , , 
RX10115508,42,45,61.9,59.3,57.6,60.4,51.2,40.7,43,53.2,38,60.8,46.3,58.7,27.4,49.5,42.6,62.5
RX10115509,51,46.7,49.1,52.6,51.3,50.5,52.2,51.1,50.1,45.3, , , , , , , , 
RX10115510,39.5,61.3,48,55.3,53.1,44.6,28.8,38.1,66.9,61.6,55.9,51,45,45.7,65.5,45.6,43.6,50.6
RX10115511,50.1,44,52.7,70.2,51.1,52,52.8,47.8,40.3,48.5,51.9,66.5,57.2,53.3,22.6,46.9,44.9,47.2
RX10115512,54.6,56.6,54.1,48.7,45.1,37.8,48.4,51.1,54.3,49.7,57.4,54.9,44.5,41.8,51.2,49.7, , 
