,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
“Œ‹ž, , , , , , , , , , , , , , , , , , 
RX05122B01,40.4,50,48.3,57.3,46.9,56.7,47.1,38.4,53.1,50.2,64.5,55.2,49.7,42.7,52.4,47, , 
RX05122B02,41.4,57.4,49.3,55.5,51,42.7,51.6,51.6,53.6,42.8,56.6,46.8,55.1,48,53.4,43.3, , 
RX05122B03,48.6,25.3,42,64.8,48.8,48.7,46.2,47.8,47.3,40.3,57.9,59.9,40.2,50.5,58.2,47.2,65,61.1
RX05122B05,50.7,50.6,48.7,46.4,52.1,48.7,47,56.1,50.3,49.4, , , , , , , , 
RX05122B06,46.6,53.2,53.1,50,43.8,51.7,53.2,48.3, , , , , , , , , , 
RX05122B07,47.7,50.3,50.3,54.4,55.3,49.6,55.3,51.3,48.3,40.8,42.9,53.1,44.1,48.9,51.3,56.6, , 
RX05122B08,51.7,58.1,49.4,45.4,48.8,58.5,57.9,43.9,,48.1,48.7,38.9,54.8,42.8,45.1,52.9, , 
RX05122B09,51.5,51.7,51,51.4,53.4,46.2,50,49.2,48.7,46.9, , , , , , , , 
RX05122B10,50.1,,54.4,52.6,51.3,49.8,44.5,46.8,49.4,50.9,50,51.4,43.7,44.6,61.2,47.6, , 
RX05122B11,44.6,51.1,47.8,51.5,47.1,48.1,55.2,50.4,57.1,49.7,52.1,46.3,47.9,54.9,47.8,48.5, , 
RX05122B12,45.2,46.8,58.4,61.2,52,44,42.7,51,51.4,52.2,46.9,47.7,42.5,58.6,54.7,44.6, , 
‹ž“s,,,,,,,,,,,,,,,,,,
RX08123B01,48.8,57.1,48,41.7,52.6,55.3,51.6,49.4,51.4,56.5,47.2,50.7,54.5,49.9,41.9,43.4, , 
RX08123B02,45.4,46.6,44.6,47.7,45.6,45.2,53.9,46.3,54.7,51.6,53.6,49.8,50.4,46,58.5,60.3, , 
RX08123B03,45.6,48.1,54.8,47.1,,52.5,43.3,59,48.6,53.9,50.1,50.2,44.9,64.2,40.4,46.1, , 
RX08123B04,40,70.4,32.5,60.5,60.9,56.1,59.3,44.3,38.9,41.6,51.5,57.5,42.3,55.5,51.1,53.9,40.7,43
RX08123B06,46.1,59,46.1,52.8,49.5,46.2,51.7,49.6,44,52.1,50.7,45.7,48.4,45.9,58.3,53.7, , 
RX08123B07,44.7,51.7,52.2,48,51.4,46.4,44.9,51.9,51.7,57.4,51.8,52.5,45.5, , , , , 
RX08123B08,44.5,55.6,45.8,46.7,47.9,57.4,48.9,48.6,50.4,48.3,47.4,47.4,46,55.8,59.4,49.7, , 
RX08123B09,44.7,51.6,49.9,52.6,46.1,55.1,43.8,56.4,46.3,49,43.1,53.6,48.9,52.8,59.2,47, , 
RX08123B10,48.4,51.9,55.1,51.8,44.3,55.5,49.1,54.4,,44.9,46.9, , , , , , , 
RX08123B11,54.2,52.3,51.2,46.9,45.2,47.4,53,46,48,52.1,53.7, , , , , , , 
RX08123B12,47,45.7,50.8,45.6,59.4,54.9,55.4,49.3,48.9,55.3,46.7,45.5,43.7,44.2,43.9,63.6, , 
