RAA20140702201407014504021050000ジュライスター賞（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          ジュライスター賞（中ジュライスタジュラ0000E 000002000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002300    0004000000012000000080000000480000003200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,2,10,12,8,9,3,4,11,7,5,6                                            201,2,10,3,12,8,9,4,7,11,5,6                                            30(1,10),2,9,12,3,4,8,7,(6,11),5                                        401,10,2,3,9,12,6,4,8,7,(5,11)                                          0
RAA20140703201407024504030960000ジュライフラワー賞（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               ジュライフラワー賞（ジュライフラジュラ0000E 120002000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002300    0002500000007500000050000000300000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,8,10,6,4,9,3,2,7,5                                                  201,8,10,6,4,9,3,2,7,5                                                  30(1,8),10,9,(4,6),3,2,7,5                                              40(1,9),8,4,6,10,(2,3,7),5                                              0
RAA20140704201407024504031160000スパーキングＬＣ（中央交流）　Ｊｐｎ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　SPARKING LADY CUP                                                                                                                                                                                                                                                                                                                                                       スパーキングＬＣ（中スパーキングスパー0000C 130002000000000000000サラ系３歳上　ＯＰ　　　　　　　　　　　　　　　　　　　　　160000002300    00250000000875000005000000025000000125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012121210100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001012,4,11,5,7,1,8,3,9,10,2,6                                            2012,4,11,5,7,8,1,3,10,9,6,2                                            3012,4,11,5,8,7,(1,10),3,9,6,2                                          4012,5,(4,8),11,7,1,10,3,9,6,2                                          0
RAA20140724201407224505010950000ルビースター賞（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          ルビースター賞（中央ルビースタールビー0000E 000002000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002300    00040000000120000000800000004800000032000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013131310200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,4,5,12,13,1,2,9,8,6,7,11,3                                         2010,4,1,5,12,2,9,13,8,6,7,11,3                                         3010,5,1,12,2,4,8,9,6,7,3,13,11                                         4010,(1,5),8,3,12,2,(4,7,9),6,11,13                                     0
RAA20140724201407234505020960000ルビーフラワー賞（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               ルビーフラワー賞（中ルビーフラワルビー0000E 120002000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　160000002300    0002500000007500000050000000300000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001414142010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,12,8,6,14,10,13,9,11,4,1,5,7,3                                      202,12,8,14,10,6,13,9,11,4,1,7,5,3                                      302,12,8,14,13,11,10,9,4,5,6,1,7,3                                      402,12,14,13,11,8,4,10,9,6,7,1,5,3                                      0
RAA20140703201407024504030760000たにもも＆ふじポンＪＢＣブログ　Ｃ１四　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     たにもも＆ふじポンＪたにもも＆ふたにも0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002300    0001200000003600000021600000144000001200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,6,11,10,(4,8),1,2,5,3,9                                             207,6,11,4,8,10,1,2,3,5,9                                               307,(10,11),6,8,4,1,2,(3,5),9                                           40(7,11),10,(4,6),8,3,1,5,2,9                                           0
RAA20140726201407254505040980000サラ系一般　Ｃ１五　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ１五　サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002300    0001200000003600000021600000144000001200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,1,7,2,8,3,4,10,6,5                                                  209,1,2,7,8,3,4,10,5,6                                                  309,1,3,2,8,5,4,(6,10),7                                                409,3,(1,8),5,4,10,2,6,7                                                0
RAA20140723201407224505011050000夏祭り特別　Ｃ１二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          夏祭り特別　Ｃ１二　夏祭り特別　夏祭り0000E 000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002300    0002000000006000000040000000240000001600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001313131020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,10,(7,12),1,9,(3,4,5),6,2,13,11                                     208,10,7,12,1,9,4,5,3,6,2,13,11                                         30(8,10),12,7,1,9,5,6,3,4,11,2,13                                       40(8,10),7,9,12,1,5,6,4,11,3,2,13                                       0
RAA20140702201407014504020950000サラ系一般　Ｃ２四五六　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２四五サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002300    0001000000003000000018000000120000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212112020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,(2,11),(1,6),10,7,4,9,12,8,5                                        203,11,1,2,6,7,10,4,9,12,8,5                                            303,(2,11),(1,6),10,7,9,12,4,8                                          403,2,(1,11),9,(6,10),(7,12),(4,8)                                      0
RAA20140703201407024504031260000天の川特別　Ｂ３一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          天の川特別　Ｂ３一　天の川特別　天の川0000E 000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002300    0002400000007200000048000000288000001920000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,2,3,6,9,10,8,12,4,5,7,11                                            201,2,3,8,10,6,9,12,4,5,7,11                                            30(1,3,9),2,10,8,6,12,(5,7),4,11                                        40(1,3),2,9,10,8,5,12,(4,7),6,11                                        0
