RAA20140309201403085520050510000Ｃ２－７組　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      Ｃ２－７組　Ｃ２　　Ｃ２－７組　Ｃ２－0000  140004000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000100000000230000000900000005000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000707071010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,3,4,1,5,2,7                                                         206,3,1,4,5,2,7                                                         306,1,3,4,5,7,2                                                         406,1,3,4,5,7,2                                                         0
RAA20140318201403175521020440000Ｃ２－２１組　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      Ｃ２－２１組　Ｃ２　Ｃ２－２１組Ｃ２－0000  140004000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000100000000230000000900000005000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,5,4,7,2,6,1,8                                                       203,5,7,4,6,2,1,8                                                       303,5,7,4,6,2,1,8                                                       407,3,5,4,6,8,2,1                                                       0
RAA20140309201403085520050410000３歳－３組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          ３歳－３組　　　　　３歳－３組　３歳－0000  120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000210000000480000001900000011000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,4,5,1,7,2,6,8                                                       203,4,5,1,7,2,6,8                                                       303,4,5,2,7,1,6,8                                                       404,7,3,5,2,1,6,8                                                       0
RAA20140303201403025520041020000なでしこＣｈＣ　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      なでしこＣｈＣ　Ｃ２なでしこＣｈなでし0000  140004000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000130000000300000001200000007000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,10,8,9,5,7,3,2,1,4                                                  206,10,8,9,3,7,5,2,1,4                                                  306,9,10,3,7,8,5,4,2,1                                                  406,10,3,7,8,9,5,4,1,2                                                  0
RAA20140323201403225521040410000Ｃ２－８組　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      Ｃ２－８組　Ｃ２　　Ｃ２－８組　Ｃ２－0000  140004000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000100000000230000000900000005000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,5,1,7,3,8,6,4                                                       202,5,1,7,3,8,4,6                                                       302,5,7,1,3,8,4,6                                                       407,1,5,3,2,8,4,6                                                       0
RAA20140302201403015520030610000Ｃ２－８組　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      Ｃ２－８組　Ｃ２　　Ｃ２－８組　Ｃ２－0000  140004000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000100000000230000000900000005000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808082040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,6,2,5,4,7,1,3                                                       208,6,5,4,2,1,7,3                                                       308,6,4,5,1,2,3,7                                                       408,1,5,4,6,3,2,7                                                       0
RAA20140323201403225521040710000Ｃ２－５組　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      Ｃ２－５組　Ｃ２　　Ｃ２－５組　Ｃ２－0000  140004000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000100000000230000000900000005000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,2,5,1,4,7,3,6                                                       208,2,5,1,4,7,3,6                                                       308,2,5,7,1,4,3,6                                                       402,7,5,8,4,1,3,6                                                       0
RAA20140303201403025520040620000Ｃ１－５組　Ｃ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１－５組　Ｃ１　　Ｃ１－５組　Ｃ１－0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000150000000350000001400000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808072040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,7,2,6,3,5,4,1                                                       208,7,2,6,3,5,4                                                         308,7,2,3,6,5,4                                                         408,7,2,3,5,6,4                                                         0
RAA20140323201403225521040810000若葉賞　Ｃ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     若葉賞　Ｃ１　　　　若葉賞　Ｃ１若葉賞0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000150000000350000001400000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,4,8,6,2,3,9,5,7                                                     201,4,8,6,3,2,5,9,7                                                     301,4,8,6,3,5,2,7,9                                                     401,4,8,3,6,7,5,9,2                                                     0
RAA20140322201403215521030280000Ｃ２－１４組　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      Ｃ２－１４組　Ｃ２　Ｃ２－１４組Ｃ２－0000  140004000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000100000000230000000900000005000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808082040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,1,8,4,7,2,3,6                                                       205,8,1,4,7,2,3,6                                                       305,8,4,7,1,3,6,2                                                       405,8,4,3,7,6,2,1                                                       0
