RAA20140429201404284201011040000はなみずき賞　Ｃ１七　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     はなみずき賞　Ｃ１七はなみずき賞はなみ0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002300    0001100000003300000018700000143000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,8,10,1,3,11,7,9,4,5,12,6                                            202,8,(3,10),1,7,11,4,9,5,12,6                                          302,8,10,3,1,7,11,4,9,5,6,12                                            402,8,10,3,7,1,4,5,11,9,6,12                                            0
RAA20140429201404284201010840000サラ系一般　Ｃ２四五　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２四五サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002300    0001000000003000000017000000130000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,10,11,3,5,12,6,1,8,7,2,9                                            204,10,11,3,5,12,1,6,8,9,2,7                                            304,10,11,12,5,9,6,8,1,2,3,7                                            404,10,11,8,(5,12),1,6,9,2,3,7                                          0
RAA20140429201404284201010640000サラ系一般　Ｃ２四五　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２四五サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002300    00010000000030000000170000001300000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012121220100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011,4,1,3,12,2,5,10,7,8,6,9                                            2011,4,(1,12),2,3,5,10,7,8,6,9                                          3011,12,4,2,1,5,10,7,3,8,9,6                                            4011,2,10,12,4,5,7,8,1,6,3,9                                            0
RAA20140501201404304201030860000サラ系一般　Ｃ２八九　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２八九サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002300    00010000000030000000170000001300000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012121230300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,4,12,9,3,8,11,7,2,6,5,1                                            2010,4,12,3,9,8,11,7,2,6,5,1                                            3010,4,11,7,9,3,12,6,8,2,5,1                                            404,10,(3,7,9),11,6,12,2,8,5,1                                          0
RAA20140430201404294201021150000プリムローズ賞　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP OP)                                                                                                                                                                                                                                                                                                                                       プリムローズ賞　　　プリムローズプリム0000E 000001000000000000000サラ系一般　ＯＰ　　　　　　　　　　　　　　　　　　　　　　140000002300    0005000000015000000085000000650000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,8,3,12,4,7,5,1,6,10,11,2                                            209,8,12,3,7,4,5,1,6,11,10,2                                            309,8,12,3,(4,7),5,6,1,10,11,2                                          408,9,5,12,4,3,7,6,1,2,10,11                                            0
RAA20140429201404284201010940000若葉特別　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               若葉特別　　　　　　若葉特別　　若葉特0000E 120000000000000000000サラ系３歳　３５９万上　　　　　　　　　　　　　　　　　　　150000002300    0002000000006000000034000000260000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001109092010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,7,4,10,3,11,8,2,5                                                   201,7,4,10,3,11,8,2,5                                                   301,7,4,3,10,11,2,8,5                                                   401,10,7,3,4,2,8,11,5                                                   0
RAA20140429201404284201011240000ポピー賞　Ｃ２二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     ポピー賞　Ｃ２二　　ポピー賞　Ｃポピー0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002300    0001100000003300000018700000143000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,2,6,11,8,3,10,4,12,5,7,9                                            201,2,6,11,3,8,10,4,12,7,5,9                                            302,1,6,11,3,8,10,4,9,7,5,12                                            402,6,3,1,8,4,10,9,11,7,5,12                                            0
