RAA20141112201411114617021050000加賀白山賞（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          加賀白山賞（中央交流加賀白山賞（加賀白0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000800000001600000007200000056000000320000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,2,9,8,7,4,3,5,6                                                     201,2,(8,9),7,4,3,6,5                                                   30(1,2),(8,9),4,(3,7),6,5                                               402,1,4,(8,9),3,7,6,5                                                   0
RAA20141124201411234618010520000Ｃ２－８　Ｃ２８　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２－８　Ｃ２８　　Ｃ２－８　ＣＣ２－0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000160000000320000001400000011000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,5,1,7,2,6,10,11,(3,8),9                                             204,5,7,1,2,6,10,11,8,3,9                                               304,5,7,1,2,6,10,(3,8,11),9                                             404,(1,7),5,2,6,10,3,8,11,9                                             0
RAA20141201201411304618030620000Ｃ１－５　Ｃ１５　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１－５　Ｃ１５　　Ｃ１－５　ＣＣ１－0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000170000000340000001500000011000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,10,(5,6),7,2,3,8,1,11,4                                             209,10,6,(5,7),(2,3),8,1,11,4                                           30(7,10),6,9,5,3,2,8,11,1,4                                             4010,7,6,2,5,9,3,8,(1,11),4                                             0
RAA20141112201411114617020250000Ｃ２－５　Ｃ２５　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２－５　Ｃ２５　　Ｃ２－５　ＣＣ２－0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000160000000320000001400000011000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,(5,8),(1,10),(7,12),9,6,11,2,4                                      203,5,8,10,(1,12),7,(6,9),11,2,4                                        303,5,(1,8,12),7,10,9,(2,6),11,4                                        403,1,(5,12),7,10,8,2,9,11,6,4                                          0
RAA20141126201411254618020350000サラ系一般　Ｃ２４　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２４　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000160000000320000001400000011000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010103040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,8,10,2,1,4,5,3,9,7                                                  206,8,10,(2,4),1,5,3,9,7                                                30(6,8,10),2,4,1,5,3,9,7                                                406,10,8,2,4,1,5,3,9,7                                                  0
RAA20141103201411024616030920000北國王冠　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　HOKKOKU OKAN                                                                                                                                                                                                                                                                                                                                                            北國王冠　　　　　　北國王冠　　北國王0000D 000002000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　260000002400    0003000000006000000027000000210000001200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,4,9,8,7,2,3,10,5,6                                                  201,4,9,8,7,2,10,3,5,6                                                  30(1,4),9,7,8,2,10,3,5,6                                                40(1,4),7,9,8,10,2,3,6,5                                                0
RAA20141105201411044616040950000サラ系一般　Ｂ２５　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｂ２５　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000190000000380000001700000013000000070000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,10,4,6,9,(1,7),8,(2,5,11)                                           20(3,10),4,6,9,7,1,8,2,5,11                                             3010,3,4,(7,9),1,6,8,2,5,11                                             4010,3,4,1,9,7,8,6,2,(5,11)                                             0
RAA20141126201411254618020750000サラ系一般　Ｂ２２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｂ２２　サラ系一般　サラ系0000  000004000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000190000000380000001700000013000000070000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111112040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,5,(2,11),9,10,(3,4),8,1,6                                           207,2,5,11,9,10,(3,4),8,1,6                                             307,(2,5),11,3,4,9,10,8,1,6                                             407,(2,5),3,11,4,8,9,10,1,6                                             0
RAA20141103201411024616030720000Ｃ１－５　Ｃ１５　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１－５　Ｃ１５　　Ｃ１－５　ＣＣ１－0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000170000000340000001500000011000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212123040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,10,11,4,5,(1,9),(3,7),2,12,6                                        208,10,11,4,1,(5,9),7,(2,3),12,6                                        308,10,11,(1,4),(5,7),9,(2,3,12),6                                      408,10,11,1,4,9,7,5,2,3,12,6                                            0
RAA20141201201411304618030720000ＫｙｕＳａｎバースデー記念Ｃ１－４　Ｃ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     ＫｙｕＳａｎバースデＫｙｕＳａｎＫｙｕ0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000170000000340000001500000011000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,3,4,1,7,10,6,9,8,5                                                  202,3,4,1,7,10,9,6,8,5                                                  302,3,4,1,(7,10),9,6,8,5                                                402,(3,4),1,10,7,9,6,8,5                                                0
RAA20141119201411184617040250000２－７　７　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                            ２－７　７　　　　　２－７　７　２－７0000  110004000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　090000002400    000040000000080000000360000002800000016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000070706204000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030(2,5),7,6,4,3                                                         402,5,6,7,4,3                                                           00                                                                      00                                                                      0
