RAA20140917201409105013040960000神鍋山特別（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               神鍋山特別（中央交流神鍋山特別（神鍋山0000E 120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000800000001600000008000000048000000320000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,5,(3,6),8,2,4,7,1                                                   209,5,6,3,8,2,4,7,1                                                     306,8,2,(3,9),7,1,5,4                                                   408,6,2,3,9,7,1,4,5                                                     0
RAA20140908201409045013020970000レ・コードなまちにいかっぷ特別Ａ２Ｂ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          レ・コードなまちにいレ・コードなレ・コ0000E 130002000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　170000002400    0000750000001500000007500000045000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,12,9,1,6,4,7,2,5,10,11,8                                            203,12,1,9,6,2,4,7,5,10,11,8                                            303,12,1,(4,6),2,9,5,10,11,7,8                                          403,12,1,2,4,6,5,10,9,11,(7,8)                                          0
RAA20140930201409245014050960000藻川特別（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          藻川特別（中央交流）藻川特別（中藻川特0000E 130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　187000002400    0001100000002200000011000000066000000440000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808082010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,1,6,4,(2,7),8,5                                                     203,1,6,2,4,7,(5,8)                                                     303,1,2,4,7,8,6,5                                                       40(1,3),2,4,7,8,6,5                                                     0
RAA20140918201409175014010760000Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２　　　　　　　　Ｃ２　　　　Ｃ２　0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　170000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,2,9,5,6,4,1,7,3,10                                                  208,2,9,5,6,4,1,7,3,10                                                  302,9,8,6,4,5,7,3,1,10                                                  409,2,8,6,4,7,5,10,3,1                                                  0
RAA20140904201409035013010960000Ｂ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          Ｂ２　　　　　　　　Ｂ２　　　　Ｂ２　0000E 130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　170000002400    000050000000100000000500000003000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000121212202000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010(3,4),7,1,6,9,12,(2,5),11,10,8                                        203,4,7,1,6,9,2,(5,12),11,10,8                                          30(3,7),12,1,(6,11),(4,10),2,9,(5,8)                                    407,12,3,6,10,1,11,8,2,5,9,4                                            0
RAA20140917201409105013040660000Ｃ２一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２一　　　　　　　Ｃ２一　　　Ｃ２一0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,9,10,8,6,2,1,5,3,7                                                  204,9,10,6,8,1,2,5,3,7                                                  304,8,9,10,6,2,(1,5),3,7                                                404,8,6,9,10,2,(3,7),1,5                                                0
RAA20140919201409185014020370000Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２　　　　　　　　Ｃ２　　　　Ｃ２　0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,5,9,7,1,10,6,3,2,8                                                  204,5,7,1,9,(2,6),10,3,8                                                304,5,1,7,6,8,9,2,3,10                                                  404,1,8,5,(6,7),9,2,3,10                                                0
RAA20140917201409115013050870000Ｃ２一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２一　　　　　　　Ｃ２一　　　Ｃ２一0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,10,4,5,8,3,6,7,1,2                                                  209,10,4,5,8,3,6,7,1,2                                                  309,10,4,8,5,6,3,1,7,2                                                  409,4,10,3,5,8,6,7,1,2                                                  0
RAA20140930201409245014050560000Ｃ２一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２一　　　　　　　Ｃ２一　　　Ｃ２一0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001009092010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,7,9,(4,8),3,2,10,1                                                  206,7,9,(4,8),2,3,10,1                                                  306,7,9,8,4,2,3,10,1                                                    406,7,8,4,(2,3,9),10,1                                                  0
RAA20140922201409195014030380000Ｃ２三　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２三　　　　　　　Ｃ２三　　　Ｃ２三0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,9,10,2,6,7,4,8,1,3                                                  205,9,10,2,6,4,7,8,1,3                                                  309,5,(2,10),4,7,8,3,6,1                                                409,2,5,4,3,8,7,10,(1,6)                                                0
RAA20140930201409245014050860000おゝ浜のポン酢特別Ｂ１Ｂ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          おゝ浜のポン酢特別Ｂおゝ浜のポンおゝ浜0000E 130002000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000600000001200000006000000036000000240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,12,11,1,9,2,8,7,10,6,5,3                                            204,12,11,1,9,2,8,7,10,5,6,3                                            3012,4,11,1,7,9,2,10,5,8,3,6                                            4012,4,1,7,(2,10),11,5,3,8,9,6                                          0
RAA20140917201409125013060780000Ｃ１Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１Ｃ２　　　　　　Ｃ１Ｃ２　　Ｃ１Ｃ0000  130002000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　170000002400    0000300000000540000002700000015000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,10,8,9,7,4,11,3,5,2,1,12                                            206,10,8,9,7,4,11,3,5,1,2,12                                            306,10,11,(7,8),2,3,9,4,12,5,1                                          406,11,2,8,10,(3,7),4,9,12,5,1                                          0
RAA20140922201409195014030680000Ｃ２一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２一　　　　　　　Ｃ２一　　　Ｃ２一0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,5,9,10,1,6,8,3,4,7                                                  202,(5,9),10,1,6,8,3,4,7                                                302,9,10,5,8,1,6,3,4,7                                                  402,10,9,8,1,5,3,4,6,7                                                  0
