RAA20140903201408274409031060000フォーチュネイトほうせんか特別（中央交流　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               フォーチュネイトほうフォーチュネフォー0000E 120000000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　180000002400    0002500000007500000050000000300000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001414143010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,8,9,14,2,(3,10,13),11,5,6,(1,7),12                                  204,8,2,9,14,3,10,13,5,11,6,(1,7),12                                    30(4,8),14,9,2,3,13,10,11,5,7,6,12,1                                    408,14,4,2,9,3,11,(10,13),(5,7,12),6,1                                  0
RAA20140830201408294409051280000アジアＣｈＣ開催記念　Ｂ２三Ｂ３一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          アジアＣｈＣ開催記念アジアＣｈＣアジア0000E 000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　120000002400    0002700000008100000054000000324000002160000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000301,8,11,5,(6,10),(2,12),7,3,9,4                                        401,8,11,5,10,6,(2,12),7,(3,9),4                                        00                                                                      00                                                                      0
RAA20140814201408134408030860000サラ系一般　Ｃ１六七八　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ１六七サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0001300000003900000023400000156000001300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001414142020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,5,7,12,6,2,10,14,3,8,13,4,(9,11)                                    201,(5,7),12,2,6,14,(3,10),13,8,4,11,9                                  301,7,12,5,2,14,6,3,13,(10,11),4,8,9                                    401,7,12,14,5,2,6,13,3,(10,11),4,8,9                                    0
RAA20140827201408264409020950000サラ系一般　Ｃ１六七八　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ１六七サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0001300000003900000023400000156000001300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001414143010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,(11,12,13),6,2,7,5,14,1,10,9,3,8                                    204,13,11,12,(2,6),7,5,1,14,9,10,3,8                                    304,11,12,1,6,13,7,(5,9),2,14,10,3,8                                    404,11,12,6,1,9,7,5,14,2,13,10,3,8                                      0
RAA20140827201408264409020850000サラ系一般　Ｃ１六七八　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ１六七サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    00013000000039000000234000001560000013000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111120100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002010,4,5,6,1,7,11,2,(8,9),3                                             3010,4,6,1,7,2,(5,9,11),8,3                                             4010,4,(1,6),7,2,11,9,8,3,5                                             00                                                                      0
RAA20140828201408274409031160000アフター５スター賞　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　AFTER FIVE STAR SHO                                                                                                                                                                                                                                                                                                                                                     アフター５スター賞　アフター５スアフタ0000D 130002000000000000000サラ系３歳上　ＯＰ　　　　　　　　　　　　　　　　　　　　　120000002400    001300000004550000026000000130000000650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000121212301000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030(1,2),10,(6,11),7,12,3,5,8,4,9                                        40(1,2),(6,10),11,7,3,5,12,8,4,9                                        00                                                                      00                                                                      0
RAA20140814201408134408030160000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          サラ系３歳　　　　　サラ系３歳　サラ系0000  120000000000000000000６８万上１３４万未満　　　　　　　　　　　　　　　　　　　　120000002400    0001100000003300000019800000132000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001414142020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000301,(6,8),2,3,10,(7,13),4,9,12,11,14,5                                  401,8,(2,6),(3,13),10,7,4,9,11,12,14,5                                  00                                                                      00                                                                      0
RAA20140828201408274409030260000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          サラ系３歳　　　　　サラ系３歳　サラ系0000  120000000000000000000１４３万上１９７万未満　　　　　　　　　　　　　　　　　　　120000002400    00012000000036000000216000001440000012000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101020100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003011,4,6,9,2,3,5,10,1,7                                                 4011,9,6,4,2,3,5,10,1,7                                                 00                                                                      00                                                                      0
RAA20140829201408284409040270000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          サラ系３歳　　　　　サラ系３歳　サラ系0000  120000000000000000000１９７万上２５１万未満　　　　　　　　　　　　　　　　　　　120000002400    00013000000039000000234000001560000013000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013131330300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003011,2,4,10,6,(3,8),5,1,12,(7,13),9                                     40(2,11),10,6,3,4,5,8,1,7,13,12,9                                       00                                                                      00                                                                      0
RAA20140813201408124408020850000サラ系一般　Ｃ２八九　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２八九サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0001000000003000000018000000120000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001313133020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,3,12,(1,6),10,13,9,7,8,5,4,11                                       202,3,12,1,6,10,13,9,7,5,(4,8),11                                       302,(3,12),(1,6,8,10),13,9,7,4,5,11                                     402,12,3,(6,8),10,1,13,9,4,7,5,11                                       0
RAA20140815201408144408040670000サラ系一般　Ｃ３三四五　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ３三四サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    00008000000024000000144000000960000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013131330400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001012,8,9,11,5,10,2,13,7,4,1,3,6                                         2012,8,9,11,5,10,2,13,7,4,3,1,6                                         3012,9,8,13,11,7,10,(2,3),4,1,5,6                                       409,(8,13),12,11,7,2,10,(3,4),(1,5),6                                   0
RAA20140830201408294409050880000サラ系一般　Ｃ３一二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ３一二サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002400    0000800000002400000014400000096000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111112040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,10,1,5,(3,6,11),8,7,(2,9)                                           204,10,1,5,(3,11),6,8,9,7,2                                             30(4,10),3,(5,6),1,(8,11),9,7,2                                         4010,(3,4),6,5,8,1,11,9,7,2                                             0
