HR22002122119991127100301010808000000000000000000000000000000000000000000000000000000000000000000000000100000102004                          010000001400405000000100010300000013003                          1500000064003                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119991127100301020909000000000000000000000000000000000000000000000000000000000000000000000000400000072003                          040000001300309000000100020300000010001                          4800000048002                          0409000000570002                                040900000024000203040000002600030309000000180001                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122119991127100301031010000000000000000000000000000000000000000000000000000000000000000000000000200000172004                          020000002500401000000110010300000044006                          1200000069003                          0102000000740003                                010200000039000302030000034400280103000000960009                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122119991127100301041414000000000000000000000000000000000000000000000000000000000000000000000001100000113004                          110000001800301000000110010500000020005                          1700000116005                          0111000001080005                                011100000072000905110000010000140105000000330001                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122119991127100301051212000000000000000000000000000000000000000000000000000000000000000000000000700000072002                          070000002100408000000120010400000046009                          6600000074004                          0708000000720001                                070800000040000104070000020800320408000001380022                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122119991127100301061515000000000000000000000000000000000000000000000000000000000000000000000001000000071002                          100000002800207000000730091400000035005                          4600000549018                          0710000004890017                                071000000178002310140000007800090714000001600017                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122119991127100301071616000000000000000000000000000000000000000000000000000000000000000000000000500000013001                          050000001100101000000190030400000123012                          1300000023001                          0105000000580002                                010500000034000204050000013800170104000003950033                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122119991127100301081212000000000000000000000000000000000000000000000000000000000000000000000000200000022001                          020000001100108000000110021200000012003                          2600000035001                          0208000000390001                                020800000019000102120000002900020812000000310003                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122119991127100301091111000000000000000000000000000000000000000000000000000000000000000000000001100000014001                          110000001000101000000240030600000031005                          1800000055002                          0111000000540002                                011100000033000206110000005600070106000001240016                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122119991127100301101010000000000000000000000000000000000000000000000000000000000000000000000000800000031002                          080000001400210000000170030500000031006                          7800000061003                          0810000000690003                                081000000033000305080000008100110510000000880014                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122119991127100301111717000000000000000000000000000000000000000000000000000000000000000000000001000000012001                          100000001100103000000160020200000136013                          2500000037001                          0310000000430001                                031000000026000102100000028500330203000011910071                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122119991127100301121818000000000000000000000000000000000000000000000000000000000000000000000001400000030002                          140000001200208000000110010200000028006                          4700000023001                          0814000000330001                                081400000022000102140000006400060208000000740009                                                                                                                0000                                                                                            000000                                                                                                                                                                  
HR22002122119991128100302010808000000000000000000000000000000000000000000000000000000000000000000000000400000015001                          040000001100102000000280060100000015002                          2400000163007                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
