
06142701,79.9,91.6,96.5,101.1,117.1,83.19999999999999,95.0,81.8,100.8,89.6,124.1,97.80000000000001,113.8,134.4,98.6,94.2
06142702,94.5,109.1,131.8,87.2,101.1,100.0,107.5,96.4,81.5,111.1,102.9,64.1,121.2,80.6,90.30000000000001,120.19999999999999
06142703,80.8,122.5,87.0,74.9,142.9,112.0,95.0,114.69999999999999,99.69999999999999,79.4,99.30000000000001,125.69999999999999,89.6,66.2,107.2,102.4
06142704,96.4,82.6,81.5,104.4,109.69999999999999,100.0,104.4,96.0,107.19999999999999,104.9,104.30000000000001,97.1,109.7,101.30000000000001
06142705,92.4,73.2,72.6,128.8,73.5,120.4,76.0,126.5,126.30000000000001,123.1,77.5,97.3,81.69999999999999,108.6,115.1,106.30000000000001
06142706,93.4,136.5,120.4,114.30000000000001,132.1,74.9,85.19999999999999,86.4,72.7,103.4,109.8,111.6,64.3,130.6,75.3,88.3
06142707,119.0,128.0,66.9,115.4,78.1,123.0,88.4,86.1,107.4,84.4,95.1,98.6,98.4,110.5
06142708,83.0,76.3,113.2,115.5,100.0,83.6,131.0,83.5,70.1,97.5,125.6,83.2,82.8,124.39999999999999,114.3,115.3
06142709,112.69999999999999,61.3,82.4,83.19999999999999,92.4,95.0,130.60000000000002,77.4,81.3,108.6,96.4,79.5,119.5,112.8,126.9,139.4
06142710,132.5,95.6,105.1,85.6,99.5,88.6,80.6,121.5,107.4,105.0,114.5,101.6,83.4,82.8,108.1,87.5
06142711,78.1,82.3,110.3,119.0,128.9,106.0,96.5,90.8,112.1,88.9,71.6,116.2,128.7,84.3,86.4,99.1

07142301,102.0,88.5,111.2,133.2,79.1,115.60000000000001,116.0,94.6,115.5,63.8,113.1,70.5,78.3,106.30000000000001,116.1,95.4
07142302,103.19999999999999,77.69999999999999,105.4,73.6,119.80000000000001,113.1,77.9,137.7,90.2,99.0,118.80000000000001,112.6,74.1,81.4,106.6,108.2
07142303,130.9,96.9,91.80000000000001,82.2,115.8,133.10000000000002,117.4,87.5,100.0,86.6,107.4,89.9,103.5,83.3,109.3,63.599999999999994

07142305,139.7,125.4,107.1,70.1,130.0,92.9,102.7,114.60000000000001,88.19999999999999,85.5,79.0,105.2,70.1,113.69999999999999,77.3,93.0,53.7,151.1

07142307,92.19999999999999,91.0,125.2,105.30000000000001,132.60000000000002,88.1,97.2,80.3,75.7,112.89999999999999,103.4,73.4,122.0

07142309,122.8,74.8,96.1,57.4,132.3,97.4,71.1,90.2,73.4,126.3,86.6,77.2,92.6,112.1,116.5,107.2,131.1,133.8
07142310,83.19999999999999,91.3,92.5,117.4,85.19999999999999,105.4,60.8,80.6,81.2,112.5,134.6,130.5,119.7,95.3,110.9,98.6
07142311,106.7,77.5,119.1,86.2,83.1,115.2,105.4,124.9,97.30000000000001,137.0,100.9,75.4,104.19999999999999,67.7,74.2,124.2
07142312,86.9,79.3,81.8,123.30000000000001,161.7,119.80000000000001,66.8,122.69999999999999,90.9,141.10000000000002,93.80000000000001,96.30000000000001,124.5,87.4,57.0,83.8,87.3,94.8
