
2014021705010401,46.9,42.9,61.8,50.5,47.8,53.1,43.5,47.3,49.8,56.2,46.8,44.8,55.6,51.7,50.2,50.9
2014021705010402,44.0,49.0,61.7,46.8,41.8,55.1,44.0,44.9,45.9,50.6,45.5,61.2,47.4,53.6,44.4,64.1
2014021705010403,46.3,48.2,46.3,48.2,56.7,50.2,62.4,44.9,44.6,49.6,53.1,51.6,50.2,44.4,53.7,49.6
2014021705010405,46.0,40.2,55.2,41.7,47.9,58.1,41.8,56.7,51.2,47.8,54.9,58.7,50.9,61.7,40.0,47.2
2014021705010406,51.2,53.3,55.4,48.4,51.2,46.9,43.3,46.4,51.1,56.9,53.6,52.7,42.5,47.2,51.8,48.2
2014021705010407,46.0,47.0,43.9,51.4,59.2,52.4,53.6,52.2,48.7,54.4,49.7,48.6,45.6,47.3
2014021705010408,56.1,46.1,49.9,44.1,44.4,43.0,46.5,43.2,42.5,51.6,54.8,55.0,54.7,49.3,56.8,62.3
2014021705010409,52.6,47.1,44.0,59.6,50.6,41.5,55.1,60.9,48.0,49.9,49.6,51.1,45.0,51.4,46.0,47.6
2014021705010410,45.9,50.4,50.2,41.7,49.7,48.1,48.6,57.1,48.8,50.9,53.7,49.0,55.9
2014021705010411,46.6,53.5,48.5,46.6,51.1,48.7,50.5,49.8,54.1,48.8,50.9,44.5,49.2,54.5,55.0,47.4
