HR22003101320031011080401011616000000000000000000000000000000000000000000000000000000000000000000000000500000022001                          050000001500207000000800090400000019004                          3400000452013                          0507000005270015                                050700000154001404050000003200040407000001800021                                                                                                                0507000006190018                                                                                040507000006440019                                                                                                                                                      
HR22003101320031011080401021212000000000000000000000000000000000000000000000000000000000000000000000000100000696011                          010000012801107000000200021200000049007                          1600000757020                          0107000011410035                                010700000315003501120000084700560712000001330016                                                                                                                0107000035500088                                                                                010712000037380107                                                                                                                                                      
HR22003101320031011080401031515000000000000000000000000000000000000000000000000000000000000000000000000600000068004                          060000002000413000000130010300000014002                          4700000070003                          0613000000860002                                061300000034000203060000006400070313000000270001                                                                                                                0613000002130005                                                                                030613000001350001                                                                                                                                                      
HR22003101320031011080401041111000000000000000000000000000000000000000000000000000000000000000000000000100000015001                          010000001000106000000120021100000020004                          1600000021001                          0106000000250001                                010600000015000101110000003300040611000000510006                                                                                                                0106000000370001                                                                                010611000000870002                                                                                                                                                      
HR22003101320031011080401050909000000000000000000000000000000000000000000000000000000000000000000000000600000135005                          060000002400504000000140020700000024004                          4600000180007                          0406000001780008                                040600000053000706070000014000140407000000500006                                                                                                                0604000005150018                                                                                040607000003880014                                                                                                                                                      
HR22003101320031011080401061616000000000000000000000000000000000000000000000000000000000000000000000000100000942011                          010000018301114000000260041300000014001                          1700000726019                          0114000050710059                                011400001015005601130000064000451314000000550004                                                                                                                0114000130700128                                                                                011314000049600100                                                                                                                                                      
HR22003101320031011080401071616000000000000000000000000000000000000000000000000000000000000000000000001400000260008                          140000005500913000000290030400000013001                          7700000704019                          1314000007170024                                131400000236002504140000013100150413000000600003                                                                                                                1413000015550047                                                                                041314000008590025                                                                                                                                                      
HR22003101320031011080401081616000000000000000000000000000000000000000000000000000000000000000000000001300000020001                          130000001200115000000190030800000041007                          7800000022001                          1315000000490002                                131500000024000208130000010200100815000002010022                                                                                                                1315000000790002                                                                                081315000003480008                                                                                                                                                      
HR22003101320031011080401091010000000000000000000000000000000000000000000000000000000000000000000000000300000023001                          030000001200105000000180030200000018004                          3500000072002                          0305000000770002                                030500000031000202030000003600030205000000670010                                                                                                                0305000001110003                                                                                020305000001740004                                                                                                                                                      
HR22003101320031011080401101717000000000000000000000000000000000000000000000000000000000000000000000000300000015001                          030000001100105000000360040400000092011                          2300000111004                          0305000001330004                                030500000057000303040000015000130405000008480057                                                                                                                0305000001500004                                                                                030405000016900046                                                                                                                                                      
