
2014010506010101,42.7,51.7,41.0,48.7,45.5,53.3,44.9,47.9,57.2,46.3,56.6,48.4,54.6,57.3,42.6,61.2
2014010506010102,55.3,42.7,54.5,41.5,51.3,49.8,49.5,51.2,47.1,51.9,62.5,46.9,54.4,44.1,50.6,46.8
2014010506010103,54.5,48.3,49.1,50.6,47.4,47.7,53.7,46.7,52.7,51.1,54.2,46.1,38.7,59.7,49.4
2014010506010104,47.5,52.6,50.4,52.2,47.9,51.5,47.2,46.2,53.8,45.4,55.2,40.9,49.8,49.1,53.9,56.6
2014010506010105,51.7,41.7,47.5,51.3,50.8,50.7,52.2,49.2,49.3,52.2,56.2,58.1,49.9,46.4,48.9,43.7
2014010506010106,50.8,50.6,44.4,52.1,62.2,52.8,56.5,48.8,43.2,59.5,54.4,50.1,42.8,41.6,46.8,43.4
2014010506010107,52.5,47.3,44.3,54.0,45.7,50.5,46.5,44.8,52.1,58.4,59.0,48.2,44.9,48.9,52.9
2014010506010108,49.0,47.6,50.1,47.9,48.6,48.2,63.3,44.2,52.3,48.2,52.2,44.2,53.0,44.4,48.4,58.2
2014010506010109,59.7,45.3,51.0,50.3,51.9,53.6,54.8,46.0,45.6,48.4,54.8,50.1,48.0,49.5,49.2,41.8
2014010506010110,49.0,48.9,48.0,48.6,52.0,47.2,50.8,55.0,49.5,46.7,53.0,52.8,48.5
2014010506010111,42.2,50.1,49.9,50.2,56.2,43.6,54.4,67.7,44.7,53.2,47.0,49.1,52.0,44.2,46.6,48.9
2014010506010112,47.4,54.1,49.0,47.6,48.7,53.6,49.2,46.8,50.3,55.7,59.3,48.1,49.8,51.1,39.4
2014010508010101,52.3,44.5,57.9,56.3,48.6,55.4,53.8,52.0,42.9,44.4,45.5,47.3,58.7,35.3,59.6,45.6
2014010508010102,49.0,46.7,52.2,46.4,55.0,54.8,57.8,52.3,49.6,43.7,50.0,50.6,50.7,44.1,54.3,42.7
2014010508010103,51.6,48.5,49.1,50.7,44.9,47.9,54.0,47.4,47.9,50.8,56.4,50.8
2014010508010104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014010508010105,51.0,51.4,51.9,45.4,47.2,44.9,47.0,55.8,51.4,49.4,44.8,51.7,49.3,52.4,61.4,45.0
2014010508010106,45.2,60.7,57.3,58.9,49.8,46.1,51.8,49.5,52.5,46.4,43.8,45.2,45.4,48.4,48.7,50.4
2014010508010107,50.7,42.4,47.9,44.9,52.3,53.9,47.3,54.1,47.3,56.0,46.2,45.3,55.8,54.3,50.4,51.2
2014010508010108,48.9,45.2,50.7,49.6,58.0,55.5,51.8,46.3,57.3,50.3,46.4,44.0,56.4,45.5,41.2,52.8
2014010508010109,51.4,54.9,46.5,52.8,45.4,49.8,50.9,48.4
2014010508010110,58.0,48.5,49.2,47.4,51.6,44.2,50.2,46.9,49.4,50.2,51.6,56.5,42.2,50.9,53.2
2014010508010111,48.8,51.8,44.3,46.0,59.5,52.3,45.2,51.9,49.1,56.0,42.8,48.9,47.9,45.4,51.9,58.2
