SEB2005092920031214G00000070011999106738ローエングリン　　　　　　　　　　　00110104100383伊藤正徳415800社台レースホース　　　　　　　　　　　　　　　　　　　　　　　　黄，黒縦縞，袖青一本輪　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000デザーモ　　　　00482    00303001345 12      0000000000000000000000000000000000000000000000000000LUCKY OWNERS                        0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+002000000000000000000
SEB2005092920031214G00000070031999106851テレグノシス　　　　　　　　　　　　00110304101008杉浦宏昭415800社台レースホース　　　　　　　　　　　　　　　　　　　　　　　　黄，黒縦縞，袖青一本輪　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000102500000勝浦正樹　　　　00466    00707001350H        0000000000000000000000000000000000000000000000000000LUCKY OWNERS                        0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+007000000000000000000
SEB2005092920031214G00000070041999107004アドマイヤマックス　　　　　　　　　04110304200362橋田満　398002近藤　利一　　　　　　　　　　　　　　　　　　　　　　　　　　　水色，白袖，青鋸歯形　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000101400000福永祐一　　　　00476    00404001346 12      0000000000000000000000000000000000000000000000000000LUCKY OWNERS                        0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+003000000000000000000
SEB2005092920031214G00000070060000000000PASSING GLANCE                      00110004000000ボールデ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ドワイヤ　　　　00465    01111001362 34      0000000000000000000000000000000000000000000000000000LUCKY OWNERS                        0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+019000000000000000000
SEB2005092920031214G00000070070000000000OLYMPIC EXPRESS                     00310005000000アラン　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ホワイト　　　　00507    40000000000         0000000000000000000000000000000000000009990000000000LUCKY OWNERS                        0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　9999000000000000000000
SEB2005101720030427G00000080011997110161エイシンプレストン　　　　　　　　　06110306200158北橋修二951005平井　豊光　　　　　　　　　　　　　　　　　　　　　　　　　　　赤，黒縦縞，黒袖　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000101400000福永祐一　　　　00470    00101002038         0000000000000000000000000000000000000000000000000000ELEGANT FASHION                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　-003000000000000000000
SEB2005101720030427G00000080040000000000EVENTUAIL                           00310005000000ウッドル000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000マーカス　　　　00       10000000000         0000000000000000000000000000000000000009991997110161エイシンプレストン　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　9999000000000000000000
SEB2005100620030817A80000040011999190005スペシャルカルドゥーン　　　　　　　00110304005469スマガ　664800エキュリ・シャルーブ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　590000000000000000ブフ　　　　　　00       004040000001        0000000000000000000000000000000000000000000000000000SIX PERFECTIONS                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2005100620030817A80000040020000000000BLATANT                             00110004000000ビン・ス000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　590000000000000000スペンサ　　　　00       01212000000Z        0000000000000000000000000000000000000000000000000000SIX PERFECTIONS                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2005100620030817A80000040030000000000DUBAI DESTINATION                   00110004000000ビン・ス000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　590000000000000000デットー　　　　00       00505000000212      0000000000000000000000000000000000000000000000000000SIX PERFECTIONS                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2005100620030817A80000040040000000000VAHORIMIX                           00110005000000ファーブ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　590000000000000000スミヨン　　　　00       00909000000 34      0000000000000000000000000000000000000000000000000000SIX PERFECTIONS                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2005100620030817A80000040050000000000DOMEDRIVER                          00110005000000バリー　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　590000000000000000ファロン　　　　00       00202000000K        0000000000000000000000000000000000000000000000000000SIX PERFECTIONS                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2005100620030817A80000040060000000000FOMALHAUT                           00110004000000バリー　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　590000000000000000ルメール　　　　00       011110000006        0000000000000000000000000000000000000000000000000000SIX PERFECTIONS                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2005100620030817A80000040071999106738ローエングリン　　　　　　　　　　　00110104100383伊藤正徳415800社台レースホース　　　　　　　　　　　　　　　　　　　　　　　　黄，黒縦縞，袖青一本輪　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　590000000071100000後藤浩輝　　　　00       01010000000 34      0000000000000000000000000000000000000000000000000000SIX PERFECTIONS                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
