RAA20150109201501084210021170000ニューイヤーＣ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　NEW YEAR CUP                                                                                                                                                                                                                                                                                                                                                            ニューイヤーＣ　　　ニューイヤーニュー0000D 120004000000000000000サラ系３歳　ＯＰ　　　　　　　　　　　　　　　　　　　　　　160000002300    0012000000042000000240000001200000006000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,3,2,7,6,8,9,11,10,4,5                                               201,3,(2,8),6,9,7,10,11,5,4                                             301,3,2,8,6,9,11,10,5,7,4                                               401,3,2,8,9,6,10,11,5,7,4                                               0
RAA20150108201501074210011260000ガーネット特別　Ｃ１五Ｃ２一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          ガーネット特別　Ｃ１ガーネット特ガーネ0000E 000001000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　150000002300    00018000000054000000306000002340000018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012121210100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011,6,7,4,9,10,1,5,2,8,12,3                                            2011,6,7,4,9,10,1,5,12,2,8,3                                            3011,6,7,4,10,9,5,1,12,2,8,3                                            4011,6,4,10,7,5,1,12,2,8,9,3                                            0
RAA20150109201501084210021070000水仙特別　Ｃ１二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          水仙特別　Ｃ１二　　水仙特別　Ｃ水仙特0000E 000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002300    0001800000005400000030600000234000001800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,9,2,10,11,6,4,5,7,3,8,12                                            201,9,2,10,6,11,4,5,3,8,7,12                                            301,9,2,10,6,11,4,5,8,7,3,12                                            401,2,9,6,4,5,11,10,3,8,7,12                                            0
RAA20150108201501074210011060000七草賞　Ｃ１四　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     七草賞　Ｃ１四　　　七草賞　Ｃ１七草賞0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002300    0001200000003600000020400000156000001200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001211111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,11,7,9,10,8,3,5,6,2,1                                               204,11,7,9,10,3,8,6,5,2,1                                               3011,9,4,10,7,6,3,8,5,1,2                                               4011,9,10,6,4,7,3,8,1,5,2                                               0
RAA20150108201501074210010260000サラ系一般　Ｃ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ３　　サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002300    0000800000002400000013600000104000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,4,2,8,7,9,3,6,11,5,10                                               201,4,(2,8),7,9,3,6,11,5,10                                             301,3,(4,8),(2,9),7,6,11,5,10                                           401,3,8,2,4,6,9,11,5,7,10                                               0
RAA20150110201501094210030980000サラ系一般　Ｃ２八九　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２八九サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002300    0001000000003000000017000000130000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,12,3,10,8,5,11,1,7,4,9,6                                            202,12,10,3,8,11,5,(1,7),9,4,6                                          3012,2,10,8,3,11,1,5,7,9,6,4                                            4012,10,2,8,11,3,1,4,5,9,6,7                                            0
