RAA20150825201508243605031040000オーガストＣ　Ｂ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          オーガストＣ　Ｂ２　オーガストＣオーガ0000E 000002000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0000300000000600000003000000021000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000908082030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,9,2,1,4,7,8,3                                                       205,9,1,2,4,7,8,3                                                       30(5,9),1,2,4,3,8,7                                                     40(1,9),(2,5),3,4,8,7                                                   0
RAA20150831201508303605050520000Ｃ２七組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２七組　　　　　　Ｃ２七組　　Ｃ２七0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000100000000200000001000000007000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909094040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,9,7,5,1,4,8,3,6                                                     20(2,7),9,1,5,4,3,8,6                                                   302,7,9,5,4,3,1,8,6                                                     402,7,4,3,9,1,5,8,6                                                     0
RAA20150824201508233605020220000Ｃ２十組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２十組　　　　　　Ｃ２十組　　Ｃ２十0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000100000000200000001000000007000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000807072040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,3,7,8,4,2,5                                                         201,3,7,8,2,5,4                                                         301,7,(3,8),5,4,2                                                       401,7,8,5,3,4,2                                                         0
RAA20150825201508243605031140000うまい奥州を食べようｉｎ東京賞Ｂ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     うまい奥州を食べよううまい奥州をうまい0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0000270000000540000002700000019000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,2,10,9,3,5,4,7,6,8                                                  201,2,10,9,3,5,(4,7),6,8                                                301,10,3,2,9,(5,7),4,8,6                                                401,10,3,5,4,2,(7,8,9),6                                                0
RAA20150824201508233605020620000フューチャーステップ（中央認定）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                            フューチャーステップフューチャーフュー0000  110000000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    000200000000460000002600000018000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000070707204000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010(3,5),6,2,4,1,7                                                       203,5,6,2,1,4,7                                                         30(3,6),2,7,(4,5),1                                                     406,3,2,7,4,1,5                                                         0
RAA20150824201508233605020920000地ビールフェスティバルｉｎ一関賞Ｂ２四組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     地ビールフェスティバ地ビールフェ地ビー0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0000190000000380000001900000014000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909092040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,5,9,2,8,3,7,1,6                                                     204,5,9,2,3,8,7,1,6                                                     30(2,5,9),3,8,4,1,7,6                                                   409,2,5,3,8,4,1,7,6                                                     0
RAA20150831201508293605040510000Ｃ２十五組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２十五組　　　　　Ｃ２十五組　Ｃ２十0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    000010000000020000000100000000700000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000090909204000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010(8,9),(1,2,6),(3,5),4,7                                               208,9,6,1,2,5,3,4,7                                                     309,8,6,5,1,2,7,4,3                                                     40(8,9),5,1,6,7,4,2,3                                                   0
RAA20150824201508223605010510000Ｃ２十四組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２十四組　　　　　Ｃ２十四組　Ｃ２十0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000100000000200000001000000007000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000707072040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,2,3,7,6,5,4                                                         201,2,3,7,6,5,4                                                         301,(2,7),3,6,5,4                                                       401,7,2,3,5,6,4                                                         0
RAA20150831201508293605040810000閉伊川川下り大会賞Ｃ２十二組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     閉伊川川下り大会賞Ｃ閉伊川川下り閉伊川0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000100000000200000001000000007000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,4,6,1,10,3,9,7,8,5                                                  202,4,6,1,10,3,8,9,7,5                                                  302,4,6,1,10,3,8,7,9,5                                                  402,4,1,10,6,3,8,7,5,9                                                  0
RAA20150831201508293605040610000Ｃ２十四組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２十四組　　　　　Ｃ２十四組　Ｃ２十0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000100000000200000001000000007000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909092040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,(5,9),(2,4,8),(1,6),3                                               20(5,7,9),4,(2,8),1,6,3                                                 307,9,4,8,5,6,(1,2),3                                                   407,9,4,8,6,1,2,3,5                                                     0
RAA20150831201508303605050120000Ｃ２十一組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２十一組　　　　　Ｃ２十一組　Ｃ２十0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    000010000000020000000100000000700000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000090909304000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010(1,8),7,4,6,5,2,3,9                                                   201,8,4,5,7,(2,6),9,3                                                   301,8,5,9,6,4,(2,7),3                                                   401,8,5,6,9,2,4,7,3                                                     0
