RAA20151221201512205413061120000タンザナイト特別　Ａ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          タンザナイト特別　Ａタンザナイトタンザ0000E 000002000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000240000000600000003000000018000000120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,1,4,3,7,6,8,5                                                       202,(1,4),3,6,7,(5,8)                                                   302,4,(1,3,6),7,5,8                                                     402,4,6,3,5,7,1,8                                                       0
RAA20160101201512315414020870000高知県知事賞　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　KOCHIKENCHIJI SHO                                                                                                                                                                                                                                                                                                                                                       高知県知事賞　　　　高知県知事賞高知県0000D 130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　240000002400    0001500000003750000018000000120000000750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,9,11,1,7,10,(4,6),2,3,5                                             208,9,11,(1,7),10,6,2,3,4,5                                             308,9,11,7,10,6,1,2,3,5,4                                               409,8,7,11,2,5,10,6,3,1,4                                               0
RAA20151206201512055413010110000２歳－３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(TWO-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                                 ２歳－３　　　　　　２歳－３　　２歳－0000E 110004000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000120000000300000001500000010000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,3,6,(7,9),4,8,(1,5)                                                 202,3,6,9,7,5,4,1,8                                                     302,3,5,(6,7),9,1,4,8                                                   402,5,3,7,6,1,9,4,8                                                     0
RAA20151220201512195413050110000２歳－２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TWO-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                            ２歳－２　　　　　　２歳－２　　２歳－0000  110004000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　130000002400    0000100000000250000001200000008000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,8,3,6,11,2,9,5,(1,4),10                                             207,8,(3,6),11,2,9,4,5,1,10                                             307,8,(3,6),4,11,2,9,5,1,10                                             407,8,4,6,3,5,11,2,9,10,1                                               0
