RAA20150618201506174303031160000京成盃グランドマイラーズ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　KEISEI HAI GRAND MILERS                                                                                                                                                                                                                                                                                                                                                 京成盃グランドマイラ京成盃グラン京成盃0000D 130002000000000000000サラ系３歳上　ＯＰ　　　　　　　　　　　　　　　　　　　　　160000002300    0010000000035000000200000001000000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001413122030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,10,12,2,6,8,1,4,5,7,3,11,14                                         209,10,12,2,6,8,1,4,5,3,7,11,14                                         309,10,12,6,8,2,4,1,7,3,14,11,5                                         4010,9,12,6,8,4,1,2,7,3,14,11,5                                         0
RAA20150618201506174303031260000向暑特別　Ｂ３一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          向暑特別　Ｂ３一　　向暑特別　Ｂ向暑特0000E 000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　170000002300    00022000000066000000440000002640000017600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014141420300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001012,5,8,14,13,2,3,11,6,7,10,9,1,4                                      2012,5,8,14,13,2,11,7,3,6,10,9,1,4                                      3012,5,14,2,13,8,7,11,6,3,9,10,1,4                                      4012,5,14,2,7,13,11,9,6,8,3,10,1,4                                      0
RAA20150618201506174303030860000サラ系一般　Ｃ２四　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２四　サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002300    0001000000003000000018000000120000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,2,11,12,4,8,3,10,5,7,6,9                                            201,2,11,12,4,8,10,3,5,7,9,6                                            301,2,11,(4,12),3,(5,8),6,(9,10),7                                      402,1,11,12,4,5,8,3,9,6,7,10                                            0
RAA20150619201506184303040870000サラ系一般　Ｃ２七八　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２七八サラ系一般　サラ系0000  000000000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　150000002300    0001000000003000000018000000120000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,9,11,7,10,3,6,2,12,8,5,4                                            201,9,11,7,10,3,6,12,2,8,5,4                                            301,9,11,7,10,3,12,6,2,5,4,8                                            401,9,11,10,7,3,12,2,5,6,4,8                                            0
RAA20150617201506164303021150000ほたる賞　Ｂ３二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     ほたる賞　Ｂ３二　　ほたる賞　Ｂほたる0000  000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002300    0001500000004500000027000000180000001500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001414142020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,3,4,10,5,11,6,12,13,7,14,8,9,1                                      202,3,4,10,5,11,6,12,7,13,8,14,9,1                                      303,2,4,(5,10),(6,11),(12,13),7,8,14,9,1                                404,3,2,5,10,6,13,11,12,7,8,14,9,1                                      0
RAA20150618201506174303030460000サラ系３歳　六　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          サラ系３歳　六　　　サラ系３歳　サラ系0000  120000000000000000000８６万上１１１万未満　　　　　　　　　　　　　　　　　　　　120000002300    0001100000003300000019800000132000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010103030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000204,5,3,1,8,9,10,7,6,2                                                  304,5,3,1,8,9,7,10,2,6                                                  404,5,3,8,1,9,7,10,6,2                                                  00                                                                      0
RAA20150619201506184303041070000青柳特別　Ｂ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          青柳特別　Ｂ２　　　青柳特別　Ｂ青柳特0000E 000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002300    00024000000072000000480000002880000019200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014141320300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011,4,13,1,9,7,6,5,3,2,14,10,12                                        2011,4,1,13,9,6,7,5,3,2,10,14,12                                        3011,4,13,9,1,6,5,10,7,3,2,14,12                                        4011,4,9,13,1,6,5,10,7,3,14,2,12                                        0
