UM12004020219781000011198011271981052119780502ヒュウガナダ　　　　　　　　　　　　ﾋｭｳｶﾞﾅﾀﾞ                            Hyuganada(JPN)                                              0                   00210311200007グツドリー　　　　　　　　　　　　　12203958イワホウシヨウ　　　　　　　　　　　11200084スノツブ　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11100536シプリアニ　　　　　　　　　　　　　12105917ケイホウ　　　　　　　　　　　　　　11300761Mourne                              00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300100Never Say Die                       00000000　　　　　　　　　　　　　　　　　　11100331カバーラツプ二世　　　　　　　　　　12100898マンポウ　　　　　　　　　　　　　　200234田中良平　　　　　　　　　　300167池田　一信　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　宮崎県　　　　　　　462004岩切　博盛　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219781000391198110291982030319780321インターマイティ　　　　　　　　　　ｲﾝﾀｰﾏｲﾃｨ                            Inter Mighty(USA)                                           0                   06210311300872Foolish Pleasure                    12301689Firm Policy                         11301330What a Pleasure                     12403363Fool-Me-Not                         11300559Princequillo                        12301782White Cross                         11300247Bold Ruler                          12401244Grey Flight                         11300670Tom Fool                            12403317Cuadrilla                           11301053Prince Rose                         12400638Cosquilla                           11301317Revoked                             12402515Salaminia                           200324柳田次男　　　　　　　　　　500807Dorothy C.Davis                                                       米　　　　　　　　　804001松岡　正雄　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219781000511198005221981052019780430マサカツクイン　　　　　　　　　　　ﾏｻｶﾂｸｲﾝ                             Masakatsu Queen(JPN)                                        0                   04210311100880ミシアーフ　　　　　　　　　　　　　12207861マサカツレデイー　　　　　　　　　　11101010セントクレスピン　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11100872エタン　　　　　　　　　　　　　　　12103626トツプレデー　　　　　　　　　　　　11300028Aureole                             00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300494Native Dancer                       00000000　　　　　　　　　　　　　　　　　　11100080タークスリライアンス　　　　　　　　12100560スズヒロ　　　　　　　　　　　　　　200333吉永忍　　　　　　　　　　　630177藤岡　冨雄　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　495005伊東　政清　　　　　　　　　　　　　　　　　　　　　　　　　　　000007800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219781000661198004181981052719780310トーワサオリ　　　　　　　　　　　　ﾄｰﾜｻｵﾘ                              Towa Saori(JPN)                                             0                   00210111100880ミシアーフ　　　　　　　　　　　　　12203508タニノカツマ　　　　　　　　　　　　11101010セントクレスピン　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11100568ネヴアービート　　　　　　　　　　　12101902クツツ　　　　　　　　　　　　　　　11300028Aureole                             00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300100Never Say Die                       00000000　　　　　　　　　　　　　　　　　　11100181クモハタ　　　　　　　　　　　　　　12100923ダイアナ　　　　　　　　　　　　　　200158北橋修二　　　　　　　　　　400186北橋　良一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　574001斉藤　一郎　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219781000671198005221980103119780331ヤングジェニー　　　　　　　　　　　ﾔﾝｸﾞｼﾞｪﾆｰ                                                                                       0                   03210311200037ウチユウオー　　　　　　　　　　　　12202300アスカヤング　　　　　　　　　　　　11100501テユーダーペリオツド　　　　　　　　12101382セカイイチ　　　　　　　　　　　　　11100500シーフユリユー　　　　　　　　　　　12103680クリツバサの弐　　　　　　　　　　　11300522Owen Tudor                          00000000　　　　　　　　　　　　　　　　　　11300438Knock Out                           12100715フオツクスンダウン　　　　　　　　　11300611Sicambre                            00000000　　　　　　　　　　　　　　　　　　11100149フランクリー　　　　　　　　　　　　12101511クリツバサ　　　　　　　　　　　　　200246土門健司　　　　　　　　　　600182今村　瑞昭　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　175003梶原　重雄　　　　　　　　　　　　　　　　　　　　　　　　　　　000007300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219781000711198005221981022519780318ミスミカサ　　　　　　　　　　　　　ﾐｽﾐｶｻ                               Miss Mikasa(JPN)                                            0                   00210111200183ソシアス　　　　　　　　　　　　　　12206772タカクマニシキ　　　　　　　　　　　11200009ネルシウス　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11100623ジヤヴリン　　　　　　　　　　　　　12107775ミスカネヒサ　　　　　　　　　　　　11301179Tenareze                            00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300684Tulyar                              00000000　　　　　　　　　　　　　　　　　　11100361ソロナウエー　　　　　　　　　　　　12102583ミスハイクラス　　　　　　　　　　　200158北橋修二　　　　　　　　　　330186笠茂牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　162005笠茂　重信　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219781000721198005221981032719780528トモコオーヒメ　　　　　　　　　　　ﾄﾓｺｵｰﾋﾒ                             Tomoko Ohime(JPN)                                           0                   03210211200334ミリオンパラ　　　　　　　　　　　　12105662フエアベガア　　　　　　　　　　　　11100716バウンドレス　　　　　　　　　　　　12101528コンゴーセキ　　　　　　　　　　　　11100499エイトラツクス　　　　　　　　　　　12102732ゴールデンベル　　　　　　　　　　　11300649Targui                              00000000　　　　　　　　　　　　　　　　　　11100058ヴイーノーピユロー　　　　　　　　　12100944シラオキ　　　　　　　　　　　　　　11300539Pharis                              00000000　　　　　　　　　　　　　　　　　　11100273トサミドリ　　　　　　　　　　　　　12101203ビツグレデイ　　　　　　　　　　　　200120戌亥信義　　　　　　　　　　700186シルバーフアーム　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　784001三橋　茂　　　　　　　　　　　　　　　　　　　　　　　　　　　　000002900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219781000791198007171981112619780405フラミンゴジョオー　　　　　　　　　ﾌﾗﾐﾝｺﾞｼﾞｮｵｰ                         Flamingo Jo O(JPN)                                          0                   03210311200363メトロオーカン　　　　　　　　　　　12203389ミルフオードニセイ　　　　　　　　　11100728インデイアナ　　　　　　　　　　　　12101239スカイゴールド　　　　　　　　　　　11100460ヴアルドアー　　　　　　　　　　　　12101749クロノハナ　　　　　　　　　　　　　11300603Sayajirao                           00000000　　　　　　　　　　　　　　　　　　11300385Gold Nib                            12301181Sky Maid                            11300028Aureole                             00000000　　　　　　　　　　　　　　　　　　11100016カツフジ　　　　　　　　　　　　　　12100589フミヨシ　　　　　　　　　　　　　　200264中村好夫　　　　　　　　　　800187鹿屋吉田牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　570001太田　美津子　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419781000811198005271982012019780404ファンロイド　　　　　　　　　　　　ﾌｧﾝﾛｲﾄﾞ                             Fanroid(JPN)                                                0                   00210311200162アンバロイド　　　　　　　　　　　　12207842フアンフアーレ　　　　　　　　　　　11300291Count Amber                         00000000　　　　　　　　　　　　　　　　　　11100923テイツトフオアタツト　　　　　　　　12108451ヤマニンドーター　　　　　　　　　　11300200Ambiorix                            12402360Quick Touch                         00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300075Swaps                               00000000　　　　　　　　　　　　　　　　　　11100565ラヴアンダン　　　　　　　　　　　　12104515ヤマニンセフト　　　　　　　　　　　200309松元正雄　　　　　　　　　　800187鹿屋吉田牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　528009吉田　三郎　　　　　　　　　　　　　　　　　　　　　　　　　　　000098800000000000000000098000000000000019500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219781000851198005221981040819780214セイシュウハジメ　　　　　　　　　　ｾｲｼｭｳﾊｼﾞﾒ                           Seishu Hajime(JPN)                                          0                   00210711200012シユーテイングチヤント　　　　　　　12207840ハルヤマクイン　　　　　　　　　　　11300090Tudor Melody                        00000000　　　　　　　　　　　　　　　　　　11100861トピオ　　　　　　　　　　　　　　　12104567ダガーマ　　　　　　　　　　　　　　11300089Tudor Minstrel                      12300796Matelda                             00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300365Fine Top                            00000000　　　　　　　　　　　　　　　　　　11300467Marco Polo                          12300975Persian Garden                      200120戌亥信義　　　　　　　　　　100187富崎牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　036009三谷　誠秀　　　　　　　　　　　　　　　　　　　　　　　　　　　000022000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419781000931198003171983033019780330ナンシンチェリー　　　　　　　　　　ﾅﾝｼﾝﾁｪﾘｰ                            Nanshin Cherry(JPN)                                         0                   00210311200012シユーテイングチヤント　　　　　　　12207154ホウスウメグロ　　　　　　　　　　　11300090Tudor Melody                        00000000　　　　　　　　　　　　　　　　　　11100873ロイヤルレコード　　　　　　　　　　12106727ハーバートガク　　　　　　　　　　　11300089Tudor Minstrel                      12300796Matelda                             00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300493Nasrullah                           00000000　　　　　　　　　　　　　　　　　　11100502ゼモングース　　　　　　　　　　　　12101649ハーヴアート　　　　　　　　　　　　200236谷八郎　　　　　　　　　　　500186釘田フアーム　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿児島県　　　　　　029009塗木　幸二　　　　　　　　　　　　　　　　　　　　　　　　　　　000273600000023900000001854000000000000059500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
