UM92011091520081000421201005052011091420080218マールート　　　　　　　　　　　　　ﾏｰﾙｰﾄ                               Marut(JPN)                                                  0                   00110311202006キングカメハメハ　　　　　　　　　　12251158アムルタート　　　　　　　　　　　　11403006Kingmambo                           12245300マンファス　　　　　　　　　　　　　11201232サンデーサイレンス　　　　　　　　　12240504フサイチクイーン　　　　　　　　　　11400948Mr. Prospector                      12411133Miesque                             11402544Last Tycoon                         12417901Pilot Bird                          11301358Halo                                12407543Wishing Well                        11401591Sadler's Wells                      12232694エアデリーン　　　　　　　　　　　　200345領家政蔵　　　　　　　　　　043068石川牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　677009西森　鶴　　　　　　　　　　　　　　　　　　　　　　　　　　　　000037000000000000000000000000000000000000000000000000000000003000000003000000003000000003000000000000000000000000003000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000001000000001000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000002000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001005000006
UM92010053120081000441201005052010052820080519ドンユーロ　　　　　　　　　　　　　ﾄﾞﾝﾕｰﾛ                              Don Euro(JPN)                                               0                   00110111201965ムーンバラッド　　　　　　　　　　　12245743サヴァント　　　　　　　　　　　　　11404069Singspiel                           12419867Velvet Moon                         11403006Kingmambo                           12412516Savannah Song                       11402807In The Wings                        12405908Glorious Song                       11402555Shaadi                              12411444Park Special                        11400948Mr. Prospector                      12411133Miesque                             11400450Riverman                            12412515Berkut                              200406柴田政見　　　　　　　　　　043068石川牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　440006山田　貢一　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM92011072820081000471201008262011072720080421ナイトキャップ　　　　　　　　　　　ﾅｲﾄｷｬｯﾌﾟ                            Nightcap(JPN)                                               0                   00110311201901タニノギムレット　　　　　　　　　　12252603ベベコリエンド　　　　　　　　　　　11201164ブライアンズタイム　　　　　　　　　12236970タニノクリスタル　　　　　　　　　　11404699More Than Ready                     12418294Diamond Danz                        11301372Roberto                             12406315Kelley's Day                        11200773クリスタルパレス　　　　　　　　　　12208870タニノシーバード　　　　　　　　　　11403839Southern Halo                       12419799Woodman's Girl                      11401867Danzatore                           12418295Willow Runner                       101014高市圭二　　　　　　　　　　043068石川牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　261007櫻井　盛夫　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001
UM42015121420081000481201007082012071120080324ウィンザーフラッグ　　　　　　　　　ｳｨﾝｻﾞｰﾌﾗｯｸﾞ                         Windsor Flag(JPN)                                           0                   00110111201847アグネスタキオン　　　　　　　　　　12252602ミスフェリチタ　　　　　　　　　　　11201232サンデーサイレンス　　　　　　　　　12233314アグネスフローラ　　　　　　　　　　11201551フォーティナイナー　　　　　　　　　12240863スリーエフ　　　　　　　　　　　　　11301358Halo                                12407543Wishing Well                        11200504ロイヤルスキー　　　　　　　　　　　12215932アグネスレデイー　　　　　　　　　　11400948Mr. Prospector                      12409833File                                11401063Nureyev                             12410243Agacerie                            200201白井寿昭　　　　　　　　　　043068石川牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　261007櫻井　盛夫　　　　　　　　　　　　　　　　　　　　　　　　　　　000088000000000000000000000000000000000020000000000000001001001000001015001001001000001010000000000000000000000000000000000000000000000000000002000000000000000000000001001000001003001000000000000004000000000000000001000000000000000002000000000000000000000000000000000000000000000000000000000001001000001004001000000000000001000000000000000000000000000000000002000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000001000000000000000000001000000000000003000001001000001004000000000000000000005005001003019
UM42012040920081000501201007152011083020080306シゲルヒラトリ　　　　　　　　　　　ｼｹﾞﾙﾋﾗﾄﾘ                            Shigeru Hiratori(JPN)                                       0                   00110311202024プリサイスエンド　　　　　　　　　　12245338ノーブルデイズ　　　　　　　　　　　11403690End Sweep                           12420065Precisely                           11403021Dayjur                              12418103Somebody Noble                      11402676Forty Niner                         12414431Broom Dance                         11401886Summing                             12420064Crisp 'n Clear                      11401155Danzig                              12411169Gold Beauty                         11300019Vaguely Noble                       12405776Coccinea                            200289藤岡範士　　　　　　　　　　633066井高牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　674004森中　蕃　　　　　　　　　　　　　　　　　　　　　　　　　　　　000038200000000000000000000000000000000000000000000000000001000002000007000001000002000006000000000000000000000000000001000001000000000000000000000000000000000000000001000001000004000000000000000001000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000001000003000001000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000001000000000004000000000001000001000000000000000000002002004001010
UM42012052920081000581201005052011053120080512ナムラカンタベリー　　　　　　　　　ﾅﾑﾗｶﾝﾀﾍﾞﾘｰ                          Namura Canterbury(JPN)                                      0                   00110311202009ノーリーズン　　　　　　　　　　　　12245785ナムラヒミコ　　　　　　　　　　　　11201164ブライアンズタイム　　　　　　　　　12238897アンブロジン　　　　　　　　　　　　11201166キンググローリアス　　　　　　　　　12220282ダイナハニー　　　　　　　　　　　　11301372Roberto                             12406315Kelley's Day                        11400948Mr. Prospector                      12413043Barada                              11401762Naevus                              12407959Glorious Natalie                    11200063ボールドアンドエイブル　　　　　　　12201959スイートターフ　　　　　　　　　　　200387目野哲也　　　　　　　　　　733066伊藤　和明　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　945004奈村　信重　　　　　　　　　　　　　　　　　　　　　　　　　　　000088000000000000000000310000000000000020000000000000001000002000000001001000002000000001000000000000000000000000001000000001000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000001000001000000000000000000000000000000000003001004
UM92013062420081000591201007012013062120080325ナムラグーテン　　　　　　　　　　　ﾅﾑﾗｸﾞｰﾃﾝ                            Namura Guten(JPN)                                           0                   00110111201721チーフベアハート　　　　　　　　　　12248075ナムラマリオン　　　　　　　　　　　11402440Chief's Crown                       12416218Amelia Bearhart                     11201611ウォーニング　　　　　　　　　　　　12231107チャリスオブシルバー　　　　　　　　11401155Danzig                              12408740Six Crowns                          11301509Bold Hour                           12416217Myrtlewood Lass                     11400879Known Fact                          12410222Slightly Dangerous                  11301186Graustark                           12405954Loot                                101043石栗龍彦　　　　　　　　　　733066伊藤　和明　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　945004奈村　信重　　　　　　　　　　　　　　　　　　　　　　　　　　　000387100000000000000000680000000000000095000000000000003002004004004013003002004004004013000000000000000000000000000001002002000000000000001003000000000000000000002001003003000005001001001000001003000000000000000000000000000001002005000000000000000000000000000000001000000000000000000000001001000003001006002001002000000000000000001000000002000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002002000000000001001003000000000000000000001001000000001003002001004003000005000000000000000000000006012012030
UM42012021320081000611201103102011060820080329ホッコーギムレット　　　　　　　　　ﾎｯｺｰｷﾞﾑﾚｯﾄ                          Hokko Gimlet(JPN)                                           0                   00110311201901タニノギムレット　　　　　　　　　　12247958クリサンテーム　　　　　　　　　　　11201164ブライアンズタイム　　　　　　　　　12236970タニノクリスタル　　　　　　　　　　11201455コマンダーインチーフ　　　　　　　　12237509クレアーズオピニオン　　　　　　　　11301372Roberto                             12406315Kelley's Day                        11200773クリスタルパレス　　　　　　　　　　12208870タニノシーバード　　　　　　　　　　11401909Dancing Brave                       12410222Slightly Dangerous                  11402172Devil's Bag                         12411991Duty Dance                          200389飯田明弘　　　　　　　　　　433067伊藤　敏明　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　930002矢部　幸一　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000004000000000000000002000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000002004
UM42012082020081000671201012232011091620080524コスモコナン　　　　　　　　　　　　ｺｽﾓｺﾅﾝ                              Cosmo Conan(JPN)                                            0                   00110411202094タイムパラドックス　　　　　　　　　12253832クレイステルス　　　　　　　　　　　11201164ブライアンズタイム　　　　　　　　　12240217ジョリーザザ　　　　　　　　　　　　11201743スペシャルウィーク　　　　　　　　　12248487ブーケブラン　　　　　　　　　　　　11301372Roberto                             12406315Kelley's Day                        11402772Alzao                               12408765Bold Lady                           11201232サンデーサイレンス　　　　　　　　　12229715キャンペンガール　　　　　　　　　　11201557カーネギー　　　　　　　　　　　　　12239603プリンセスシラオキ　　　　　　　　　101047勢司和浩　　　　　　　　　　533068上野　正恵　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　716800ビッグレッドファーム　　　　　　　　　　　　　　　　　　　　　　000020000000000000000000000000000000000000000000000000000001000001001003000001000000000003000000000000000000000000000000000001000000000000000000000000000000000000000001000000000002000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000000000002000000000000000000000002001001006
UM42012052920081000681201005052012041920080423ゴッドハンド　　　　　　　　　　　　ｺﾞｯﾄﾞﾊﾝﾄﾞ                           God Hand(JPN)                                               0                   00110111201872ステイゴールド　　　　　　　　　　　12246001リワードムーラン　　　　　　　　　　11201232サンデーサイレンス　　　　　　　　　12233049ゴールデンサッシュ　　　　　　　　　11201560ティンバーカントリー　　　　　　　　12239205ウィーアワーズ　　　　　　　　　　　11301358Halo                                12407543Wishing Well                        11200555デイクタス　　　　　　　　　　　　　12218953ダイナサツシユ　　　　　　　　　　　11402553Woodman                             12411521Fall Aspen                          11200291ノーザンテースト　　　　　　　　　　12229218ウイーラヴァリエール　　　　　　　　201062藤岡健一　　　　　　　　　　533068上野　正恵　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　331007幅田　昌伸　　　　　　　　　　　　　　　　　　　　　　　　　　　000102000000000000000000000000000000000020000000000000001001000002000005001001000002000005000000000000000000000000000000000000000000000000000000000000000000000000001001000002000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000002000003000000000000000002001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000001000004000000000001000001000004002003009
UM92012091820081000761201010072012091720080430ヨンハメモリー　　　　　　　　　　　ﾖﾝﾊﾒﾓﾘｰ                             Yong Ha Memory(JPN)                                         0                   00110111202080リンカーン　　　　　　　　　　　　　12249425ミスグランドコーホ　　　　　　　　　11201232サンデーサイレンス　　　　　　　　　12242551グレースアドマイヤ　　　　　　　　　11200632ヤマニンスキー　　　　　　　　　　　12221258スイートダラス　　　　　　　　　　　11301358Halo                                12407543Wishing Well                        11201131トニービン　　　　　　　　　　　　　12234714バレークイーン　　　　　　　　　　　11300096Nijinsky                            12207128アンメンシヨナブル　　　　　　　　　11200305フイデイオン　　　　　　　　　　　　12201578スイートダイヤ　　　　　　　　　　　201113牧浦充徳　　　　　　　　　　433073及川　ミツ子　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　372008三宅　勝俊　　　　　　　　　　　　　　　　　　　　　　　　　　　000024000000011000000000000000000000000000000000000000000000002001000008000000002001000007000000000000000000000000002000000002000000000000000000000000000000000000000000000000000002000000000000000001000000000001000002000000001000000002000000000000000000000000001000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000002000000000001000001000000000000000000000000000000000000000000000000000001000000001000000001000000001000000001000000000000000000000000000000000000000000000000000003000000000000000000001000005004011
UM92013021420081000771201010282013021320080403アラビアンザサン　　　　　　　　　　ｱﾗﾋﾞｱﾝｻﾞｻﾝ                          Arabian the Sun(JPN)                                        0                   00110311202094タイムパラドックス　　　　　　　　　12234775アイリッシュハニー　　　　　　　　　11201164ブライアンズタイム　　　　　　　　　12240217ジョリーザザ　　　　　　　　　　　　11402544Last Tycoon                         12405094Great Guns                          11301372Roberto                             12406315Kelley's Day                        11402772Alzao                               12408765Bold Lady                           11401112Try My Best                         12409188Mill Princess                       11300111Busted                              12405093Byblis                              101051岩戸孝樹　　　　　　　　　　233073大城　康伸　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　554008吉田　勝利　　　　　　　　　　　　　　　　　　　　　　　　　　　000123400000000000000000000000000000000020000000000000001002002000001017001001002000001017000000000000000000000000000000000001000000000000000000000000000000000000001001001000001010000000001000000006000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001001000001013001000001000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001001001002000001013000000000000000002008006004004023
UM92010112220081000841201005132010111920080209ディアハレルヤ　　　　　　　　　　　ﾃﾞｨｱﾊﾚﾙﾔ                            Dear Hallelujah(JPN)                                        0                   00110311202103ロックオブジブラルタル　　　　　　　12248078オイワケヒカリ　　　　　　　　　　　11402531Danehill                            12419879Offshore Boom                       11201614ダンスインザダーク　　　　　　　　　12225189ハシノペンダント　　　　　　　　　　11401155Danzig                              12409174Razyana                             11400908Be My Guest                         12415553Push a Button                       11201232サンデーサイレンス　　　　　　　　　12229400ダンシングキイ　　　　　　　　　　　11200556モガミ　　　　　　　　　　　　　　　12219178シユウザンレデイ　　　　　　　　　　100390池上昌弘　　　　　　　　　　233071岡田スタツド　　　　　　　　　　　　　　　　　　　　　　　　　　　　　新ひだか町　　　　　013700ディアレスト　　　　　　　　　　　　　　　　　　　　　　　　　　000011000000000000000000000000000000000000000000000000000000000001000002000000000001000002000000000000000000000000000001000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000002000000000000000000000000000000000000000000000000000000000000000000000000000001001001003
