RAA20080413200804125301010910000つくし特別　Ａ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        つくし特別　Ａ２　　つくし特別　つくし0000E 000000000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　180000002400    000040000000100000000520000002800000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010102000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                      00                                                                      00                                                                      00                                                                      0
RAA20080414200804135301020520000サラ系一般　Ｃ２９　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２９　サラ系一般　サラ系0000  000003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　125000002400    0000170000000420000002200000011000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,8,4,1,5,6,2,7                                                       203,8,1,4,5,6,2,7                                                       303,8,1,5,4,6,2,7                                                       408,3,1,6,5,4,2,7                                                       0
RAA20080430200804275302010620000サラ系一般　Ｃ２７　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     サラ系一般　Ｃ２７　サラ系一般　サラ系0000  000003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　125000002400    0000170000000420000002200000011000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,9,2,8,3,(1,6,7),5                                                   204,9,2,8,3,6,1,7,5                                                     309,4,6,2,8,3,1,7,5                                                     409,6,(2,4),1,3,7,5,8                                                   0
