RAA20080507200805055003051040000兵庫大賞典　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        兵庫大賞典　　　　　兵庫大賞典　兵庫大0000D 000000000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　240000002400    000550000001100000005500000033000000220000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010401000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                      00                                                                      00                                                                      00                                                                      0
RAA20080514200805135004030750000サラ系４歳上　Ｄ３二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      サラ系４歳上　Ｄ３二サラ系４歳上サラ系0000  140003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000300000000600000003000000018000000120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808082010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,6,2,7,8,(3,5),1                                                     204,6,2,7,8,5,1,3                                                       306,4,7,8,2,5,1,3                                                       406,4,7,8,2,5,(1,3)                                                     0
RAA20080515200805145004040360000サラ系３歳　Ｆ２二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          サラ系３歳　Ｆ２二　サラ系３歳　サラ系0000  120003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000300000000600000003000000018000000120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000907071040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,7,4,6,5,1,2                                                         209,7,4,6,(1,5),2                                                       30(6,9),2,5,7,4,1                                                       402,6,9,5,4,7,1                                                         0
RAA20080515200805145004040960000サラ系４歳上　Ｄ１三　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      サラ系４歳上　Ｄ１三サラ系４歳上サラ系0000  140003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000300000000600000003000000018000000120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,9,8,5,12,6,10,1,11,3,4,2                                            207,9,5,8,6,12,10,1,11,3,4,2                                            307,9,6,5,12,8,10,1,11,3,4,2                                            407,9,6,5,12,8,11,(1,10),3,4,2                                          0
RAA20080521200805205005010850000サラ系４歳上　Ｃ１一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      サラ系４歳上　Ｃ１一サラ系４歳上サラ系0000  140003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000350000000700000003500000021000000140000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,3,7,11,8,9,10,6,4,12,5,2                                            201,3,7,8,11,9,10,6,4,12,2,5                                            301,10,(3,7),9,12,4,8,6,5,11,2                                          401,7,10,(4,9,12),5,8,3,6,11,2                                          0
RAA20080521200805205005011050000サラ系４歳上　Ｂ３二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(FOUR-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                           サラ系４歳上　Ｂ３二サラ系４歳上サラ系0000E 140003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　170000002400    0000400000000800000004000000024000000160000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001211111040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,4,7,1,12,5,(3,8),11,6,10                                            209,4,7,1,12,5,(3,8),11,10,6                                            3012,(7,9),8,4,6,11,(1,5,10),3                                          409,7,12,8,11,6,1,5,10,4,3                                              0
RAA20080522200805215005020960000夕刊フジ賞　Ｂ２一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(FOUR-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                           夕刊フジ賞　Ｂ２一　夕刊フジ賞　夕刊フ0000E 140003000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　170000002400    00004500000009000000045000000270000001800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012121210200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001012,2,8,11,7,9,10,3,4,6,5,1                                            2012,2,8,11,7,9,10,3,4,6,5,1                                            304,8,(2,12),11,7,5,6,9,(3,10),1                                        404,(5,8),12,2,7,11,6,9,(3,10),1                                        0
RAA20080528200805275005040450000サラ系４歳上　Ｄ３一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      サラ系４歳上　Ｄ３一サラ系４歳上サラ系0000  140003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　123000002400    0000300000000600000003000000018000000120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,10,8,9,1,3,7,2,5,6,11                                               204,8,10,(1,9),3,(2,7),5,6,11                                           304,8,10,(1,7),(9,11),2,5,(3,6)                                         40(4,8),1,(7,11),2,5,9,(6,10),3                                         0
RAA20080529200805285005050760000サラ系４歳上　Ｃ５一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      サラ系４歳上　Ｃ５一サラ系４歳上サラ系0000  140003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000300000000600000003000000018000000120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110102010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,10,7,11,3,1,2,4,8,5                                                 209,10,7,3,11,1,2,4,8,5                                                 309,7,3,11,2,10,5,4,1,8                                                 409,7,3,2,11,(5,8),1,4,10                                               0
RAA20080522200805215005020860000甲山特別（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               甲山特別（中央交流）甲山特別（中甲山特0000E 120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    00008000000016000000080000000480000003200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012111110200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001012,2,11,6,3,8,1,4,10,7,9                                              2012,2,(6,11),3,8,1,(4,10),7,9                                          3012,2,11,6,4,8,7,10,3,1,9                                              4012,11,2,6,7,4,8,(1,3,10),9                                            0
RAA20080530200805295005060870000淀川特別（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(FOUR-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                           淀川特別（中央交流）淀川特別（中淀川特0000E 140003000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    00013000000026000000130000000780000005200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,2,7,5,8,11,1,6,3,4,9                                               2010,2,7,5,11,(1,8),6,4,3,9                                             302,10,11,7,1,6,8,(4,5),3,9                                             40(2,11),(7,10),1,(3,4),6,5,8,9                                         0
