HR22002122119960127100101011212000000000000000000000000000000000000000000000000000000000000000000000000600000026001                          060000001000107000000150040800000013002                          5600000026001                          0607000000770003                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960127100101021616000000000000000000000000000000000000000000000000000000000000000000000000300000019001                          030000001200112000000370070500000048008                          2600000147006                          0312000001920006                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960127100101031212000000000000000000000000000000000000000000000000000000000000000000000000100000019001                          010000001400102000000780101000000158012                          1200000406014                          0102000003470013                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960127100101041111000000000000000000000000000000000000000000000000000000000000000000000000600000024001                          060000001100103000000180040500000013002                          3600000089004                          0306000001090003                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960127100101051616000000000000000000000000000000000000000000000000000000000000000000000000500000037002                          050000001200113000000210030900000026004                          3700000083003                          0513000001050003                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960127100101061616000000000000000000000000000000000000000000000000000000000000000000000001100000116005                          110000003400502000000210030400000071008                          1600000280015                          0211000003390011                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960127100101071615000000000000000000000000000000000000000000000000000000000000000000000001400000306009                          140000006100903000001060131000000021002                          2700000457019                          0314000069290105                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960127100101081616000000000000000000000000000000000000000000000000000000000000000000000000100000134008                          010000004900803000001230111000000039006                          1200001069029                          0103000023730065                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960127100101091313000000000000000000000000000000000000000000000000000000000000000000000000600000264007                          060000006900905000000370061300000021003                          45000000220015800000045004             05060000072900410613000003990026                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960127100101101616000000000000000000000000000000000000000000000000000000000000000000000000300000061004                          030000002700311000000400071000000060009                          2600000215008                          0311000005630023                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960127100101111616000000000000000000000000000000000000000000000000000000000000000000000001600000129006                          160000004400805000000150010200000025003                          3800000199009                          0516000004760018                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960127100101121313000000000000000000000000000000000000000000000000000000000000000000000000800000041002                          080000001400212000000380070600000013001                          6800000081004                          0812000003320013                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960128100102011010000000000000000000000000000000000000000000000000000000000000000000000000900000080005                          090000003600506000000370060400000024003                          6800000320017                          0609000004280019                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960128100102021414000000000000000000000000000000000000000000000000000000000000000000000001400000014001                          140000001100108000000590090300000032007                          5800000195008                          0814000002460009                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960128100102031616000000000000000000000000000000000000000000000000000000000000000000000000700000065003                          070000002500411000000170011000000034007                          4600000108003                          0711000002090007                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960128100102041616000000000000000000000000000000000000000000000000000000000000000000000001200000082005                          120000003600506000001070101000000058007                          3600000349014                          0612000011580040                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960128100102051111000000000000000000000000000000000000000000000000000000000000000000000000400000022001                          040000001100101000000180020900000019004                          1400000087004                          0104000000950003                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960128100102061212000000000000000000000000000000000000000000000000000000000000000000000000600000074004                          060000001800412000000160021000000031005                          5800000096005                          0612000001120006                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960128100102071313000000000000000000000000000000000000000000000000000000000000000000000000500000075003                          050000002200303000000640090900000025004                          3400000554022                          0305000005870022                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960128100102081616000000000000000000000000000000000000000000000000000000000000000000000000400000065002                          040000002100214000000800121300000017001                          2700000064001                          0414000011280038                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960128100102091616000000000000000000000000000000000000000000000000000000000000000000000001500000134005                          150000003400402000000280031600000057009                          1800000241012                          0215000004470015                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960128100102101616000000000000000000000000000000000000000000000000000000000000000000000001300000103006                          130000003800605000000880121200000065009                          3700000125004                          0513000013920056                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960128100102110909000000000000000000000000000000000000000000000000000000000000000000000000500000033001                          050000001200106000000160030700000031007                          5600000071003                          0506000000720002                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960128100102121616000000000000000000000000000000000000000000000000000000000000000000000001300000023001                          130000001200102000000280030900000052010                          1700000063002                          0213000001510003                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960203100103011010000000000000000000000000000000000000000000000000000000000000000000000000700000015001                          070000001000101000000160040800000010002                          1700000067003                          0107000000760003                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960203100103021212000000000000000000000000000000000000000000000000000000000000000000000000400000026001                          040000001400206000000130010200000022004                          4500000022001                          0406000000450001                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960203100103031111000000000000000000000000000000000000000000000000000000000000000000000001100000020001                          110000001200110000000220060500000015002                          8800000103004                          1011000000980003                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960203100103041615000000000000000000000000000000000000000000000000000000000000000000000000200000139005                          020000002800513000000210030100000025004                          1700000184008                          0213000004550017                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960203100103051616000000000000000000000000000000000000000000000000000000000000000000000000900000045002                          090000001700215000000530091000000013001                          5800000181007                          0915000006770027                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960203100103061616000000000000000000000000000000000000000000000000000000000000000000000000800000043002                          080000001400212000000300060400000012001                          4600000226010                          0812000002540008                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960203100103071414000000000000000000000000000000000000000000000000000000000000000000000000600000058003                          060000001500214000000170031000000013001                          4800000126005                          0614000002110006                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960203100103081515000000000000000000000000000000000000000000000000000000000000000000000000300000270007                          030000003800511000000220020200000026003                          2600000141005                          0311000015400050                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960203100103091616000000000000000000000000000000000000000000000000000000000000000000000000500000044001                          050000001600109000000160021000000038009                          3500000048001                          0509000001010001                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960203100103101111000000000000000000000000000000000000000000000000000000000000000000000000800000056003                          080000001600203000000150010500000019004                          3700000075002                          0308000001200003                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960203100103110909000000000000000000000000000000000000000000000000000000000000000000000000300000025001                          030000001400106000000680090900000038007                          3600000396017                          0306000004360019                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960203100103121313000000000000000000000000000000000000000000000000000000000000000000000000400000085005                          040000002300409000000230051000000020003                          4600000139004                          0409000002620011                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960204100104010606000000000000000000000000000000000000000000000000000000000000000000000000600000075005                          06000000290040100000014001                                       1600000086004                          0000                                            0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960204100104021212000000000000000000000000000000000000000000000000000000000000000000000000200000023001                          020000001400107000000570070900000047006                          2600000090004                          0207000002710010                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960204100104031616000000000000000000000000000000000000000000000000000000000000000000000000500000198007                          050000004300711000000200020400000038005                          3600000323016                          0511000003890015                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960204100104041313000000000000000000000000000000000000000000000000000000000000000000000000200000040002                          020000001300113000000190030600000051008                          2800000066001                          0213000000940002                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960204100104050909000000000000000000000000000000000000000000000000000000000000000000000000700000085005                          070000001900402000000190030300000015002                          2700000318014                          0207000003230013                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960204100104060909000000000000000000000000000000000000000000000000000000000000000000000000900000068004                          090000001600203000000190050800000011001                          3800000055002                          0309000001560007                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960204100104071212000000000000000000000000000000000000000000000000000000000000000000000000300000042001                          030000001800207000000480081100000022004                          3600000258014                          0307000002780015                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
HR22002122119960204100104081111000000000000000000000000000000000000000000000000000000000000000000000000400000208007                          040000002500706000000110010300000017002                          4600000136006                          0406000001550006                                0000            0000            0000                                                                                                                            0000                                                                                            000000                                                                                                                                                                  
