04141501
1,プリティピンク,193.22,,,83
2,サンマルボス,192.36,,,88
3,サルジェンツチェリ,190.90,,,113
4,ティティベンケイ,193.63,,,91
5,プロヴィデンス,194.85,,,111
6,ドリームピース,190.08,,,109
7,ダムールフォンテン,193.53,,,91
8,スターファンタジア,191.07,,,96
9,キープトライン,191.04,,,115
10,ラノララク,191.93,,,95
11,ポピュラーストック,190.84,,,107
12,ブルースビスティー,193.13,,,90
13,プロジェクトブルー,191.06,,,104
14,スリーマーゴーン,191.72,,,100
04141502
1,カイザーヴァルツァ,115.02,64.5,46.1,111
2,ダノンシラーズ,116.97,35.2,54.5,84
3,ショウナンララバイ,116.80,45.8,46.5,100
4,サドラーズヒーロ,116.10,50.9,41.9,98
5,フォカッチャ,118.79,24.5,54.9,89
6,エイシンゴーイング,116.67,43.9,50.5,99
7,トウカイストリーム,115.34,69.5,60.2,109
8,フォーティンアワズ,117.60,14.6,44.4,84
9,ジョックロック,114.99,71.2,52.0,96
10,サダムアリガトウ,115.39,72.1,50.8,106
11,マジックホーガン,116.57,45.8,48.9,95
12,ワイルドビューティ,116.24,43.7,51.3,91
13,サンバークレー,116.66,40.9,51.6,101
14,ドリームエルダー,115.73,62.0,49.8,116
15,シャドウシティー,115.55,64.7,46.6,112
04141503
1,ラウンドガール,74.25,46.4,52.0,0
2,ビューティフルラン,74.24,44.4,44.9,101
3,メイショウツルヒメ,74.12,49.5,50.4,101
4,コアクマ,73.65,59.9,47.6,103
5,ラインハート,73.06,69.9,44.0,122
6,タマモウエルカム,74.10,39.1,49.9,97
7,フェアリーミラクル,74.34,41.3,52.9,100
8,エゴイスト,72.35,70.5,52.5,122
9,アンスメーヌ,74.32,39.7,53.7,0
10,スリーパイン,73.99,43.9,45.4,102
11,ワンダーベレーザ,74.27,34.7,50.8,90
12,ノスタルジック,73.14,55.0,57.8,107
13,ガストネード,75.00,31.5,55.0,0
14,テイエムリヴィエラ,73.46,68.0,46.7,109
15,アルファルミエール,73.93,55.3,46.6,103
04141504
1,アドマイヤツバサ,189.33,,,115
2,ネオレボルーション,189.40,,,126
3,マーリンシチー,190.27,,,113
4,アポロドーロス,188.65,,,112
5,ウォンテッド,189.98,,,97
6,ローレルエルヴェル,189.99,,,92
7,ビッグウィーク,189.54,,,116
8,アラタマユニバース,189.56,,,103
9,コブラボール,190.72,,,96
10,トーセンプラチナ,190.05,,,104
11,リリースバージョン,190.17,,,97
12,エクセリオン,189.63,,,105
13,アムールクエスト,188.72,,,112
14,エイブルブラッド,189.42,,,105
04141505
1,マイネシェルブール,108.83,40.1,51.8,98
2,メイショウビザン,108.46,83.6,53.4,117
3,サンアグライア,108.65,64.8,46.1,118
4,ドルチェレガート,108.31,71.9,44.9,111
5,プランドール,108.69,48.7,45.9,93
6,ソードラック,108.66,62.7,52.5,101
7,ノブブラックモア,109.36,39.2,54.1,0
8,クリノキングムーン,109.16,51.3,43.8,97
9,マイネルゼーラフ,108.71,53.2,47.2,106
10,ゴールドリーガル,110.19,31.6,49.5,0
11,ダーエ,108.93,35.8,47.0,105
12,タッテナムコーナー,109.03,26.0,52.4,100
13,ルジェリ,109.38,17.1,55.2,90
14,ブルーナイル,109.76,39.8,51.3,0
15,ティーエスギムレ,108.84,61.6,50.1,95
16,クールジョーカー,108.70,71.8,54.8,99
04141506
1,メニアオバ,56.68,62.9,48.7,99
2,ヤマトレディ,57.44,20.2,48.2,92
3,チタノティアラ,57.23,36.3,54.0,90
4,エニータイム,57.18,53.2,49.1,0
5,クリノハッチャン,56.82,27.6,42.5,86
6,サンマイアミ,56.80,37.6,53.5,92
7,ルイアイザック,57.13,57.5,52.2,105
8,ユメノナカヘ,56.77,37.1,42.8,91
9,アクアプリンセス,56.61,51.8,52.6,91
